company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Vencer Health,2019-01-01,https://www.vencerhealth.com/,"Honolulu, Hawaii, United States","Apps, Health Care, Mobile, Software","Elder Care, Health Care, Home Health Care, Mobile Apps, Nursing and Residential Care",478522.0,,11-50,,,,,,,3.0,11-50,Private,,,,,,6,2019,37104,False,False
labelmiraclestudioapps,2021-01-01,https://www.labelmiraclestudioapps.com,"Lewes, Delaware, United States","Media and Entertainment, Music and Audio, Other, Social Impact","Music, Music Label, Non Profit",128286.0,Smart Digital Music Distributions - Agregator Music,1-10,1.0,,2021-11-15,99000.0,Undisclosed,99000.0,,1-10,Private,,,,,,1,2021,16323,False,False
TopFlight Mechanical Services,2019-01-01,https://www.topflightms.com,"Spring, Texas, United States","Manufacturing, Science and Engineering","Industrial Engineering, Mechanical Engineering",2206338.0,"TopFlight Mechanical Services provides leak-sealing solutions for valves, pipes, and flanges. They provide cold welding, field machining, hot tapping services, weld testing, hot tapping, leak sealing, corrosion and erosion monitoring, and bolting services.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,76435,False,False
Veriken,2022-02-28,https://veriken.com,"Austin, Texas, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Internet Services, Other, Software","Blockchain, E-Commerce Platforms, Software, Web3",126506.0,"Veriken is a platform for Web3 commerce. Their services include tokenized legal agreements, on-chain inventory management, actual smart contracts, and standards compliance.",1-10,1.0,,2022-05-22,75000.0,Grant,75000.0,2.0,1-10,Private,,,,,,1,2022,16160,False,False
Aiditorial.com,2022-01-01,https://aiditorial.com/,"Austin, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Software",514712.0,"Aiditorial formerly known as Chimp Rewriter offers artificial intelligent Editorial. The best article rewriter uses the power of Artificial Intelligence and Natural Language Processing (NLP). The technology allows you to search for, analyze, and rewrite content at lightning speed. Spin or rewrite content in seconds Create complex, original content Rewrite in multiple languages Create articles at the push of a button Grab existing article, images, and videos And so much more! In the time it takes you to read the words on this page, you have your SEO content creation complete with brand-new, 100% original, better-than-the-human-writers-you-can-afford-quality. This Aiditorial is your AI rewriter tool champion.",11-50,,,,,,,,11-50,Private,,,,,,6,2022,38475,False,False
ScenAI,2018-01-01,https://scenai.com/,"Lewes, Delaware, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Data Management, Information Technology",1269890.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,57665,False,False
Binga,2022-01-01,https://www.binga.biz,"Dallas, Texas, United States","Financial Services, Lending and Investments, Payments","Banking, Debit Cards, Financial Services, FinTech",368215.0,"Binga is a new and exciting financial technology platform with a mission to provide quality financial services by cultivating an atmosphere of understanding, compassion, and building lasting relationships. We’re one of the only financial technology companies in the U.S., offering budgeting services, banking services and access to life insurance and estate planning services. Not wanting our members to go without, our platform is designed to be all inclusive thus eliminating overdraft fees, minimum balances, or other member fees. What is the Binga system? By utilizing predictive machine learning modeling, our system generates personalized weekly budgets that assist members in improving their financial health by providing real-time preventative notifications and financial literacy tips to minimize overspending across pay periods. This results in a more transparent financial experience, improved money management skills, and improved living conditions. We provide members with access to bank accounts as well as third-party life insurance and estate planning, as well as the opportunity to receive early access to their paychecks, credit-improving products, and much more! *Binga is a financial technology company, not a bank.",1-10,1.0,Seed,2022-10-03,,Pre-Seed,,1.0,1-10,Private,,,,,,2,2022,32382,False,False
Mia Becar,2019-01-01,https://miabecar.com/,"Los Angeles, California, United States","Clothing and Apparel, Commerce and Shopping, Design","E-Commerce, Fashion",582651.0,,11-50,,,,,,,2.0,11-50,Private,,,0.0,4.0,,6,2019,40833,False,False
Pacific Collective,2021-01-01,https://www.pacificcollective.com,"Santa Monica, California, United States","Financial Services, Other, Professional Services, Real Estate","Consulting, Professional Services, Real Estate, Real Estate Investment",586915.0,"Pacific Collective is a real estate investment fund with a social conscience.  They offer Social Business Modeling consulting services. Their ROI services include return on impact in addition to return on investment. They help unemployed individuals, often homeless people, gain sustainable employment.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,40974,False,False
Umbrella,2023-01-01,http://heyumbrella.com,"Austin, Texas, United States",Software,Software,1691409.0,"‪We will be the only platform in the world dedicated to collecting unsolicited insights from former and current employees, as well as, unique interview experiences by former and current candidates. All-while providing the most pressing and hot-button content on Diversity & Inclusion, curated for unique perspectives",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2023,66685,False,False
Old Cereal Boxes - Blank Cereal Boxes | Orchard Packaging,2021-09-08,https://orchardpackaging.com/product/custom-blank-cereal-boxes/,"Maryland, Louisiana, United States","Administrative Services, Commerce and Shopping, Content and Publishing, Manufacturing, Media and Entertainment","3D Printing, Packaging Services, Printing, Wholesale",2724725.0,Old Cereal Boxes also Blank Cereal Boxes are the most highly demanded products in the industry of food packaging. Orchard Packaging is providing the best quality packaging of Old Cereal Boxes as well as Blank Cereal Boxes. Get wholesale prices also with the latest discounts and fast and free shipping.,11-50,,,,,,,,11-50,Private,,,,,,6,2021,85632,False,False
Pareto Care,2020-02-10,https://www.pareto.care,"San Diego, California, United States",Health Care,"Health Care, Medical Device",619479.0,"Pareto Care is technology enabled healthcare services company focused towards reducing Congestive Heart Failure (CHF) hospitalisations and readmissions. We are building a wearable biosensor platform to monitor patient hemodynamic parameters important in managing CHF treatment. Our solution includes a three stage process; monitoring, predicting and intervening. We monitor clinical parameters that detect early deterioration; using this data we predict CHF exacerbations and then work with clinicians to manage treatment in order to avoid hospitalisation. Our wearable biosensor platform includes two wearable medical devices; a wrist watch and a chest patch. Together these devices continuously, non-invasively and remotely monitor 8 parameters including Arterial Blood Pressure, Cardiac Output, Stroke Volume, and Thoracic Fluid Content. Our clinician interfacing web application allows clinician's to continuously and remotely monitor patient hemodynamics, recieve customized alerts and exacerbation predictions, and recommendations for appropriate evidence-based interventions. Come join us in our journey to evolving our care systems from reactive to predictive!",1-10,1.0,Seed,2020-10-01,,Pre-Seed,,1.0,1-10,Private,,,,,,2,2020,42045,False,False
MLC,2020-01-01,https://angel.co/s/mlc/yI0fG,"San Francisco, California, United States","Financial Services, Lending and Investments",Venture Capital,435657.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,35414,False,False
Writr.ai,2020-02-14,https://www.writr.ai/,"Palo Alto, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI",349531.0,,101-250,,M&A,,,,,1.0,101-250,Private,,,,,,5,2020,31462,False,False
Swagger,2020-01-01,https://giveswagger.com/,"San Francisco, California, United States","Advertising, Commerce and Shopping, Design, Sales and Marketing","Advertising, Brand Marketing, Gift, Product Design",262525.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,26557,False,False
Gromentum Lab,2019-01-01,https://www.gromentumlab.com,"Chicago, Illinois, United States","Community and Lifestyle, Education, Food and Beverage, Health Care","Cannabis, Communities, Education",1391136.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,60041,False,False
Guitar Seekers,2020-06-16,https://www.guitarseekers.com,"Humble, Texas, United States","Media and Entertainment, Music and Audio",Musical Instruments,2776303.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,86407,False,False
Fin3 Technologies,2021-01-01,https://www.fin3.tech,"New York, New York, United States","Financial Services, Payments, Software","FinTech, Payments, Software",269927.0,"Fin3 Technologies, Inc. is a company that operates in the payments industry. The company's primary product is Digital Drafts, a new payment method that is real-time. This innovative product allows banks to create digital drafts, transforming the way transactions are conducted. With a team of 9 employees, Fin3 Technologies is dedicated to revolutionizing the payments sector with its unique solutions.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,27017,False,False
Fourtop,2022-01-01,https://www.fourtop.ai/,"Washington, District of Columbia, United States","Data and Analytics, Design, Food and Beverage, Information Technology, Software","Data Integration, Data Mining, Data Visualization, Food and Beverage, Information Technology, Software",399102.0,"Fourtop is a holistic system-of-systems for restaurant technology. Our advanced integration models enables each tech product to operate independently as an advanced, specialized point solution, while functioning within a highly orchestrated, complex ecosystem.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2022,33809,False,False
Inspired Social,2022-01-03,https://www.myinspiredsocial.com,"Miami, Florida, United States","Advertising, Design, Education, Internet Services, Media and Entertainment, Sales and Marketing","Advertising, Education, Marketing, Social Media, Web Design",2773649.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,86443,False,False
Mindcurrent,2019-01-01,https://www.mindcurrent.io/,"Beaverton, Oregon, United States","Administrative Services, Health Care, Software, Sports","Fitness, Health Care, Human Resources, Software, Wellness",165218.0,"Mindcurrent is committed to performance across teams built on wellbeing. Their customers strive to improve their physical, mental, and social health while performing.",1-10,1.0,Seed,2020-03-01,240000.0,Pre-Seed,240000.0,3.0,1-10,Private,,,,,,0,2019,19488,False,False
802 Credit Union,2021-05-01,https://www.802cu.com,"Barre, Vermont, United States","Financial Services, Lending and Investments, Other, Social Impact","Banking, Finance, Financial Services, Non Profit",610168.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2021,41737,False,False
ContentMatch,2021-02-05,https://contentmatch.io,"Manhattan, New York, United States",Software,Software,503023.0,"ContentMatch is social engagement platform , helping digital brands increase their reach and engagement.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,38016,False,False
APPROVED,2018-01-01,https://approvedlicensing.com,"Washington, District of Columbia, United States","Administrative Services, Information Technology, Professional Services, Software","Document Management, Document Preparation, Legal",1228710.0,,11-50,,,,,,,,11-50,Private,,,0.0,9.0,,6,2018,57051,False,False
Tiverix,2018-01-01,https://tiverix.com/,"Dallas, Texas, United States","Other, Software","Real Time, Software",1074351.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,53304,False,False
Cultivas,2019-11-05,https://www.cultivas.net,"Los Angeles, California, United States","Energy, Food and Beverage, Sustainability","Food Processing, Renewable Energy",1743741.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,67187,False,False
Pink Sesh Society,2021-01-01,https://pinksesh.com,"Bloomfield Hills, Michigan, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care","Cannabis, Communities, E-Commerce, Women's",1933642.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,71393,False,False
GCN Technology & Design,2020-01-01,https://www.gcntechnology.com,"Briarcliff Manor, New York, United States","Apps, Data and Analytics, Internet Services, Mobile, Sales and Marketing, Software","Data Management, Digital Marketing, Mobile Apps, SEO, Web Development",1057545.0,"GCN Technology & Design is an internet business application development company. They provide web application development, custom software development, mobile app development, digital marketing, bot development services, big data management, blockchain development, game development, and enterprise solution services. They address inquiries through emails.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,52888,False,False
EastHUB,2020-01-01,https://easthub.org,"Bellevue, Washington, United States","Community and Lifestyle, Media and Entertainment, Other, Social Impact","Art, Non Profit, Social",276515.0,EastHUB is to engage a diverse community to create a shared future for arts and culture.,1-10,1.0,,2023-04-04,22500.0,Grant,22500.0,,1-10,Private,,,,,,1,2020,27402,False,False
CleverYak,2023-09-01,https://www.cleveryak.com/,"Rehoboth Beach, Delaware, United States",Software,SaaS,359055.0,"B2B SaaS community software with features including: discussion forums, livestreaming, events, push notifications, gamification, analytics etc.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2023,31934,False,False
The Impactful,2018-01-01,https://www.magcollective.com,"Dallas, Texas, United States","Design, Professional Services, Sales and Marketing","Consulting, Marketing, UX Design, Web Design",2954249.0,The Impactful provides tools and support users need to align their livelihood with solving global problems.  Their  ecosystem is built around the individuals and creators who are using their services and products to create positive social change.,11-50,,,,,,,,11-50,Private,,,,,,6,2018,88277,False,False
PCB Insulators,2018-01-01,https://www.pcbinsulators.com,"Peoria, Illinois, United States","Energy, Real Estate","Construction, Energy, Heating, Ventilation, and Air Conditioning (HVAC), Home Renovation",1315202.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,58296,False,False
Principle Studios,2018-01-01,https://principlestudios.com/,"Los Angeles, California, United States","Advertising, Design, Sales and Marketing","Advertising, Marketing, Product Design",247943.0,"Principle Studios provides product design, marketing, and advertising services.",11-50,,M&A,,,,,,11-50,Private,,,,,,5,2018,25614,False,False
PopCheck Technologies,2021-01-01,https://popchecktechnologies.com/,"Memphis, Tennessee, United States",Health Care,"Health Care, Medical, Medical Device",583065.0,PopCheck Technologies is an early-stage firm that specializes in remote postoperative monitoring technologies.,1-10,1.0,,2022-06-07,,Non-equity Assistance,,1.0,1-10,Private,,,,,,3,2021,40845,False,False
Candid Studios,2021-01-01,https://candidstudios.net,"Fort Collins, Colorado, United States","Content and Publishing, Media and Entertainment, Video","Photo Editing, Photography, Video",1453558.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2021,61967,False,False
Pendalace,2019-09-09,https://www.pendalace.com,"Pinedale, Wyoming, United States",Consumer Goods,Jewelry,3173922.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,91016,False,False
Advanced Non-Lethal Technologies,2019-01-01,https://www.anlt.us,"Raleigh, North Carolina, United States","Design, Manufacturing","Manufacturing, Product Design",881165.0,"Advanced Non-Lethal Technologies is a research, development, and manufacturing company. Products include tactical aerosol generators. Systems can be deployed via man-portable, unmanned ground, aerial, and fixed installation platforms for obscuration, riot and crowd control, critical infrastructure protection, and other demanding tactical applications.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,49405,False,False
FinTech CENTURY Advisors,2019-01-01,https://www.fintechcenturyadvisors.com/,"Ballwin, Missouri, United States",Financial Services,"Finance, Financial Services",2852191.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,86817,False,False
MSL Capital,2022-01-01,https://mslcapital.com,"Jacksonville, Florida, United States","Financial Services, Real Estate","Financial Services, Real Estate, Real Estate Investment",2728916.0,"MSL Capital is a private equity firm that primarily focuses on the real estate sector. The company targets undervalued assets in prime locations and aims to enhance their performance through capital improvements. MSL Capital operates as a Real Estate Equity Fund, providing investment opportunities in the real estate market. The company also has a development branch, MSL Developments, which may be involved in the construction or renovation of the properties in their portfolio. MSL Capital is also associated with MSLGROUP, a global public relations firm, indicating a diverse range of services and operations.",1-10,,,,,,,,1-10,Private,,,,,,6,2022,85565,False,False
Plata Energy,2019-01-01,https://plataenergy.com,"Houston, Texas, United States","Energy, Natural Resources, Other, Professional Services","Commercial, Consulting, Oil and Gas",3103117.0,"Plata Energy provides oil and gas consulting services. They offer services for technical practices, commercial practices, and in-house tailored training. The company's contact modes are mail, phone, and physical address.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,90495,False,False
Thinksmart Info Solutions,2018-01-01,https://www.thinksmartinfo.com,"Wilmington, Delaware, United States","Information Technology, Professional Services, Real Estate","Business Development, Business Information Systems, Real Estate",1155193.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,54611,False,False
Cutting Edge Tree Experts,2018-01-01,https://www.cuttingedgetreeexperts.com,"Daytona Beach, Florida, United States","Administrative Services, Information Technology, Natural Resources, Software, Sustainability","Facilities Support Services, Natural Resources, Scheduling",1331567.0,"Cutting Edge Tree Experts provides tree trimming, bobcat service, and tree removal services. They provide tree services that include tree removal, tree cutting, tree pruning, and tree trimming services. They provide debris removal, storm clean up service, stump grinding, and landscape flora maintenance services.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,59628,False,False
Beorus Corporation,2020-01-01,https://beorus.com,"Miami, Florida, United States","Blockchain and Cryptocurrency, Education, Financial Services, Other, Payments, Software","Blockchain, Corporate Training, Cryptocurrency",2280656.0,"Beorus Corporation services include blockchain audit, analysis and review of crypto projects, creation of tokens and/or cryptocurrencies, NFT creation, and blockchain. They are specializing in the crypto world and the ethereum blockchain.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,78540,False,False
Retriever,2018-01-01,https://www.retriever.co/,"Boston, Massachusetts, United States","Advertising, Content and Publishing, Internet Services, Professional Services, Sales and Marketing","Advertising, Business Development, Consulting, Copywriting, Social Media Management",1481496.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,61435,False,False
Fatty15,2020-01-01,https://fatty15.com/,"San Diego, California, United States","Food and Beverage, Health Care, Manufacturing","Dietary Supplements, Manufacturing, Nutrition, Wellness",221367.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,23786,False,False
Penser.IO,2019-01-01,https://www.penser.io,"Cambridge, Massachusetts, United States","Financial Services, Payments, Privacy and Security, Software","Fraud Detection, SaaS, Software",2428577.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,80886,False,False
Heartland Waste Solutions,2018-01-01,https://www.heartlandwastesolutions.com,"Iowa City, Iowa, United States",Sustainability,"Recycling, Sustainability, Waste Management",2148936.0,,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2018,74077,False,False
Florence Technologies,2018-01-01,https://florenceschool.com,"Los Angeles, California, United States","Consumer Electronics, Education, Hardware, Software","E-Learning, Education, Electronics",322102.0,"Florence Technologies builds the nursing education platform it helps clients design, monitor, understand, and organize their information technology by playing an active role in the international market.",11-50,1.0,,2020-07-24,,Non-equity Assistance,,1.0,11-50,Private,,,,,,3,2018,29979,False,False
Spang Engineered Solutions,2019-01-01,https://www.spangengineeredsolutions.com/about-us/news/wirebendersupdate/,"Pittsburgh, Pennsylvania, United States","Manufacturing, Other, Science and Engineering","Industrial Engineering, Manufacturing, Professional Services",2666747.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,84928,False,False
Born Noir Nails,2020-01-01,https://bornnoirnails.com,"Long Beach, California, United States","Commerce and Shopping, Consumer Goods","Beauty, Cosmetics, E-Commerce",1807684.0,,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2020,69016,False,False
0 Dollar Startup,2021-01-01,https://0dollarstartup.com,"Lehi, Utah, United States","Hardware, Information Technology, Internet Services","Information Technology, Internet, Telecommunications",3019234.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,88873,False,False
Urban Tech,2020-06-21,https://johnthomey.substack.com/,"San Francisco, California, United States","Media and Entertainment, Real Estate, Transportation","Media and Entertainment, Real Estate, Transportation",2482506.0,"Urban Tech is a free weekly newsletter focused on the intersection of cities and the innovation economy.  Reporters from publications like Axios, The Information, and Business Insider are already subscribers. VCs, Political staffers, engineers and tech founders are also subscribers. A little background on me: I’m a grad student at USC where I’m studying Public Policy and Urban Planning with a focus on economic development and the innovation economy. I graduated from Syracuse with a degree in Communications. Prior to going back to school, I worked in PR at Mission North and BerlinRosen, focusing on clients in real estate and tech. Hope you will subscribe.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,81575,False,False
A3 Finance,2022-01-01,https://a3finance.com,"Doral, Florida, United States","Financial Services, Lending and Investments, Professional Services","Asset Management, Consulting, Credit",977640.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2022,51804,False,False
FairFrame,2018-01-01,http://www.fairframe.io,"New York, New York, United States","Administrative Services, Apps, Artificial Intelligence (AI), Data and Analytics, Design, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Applications, Human Computer Interaction, Human Resources, Machine Learning, Psychology",103349.0,"Leveraging machine learning, natural language processing and decades of research into diversity in organizations, FairFrame shines a light on unconscious bias.",1-10,3.0,M&A,2019-08-13,250000.0,Pre-Seed,445000.0,2.0,1-10,Private,,,0.0,1.0,,0,2018,13655,False,False
The ApplyAI,2023-06-01,http://theapply.ai,"Brooklyn, New York, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Career Planning, Employment, Recruiting, Software, Virtual Workforce",270173.0,"The ApplyAI offers personalized AI coaching to fill the career guidance void: helping users identify strengths, translate their skills into a compelling story on their applications, and navigate the job search process. Its goal is to enhance confidence, secure better jobs, and ensure equal opportunities for everyone.",1-10,1.0,Seed,2023-06-15,250000.0,Pre-Seed,250000.0,2.0,1-10,Private,,,,,,0,2023,27036,False,False
Lumina,2023-01-01,https://luminadex.com/,"San Francisco, California, United States","Financial Services, Information Technology","Financial Services, Information Services",224659.0,"Lumina is a zero-knowledge, KYC-enabled, enterprise-ready DEX on Mina.",1-10,1.0,Seed,2023-08-23,,Seed,,,1-10,Private,,,,,,2,2023,24008,False,False
The Orenda Collective,2021-01-01,https://theorendaco.com,"Ruskin, Florida, United States","Education, Media and Entertainment, Professional Services","Advice, Business Development, Consulting, Personal Development",1988976.0,"The Orenda Collective is a leadership advisory group that assists and empowers teams through impactful DEI initiatives. They provide DEI program development, supply chain diversification, corporate community involvement, and keynote speaker engagement services.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,72029,False,False
The Deft Group,2018-01-01,https://www.deftclaims.com/,"New Orleans, Louisiana, United States","Financial Services, Professional Services","Consulting, Financial Services, Insurance",1719504.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,66139,False,False
Heron Point Tech,2020-01-23,https://www.heronpointtech.com/,"Seattle, Washington, United States","Hardware, Health Care, Software","Assisted Living, Computer Vision, Elder Care",2221649.0,"Between 2015 and 2030, the number of people in the world aged 60 years or over is expected to grow by 56%, from just over 900 million to nearly 1.5 billion. This trend in turn leads to an increase in the number of people requiring long-term skilled care (LTSC), which includes home care, hospices, nursing homes, and assisted living centers. One of the most common issues in LTSC settings is falls. One in every 3 people older than 65 years is estimated to fall 1 or more times each year. Fall death rates among adults age 65 and older increased more than 30% from 2007 to 2016. Every 19 minutes, an older adult dies from a fall. Falls in older adults are not only risky, but also costly. In 2019, falls of US residents aged 65 or older led to $51B in medical costs, with $39B paid for by Medicare/Medicaid and $12B paid by private entities. Falls are also the 2nd largest reason for lawsuits against LTSCs. Heron Point Tech’s Fall Prevention System allows assisted living facilities to preemptively and continuously detect residents who are likely to fall. As opposed to most fall-related systems, our system doesn’t detect falls - it stops them from happening in the first place. By using our camera-based system to track resident walking patterns/gaits, residents are assigned weekly fall risk scores. No wearable devices required.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,77857,False,False
Kasper,2020-01-01,https://meetkasper.com,"Fanwood, New Jersey, United States","Health Care, Information Technology, Software","Dental, Information Technology, Software",392259.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,33509,False,False
Intelgic Technologies,2019-01-01,https://www.intelgic.com,"Houston, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning",535034.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2019,39207,False,False
Hello Influencer,2022-01-01,https://helloinfluencer.com/,"Prospect, Kentucky, United States","Advertising, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Photography, Social Media Management",1925486.0,,1-10,,,,,,,1.0,1-10,Private,,,0.0,0.0,,6,2022,69881,False,False
Loot Labs,2022-01-01,https://www.lootlabs.xyz/,"Seattle, Washington, United States","Consumer Electronics, Gaming, Hardware","Computer, Online Games",54060.0,Loot Labs builds ways to acquire digital collectibles.,1-10,1.0,Seed,2023-05-25,1500000.0,Pre-Seed,1500000.0,,1-10,Private,,,,,,0,2022,7281,False,False
eBoxchain,2018-06-01,http://www.eboxchain.com/,"Raleigh, North Carolina, United States","Blockchain and Cryptocurrency, Other, Transportation","B2C, Blockchain, Last Mile Transportation, Same Day Delivery",166559.0,"eBoxchain is a flexible and cost-efficient delivery network focused on providing last-mile delivery services to small businesses in Jackson, Miss, and Raleigh, N.C.  eBoxchain enables small businesses to be competitive by retaining and expanding their customer base. We offer unique fixed price delivery options that won't hurt the bottom line.",1-10,1.0,Seed,2020-11-01,57500.0,Angel,57500.0,,1-10,Private,,,0.0,0.0,Computing; Calculating,0,2018,19593,False,False
Nopalera,2020-01-01,https://nopalera.co,"New York, New York, United States","Commerce and Shopping, Consumer Goods","Beauty, Consumer Goods, Retail",178136.0,"Nopalera creates Mexican botanical products such as moisturizers, soaps, cleansing creams, and other related products for baths and body that celebrate and elevate Latino culture.",1-10,2.0,Seed,2023-09-12,,Seed,,1.0,1-10,Private,,,0.0,0.0,,2,2020,20507,False,False
Bayes Invest,2021-07-01,https://www.bayesinvest.com,"New York, New York, United States",Financial Services,"Finance, Financial Services, FinTech",325144.0,"Bayes Invest provides financial services, business consulting, lending, insurance, and asset management. Bayes Invest was founded in 2019 and was headquartered in New York, United States.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,30157,False,False
Universal Secure Registry,2018-05-01,https://usrid.net/,"Newton, Massachusetts, United States","Privacy and Security, Software","Security, Software",2445379.0,,1-10,,,,,,,,1-10,Private,,,18.0,2.0,Computing; Calculating,6,2018,80601,False,False
CustomerInsights.AI,2018-01-01,https://www.customerinsights.ai,"Scottsdale, Arizona, United States","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Data Management, Machine Learning, Management Consulting",206291.0,,11-50,,,,,,,,11-50,Private,,,0,1,,6,2018,22609,False,False
LeadBoss,2020-01-01,https://leadboss.app,"Raleigh, North Carolina, United States","Education, Other, Professional Services","Consulting, Customer Service, Training",2378584.0,,11-50,,,,,,,2.0,11-50,Private,,,,,,6,2020,80092,False,False
Running Point Capital Advisors,2019-01-01,https://runningpointcapital.com,"El Segundo, California, United States","Financial Services, Professional Services","Asset Management, Consulting, Financial Services, Insurance",353308.0,"Running Point offers family office services: financial planning, consulting, insurance, business management, tax preparation, and asset management.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,31640,False,False
Ammons Dental By Design,2019-01-01,https://ammonsdental.com,"Charleston, South Carolina, United States",Health Care,"Cosmetic Surgery, Dental, Health Care, Personal Health",2416900.0,"Ammons Dental By Design provides implants services including dental implants, denture stabilization, and snap-on dentures. They provide teeth whitening and teeth straightening services for all ages. Their customers contact through address, email, mobile, and online applications.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,79509,False,False
Area Layer,2022-01-03,https://www.arealayer.com,"Wyoming, Michigan, United States","Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Other, Payments, Software","Bitcoin, Blockchain, Financial Services, FinTech, Hardware, Information Technology, Software",253535.0,"Area Layer is an organization with a focus on building products and services on top of Bitcoin. It provides a free economy with solutions user-friendly for bitcoiners, node runners, liquidity, and self-sovereign.  It was formerly known as Layer2Labs. It was founded in 2022 by RSync, a technological entrepreneur in Bitcoin and Lightning with a focus on accelerating the adoption of Bitcoin.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,25983,False,False
Lamne Services,2019-01-01,https://services.lamne.com/,"Sheridan, Wyoming, United States","Commerce and Shopping, Information Technology, Sales and Marketing, Software","Digital Marketing, E-Commerce, SaaS, Sales Automation",2938893.0,,251-500,,,,,,,,251-500,Private,,,,,,6,2019,88521,False,False
Kitty and Vibe,2018-01-01,https://www.kittyandvibe.com,"Brooklyn, New York, United States","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","E-Commerce, Fashion, Shopping, Women's",85984.0,,1-10,1.0,,2023-11-20,1322000.0,Venture - Series Unknown,1322000.0,1.0,1-10,Private,,,,,,1,2018,11562,False,False
