company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Summerland Real Estate,2021-01-01,https://www.summerlandre.com,"Huntington Beach, California, United States","Commerce and Shopping, Real Estate","Real Estate, Rental, Residential",2756404.0,"Summerland Real Estate is a real estate firm that provides home buying and selling services. They also offer home rental services. The company's contact information is by mail, phone, and physical address.",251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,3,2021,85184,False,False
REI Capital Growth,2018-11-07,https://www.reicapitalgrowth.com,"Stamford, Connecticut, United States","Financial Services, Real Estate","Financial Services, Real Estate",650089.0,"REI Capital Growth (REICG) has devised a new business model for investing in a commercial real estate fund. It is a new way for investors to build wealth with real estate, consistently over the long term. It is designed for both International and U.S. Investors and it will be a Security Token Offering (STO). At REICG we like to refer to this new fund structure as a ""Perpetual Growth Machine"". The FIRST of its kind - No U.S. real estate firm has ever offered an International Real Estate STO like this before.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,43045,False,False
CloudCLM,2019-01-01,https://www.cloudclm.com,"North Las Vegas, Nevada, United States","Information Technology, Professional Services, Software","Information Technology, Risk Management, Software",886530.0,"CloudCLM is a cloud-based legal contract life cycle management software provider. They provide features such as contract drifting, storage management, contract collaboration, template management, contract clause library, and contract dashboard overview.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,49551,False,False
Sonder Energy,2020-01-01,https://sonderenergy.com,"Raleigh, North Carolina, United States","Energy, Natural Resources, Sustainability","Energy, Energy Management, Renewable Energy, Solar",485330.0,"Sonder Energy develops utility-scale solar and energy storage projects in the US. The company aims to transform the world into a cleaner energy future by creating value for landowners, investors, customers, and communities.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,37352,False,False
Environmental and Human Technologies,2020-08-11,https://www.likairpurifiers.com,"Daly City, California, United States","Consumer Electronics, Hardware, Health Care, Sports","Consumer Electronics, Fitness, Wearables, Wellness",463929.0,"Environmental and Human Technologies (EHT) was founded in 2020. With a mission to seek a win-win for human health and environmental protection, EHT is creating a new generation of air purification systems by integrating industry-leading filtration technology, smart sensing, and AI analytics. EHT keeps working toward developing and researching better ways to protect people and the environment from air pollution.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2020,36533,False,False
Bamidel,2019-09-04,https://bamidel.com,"Houston, Texas, United States","Financial Services, Information Technology, Media and Entertainment, Professional Services","Finance, Information Technology, Innovation Management, Media and Entertainment",1870796.0,"Bamidel is an American Technology & Media  global asset company. With deep business management expertise in the finance, telecom, energy, automotive, travel, and aviation industries, the company consistently goes beyond its clients’ expectations by bringing together technology, talent, innovation, and the highest quality standards. The company works to create better value for its portfolio, partners, and shareholders, and to present growth opportunities for its people.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2019,69356,False,False
Pacific Sands,2019-01-01,https://pacificsandsfunds.com/,"Los Angeles, California, United States","Financial Services, Lending and Investments, Media and Entertainment","Advice, Finance, Impact Investing",2601511.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,82846,False,False
Revience,2021-01-01,https://reviencesmart.com/,"Albertville, Minnesota, United States","Consumer Electronics, Information Technology, Real Estate","Construction, Information Technology, Smart Home",1133618.0,"Revience brings smart home technology, home space and energy management, and stylish cabinetry to tailor the home to a family's lifestyle.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,55103,False,False
Informed Insurance,2020-01-01,https://www.informedinsurance.com,"Rolling Meadows, Illinois, United States",Financial Services,"Financial Services, Insurance, Property Insurance",3013143.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,88962,False,False
BetterWho,2019-01-01,https://betterwho.com,"Mine Hill, New Jersey, United States","Education, Media and Entertainment, Professional Services, Real Estate","Advice, Consulting, Education, Property Management",1442284.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,60599,False,False
Latino Real Estate Investors Council,2021-01-01,https://lreic.org,"Lake Forest, Illinois, United States","Media and Entertainment, Real Estate","Advice, Property Management, Real Estate",2607904.0,"Latino Real Estate Investors Council provides real estate services. They offer equitable representation for housing. For inquiries, telephone and email contacts are used.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,82756,False,False
Webly Connect,2020-01-01,https://weblyconnect.com,"Plano, Texas, United States","Internet Services, Sales and Marketing","Digital Marketing, Email Marketing, SEO",1486257.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,62907,False,False
LalTal,2020-01-01,https://laltal.com,"Lafayette, California, United States","Education, Software","E-Learning, Education, Language Learning",381687.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,1.0,,6,4,2020,33032,False,False
Liff Happens,2018-04-20,https://liffhappens.com,"Chicago, Illinois, United States","Commerce and Shopping, Events, Hardware, Internet Services, Media and Entertainment, Software","E-Commerce, Event Management, Events, Hardware, Internet, Software",831192.0,"Liff Happens builds software and hardware tools to standardize the response when items go missing. Large organizations use the Liff App to help consumers prevent loss, manage and reunite found items, and help customers recover if items aren't located.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,48098,False,False
Rising Pharmaceuticals,2019-01-01,http://www.risingpharma.com,"East Brunswick, New Jersey, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Life Science, Pharmaceutical",173664.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,20157,False,False
Ascendant Global Advisors,2019-01-01,https://www.ascendantga.com,"New York, New York, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Consulting, Financial Services",2370968.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,80202,False,False
Ideal Plastic Surgery,2020-07-01,https://www.idealplasticsurgery.com,"Sacramento, California, United States",Health Care,"Cosmetic Surgery, Health Care, Hospital, Medical",1928340.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2020,71479,False,False
Ardent Growth,2019-04-16,https://ardentgrowth.com/,"Murray, Kentucky, United States",Software,SaaS,1187436.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,55260,False,False
Brightstone Capital,2020-01-01,https://www.bcbright.com/,"Montvale, New Jersey, United States",Real Estate,"Property Management, Real Estate",2361155.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,78852,False,False
GrantLaw,2021-01-01,http://grantlaw.org,"New York, New York, United States","Government and Military, Privacy and Security, Professional Services","Law Enforcement, Legal",2804014.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,86001,False,False
JPAR Edge Real Estate,2020-01-01,https://www.jparedge.com,"Norman, Oklahoma, United States","Financial Services, Real Estate","Finance, Real Estate, Residential",2876402.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,86508,False,False
Pure Perfections Cosmetics,2020-04-07,https://www.pureperfectionscosmetics.com/,"New York, New York, United States","Commerce and Shopping, Health Care","E-Commerce, Health Care",1484021.0,"Embark on a beauty journey with Pure Perfections Cosmetics, a cutting-edge drop shipping business revolutionizing the beauty and cosmetics landscape. Our commitment to delivering a superior shopping experience is reflected in our carefully curated selection of premium beauty products. From skincare marvels to makeup must-haves, we bring the world's finest cosmetics directly to your doorstep. As a trailblazer in the drop shipping industry, we pride ourselves on efficiency and accessibility, ensuring that indulgence and glamour are just a click away. Discover the latest trends, embrace self-care, and elevate your beauty routine with Pure Perfections Cosmetics. We transcend traditional beauty standards, making sophistication and convenience synonymous in the pursuit of personalized, radiant self-expression.",251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,3,2020,62961,False,False
Track West Partners,2019-01-01,https://www.trackwestpartners.com,"Atlanta, Georgia, United States",Real Estate,"Construction, Property Development, Real Estate",729688.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,45344,False,False
eCureMD,2021-01-01,https://www.ecuremd.com,"Ridgeland, Mississippi, United States","Health Care, Payments, Software","Billing, Health Care",2794717.0,"eCureMD provides medical billing, charge entry, claim correction, and submission services. They also offer automated appeals, commercial insurance, military insurance, enrollment, and medical coding audit services. Their customers inquiries are addressed through phone, email, and online applications.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,86126,False,False
Logistic Pros,2019-01-01,https://logisticpross.com,"St. Charles, Missouri, United States","Administrative Services, Transportation","Logistics, Packaging Services, Transportation, Warehousing",1799585.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,69145,False,False
Finply,2020-07-16,https://www.finply.io,"Potomac, Maryland, United States","Financial Services, Software","Finance, Software",890632.0,"Finply created an easy-to-use platform that allows founders and entrepreneurs to quickly build complex financial models, win funding from investors, and get back to running their businesses. They help entrepreneurs get out of mundane spreadsheets and put them back in front of investors to grow their businesses.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,49646,False,False
Foghub,2019-01-01,https://foghub.io,"Seattle, Washington, United States","Data and Analytics, Information Technology, Software","Analytics, Data Integration, Information Technology, Software",418378.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,34665,False,False
Tablenu,2020-07-10,https://tablenu.com,"Boston, Massachusetts, United States","Food and Beverage, Information Technology, Software","Food and Beverage, Information Technology, Restaurants, Software",1913296.0,Contactless Restaurant Ordering System,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,70099,False,False
FWRD Creative,2019-01-01,https://www.thefwrdcreative.com,"Houston, Texas, United States","Content and Publishing, Media and Entertainment, Professional Services, Sales and Marketing","Brand Marketing, Business Development, Creative Agency",2917573.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,87404,False,False
QOFund Capital Management,2019-01-01,https://qofundcapital.com,"Ridgewood, New Jersey, United States","Financial Services, Real Estate","Financial Services, Real Estate Investment, Wealth Management",3182995.0,"QOFund offers a clear, plain English analysis of these opportunities and how real estate and businesses large and small can benefit from a whole new class of investors.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,90949,False,False
Rinzo,2022-08-16,https://rinzo.io,"Wilmington, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software","Blockchain, Cryptocurrency, Finance, Financial Services, Software",422281.0,Rinzo facilitates friction-less access to fragmented liquidity across dozens of NFT exchanges along with providing a traditional approach to financial analytics by extracting & indexing on-chain data onsite. Providing users with deep insights and market trends.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,1,2022,34844,False,False
Ironwood Cyber,2021-08-26,https://ironwoodcyber.com/,"Fort Worth, Texas, United States","Information Technology, Privacy and Security",Cyber Security,401947.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,2,2021,33948,False,False
HUGS,2019-01-01,https://www.hugscbd.com,"Austin, Texas, United States","Health Care, Sports","Fitness, Health Care, Wellness",1205260.0,"Hugs Wellness was created with two goals in mind to bring a new standard of honesty and transparency to the CBD industry and to deliver products to customers. to ensure each batch of their products is tested by a third-party lab. A percentage of every sale is donated to help 10,000 Beds provide individuals admission into treatment programmes for long-term recovery.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,0.0,,6,5,2019,56189,False,False
Ashley Ryan Consulting,2022-01-01,https://ashleyryanconsulting.org,"Strongsville, Ohio, United States","Administrative Services, Media and Entertainment, Other, Professional Services, Social Impact","Advice, Consulting, Non Profit, Project Management",1653625.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,65872,False,False
Gateway Home Health & Hospice,2020-01-01,https://gatewayathome.com,"Denver, Colorado, United States",Health Care,"Health Care, Home Health Care, Medical",1456941.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,61909,False,False
Aplus Recruiting,2019-01-01,https://www.aplushrstation.com,"Orange, California, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1690493.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,66700,False,False
Richter Animation Studios,2020-01-01,https://www.richteranimationstudios.com,"Seattle, Washington, United States","Advertising, Media and Entertainment, Sales and Marketing, Video","Advertising, Animation",2282090.0,"The custom shop animation division of Richter is called Richter Animation Studios. Their crew has produced over 7,000 videos for the world's biggest businesses, several of which are listed in the Global Fortune 500. With the best storytelling and animation in the world, Richter Animation Studios aims to bring your message to life on a global scale.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,78515,False,False
Seabedee,2018-12-01,https://seabedee.org,"La Jolla, California, United States","Commerce and Shopping, Community and Lifestyle, Consumer Goods","Beauty, E-Commerce, Lifestyle",800647.0,"Seabede sprinkles in a variety of terpenes, flavonoids, fatty acids, and other therapeutic nutrients to boost benefits. It is a digital store that provides various kinds of cbd products, beauty, and skincare essentials.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,47267,False,False
The Community Classroom,2020-01-01,https://thecommunityclassroom.com,"Florence, Massachusetts, United States",Education,"Education, Training, Tutoring",2826490.0,"The Community Classroom provides tutor services, standard tutoring, premium tutoring, academic coaching, college essay coaching, reading assessments, school support, parent services, and memory courses.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,87197,False,False
Fox Energy Services,2019-01-01,https://www.foxenergyservices.com,"Kenai, Alaska, United States","Commerce and Shopping, Energy, Natural Resources, Transportation","Oil and Gas, Rental, Transportation",656512.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,5,2019,43232,False,False
Pannazz Real Estate,2019-02-03,https://www.pannazz.com/,"Los Gatos, California, United States","Information Technology, Real Estate","Information Technology, Real Estate",2553825.0,Pannazz is a property search platform that provides access to national and international real estate.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,82018,False,False
Locate Freelancers,2021-01-01,https://www.locatefreelancers.com,"Mill Valley, California, United States","Administrative Services, Professional Services","Freelance, Recruiting, Staffing Agency",2254374.0,"Locate Freelancers provides recruiting services for IT development, design, creativity, education, training, writing, digital marketing, customer support, marketing, finance, and accounting. Their customers contact them through address, phone, mail, and online applications.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,77366,False,False
The Gentle Stork,2020-01-01,https://thegentlestork.com,"Mooresville, North Carolina, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care","E-Commerce, Fertility, Tea, Women's",2463123.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,80315,False,False
Nobelpharma,2019-01-01,https://www.nobelpharma-us.com,"Bethesda, Maryland, United States",Health Care,"Health Care, Medical Device, Pharmaceutical",800945.0,"Nobelpharma is a pharmaceutical and device company which focuses on developing drugs and medical devices for diseases that other pharmaceutical companies may overlook because of the small number of patients affected or for other reasons, and to deliver these drugs and devices where they are needed.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,47278,False,False
REMmedy,2019-07-22,https://remmedy.org/,"Stowe, Vermont, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Machine Learning, Productivity Tools, Wellness",2000384.0,"REMmedy uses Deep Learning  to allow for management of multiple medical conditions. Our patented system uses Recurrent Neural Networks and wearable sensors to accurately and reproducibly, in real time detect desired physiologic states and subsequently reproduce them using conditioned triggers.  Our current plans include disruptive systems for  management of Insomnia Post -Surgical Pain Management(reducing use of opiates)  and Situational Anxiety.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,2.0,,6,4,2019,71841,False,False
Leaner Startups,2018-08-17,https://leanerstartups.com/,"Seattle, Washington, United States","Events, Financial Services, Lending and Investments, Media and Entertainment, Software","Event Management, Funding Platform, Software",641468.0,Our company is meant to be an event hosting platform to solve for investment type events. We plan to launch our full mobile and web application by early 2024,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,42767,False,False
Valley Imaging Center,2020-01-01,https://www.valleyimagingalaska.com,"Wasilla, Alaska, United States",Health Care,"Health Care, Health Diagnostics, Medical",1651048.0,"Valley Upright Imaging is a healthcare company that specializes in diagnostic imaging services. The company offers a range of imaging services including CT, MRI, X-Ray, Ultrasound, and Mammograms. The company also provides imaging for bone density. The company's technologists are trained to safely image patients in one location. Valley Upright Imaging has been providing these services since 2015.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,65925,False,False
FleetCam,2019-01-01,https://www.fleetcam.com,"Jericho, New York, United States","Consumer Electronics, Consumer Goods, Content and Publishing, Hardware, Media and Entertainment, Other, Software, Transportation","Computer, Computer Vision, Consumer Electronics, Consumer Goods, Fleet Management, Photography, Real Time, Sensor, Software",336733.0,"The Fleet vehicle camera system helps save lives with AI cameras, in-cab notifications, and an integrated driver behavior coaching system.  It is designed to provide transparency to managers and help prevent accidents while improving driving habits with in-cab notifications and an integrated driver behavior coaching system. They give to get a 360° degree view of your vehicles with up to 8 cameras. They reduce liability while limiting liability and protecting drivers from false claims with HD recordings of incidents.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,30775,False,False
Avant Spaces,2021-01-01,https://www.avantspaces.com,"Elkhorn, Nebraska, United States","Commerce and Shopping, Other, Real Estate","Commercial, Real Estate, Rental",1800848.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,69126,False,False
Eber Leadership Group,2019-01-01,https://www.kareneber.com/,"Atlanta, Georgia, United States",Professional Services,Consulting,1915805.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,70065,False,False
Morgan Stanley Tactical Value,2018-12-01,https://www.morganstanley.com/im/en-us/individual-investor.html,"New York, New York, United States","Financial Services, Lending and Investments","Angel Investment, Banking, Wealth Management",175799.0,"Morgan Stanley Tactical Value makes opportunistic private, long-term, and likely illiquid investments across all asset classes and across the capital structure. They are focused on providing nimble, opportunistic capital that can invest across asset classes, industries, and locations in shifting market circumstances.",10001+,0.0,,,0.0,,0.0,1.0,10001+,Private,,,,,,6,5,2018,20319,False,False
Lingocard,2019-08-01,https://lingocard.com,"Sunnyvale, California, United States","Education, Information Technology, Internet Services, Mobile, Software","Cloud Storage, Education, Information Technology, Language Learning, Mobile, Social Network, Software",273568.0,"Global education network for study of any foreign languages and speaking practice.  Frequency dictionaries, English slang and idioms.  Mobile application with millions of flash cards, tools for improving vocabulary and online chatting.  Spaced repetition learning system.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2019,27248,False,False
Car Photo Backgrounding,2021-01-01,https://carphotobackgrounding.com,"Houston, Texas, United States","Design, Other, Professional Services, Transportation","Automotive, Customer Service, Graphic Design",2162109.0,"Car Photo Backgrounding offers automotive designing services. Their services include automotive background and car transparent background, automotive image enhancement services, car image enhancement, car background replacement services, car shadow services, digital backgrounding services, and vehicle enhancement services.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,73885,False,False
WELLTH HOLDINGS,2019-01-01,https://www.wellthholdings.com/,"St Louis, Missouri, United States",Professional Services,"Business Development, Consulting",1707532.0,"Wellth Holdings provides the capital, connections, and domain knowledge. CPG brands with a health, wellness, or well-being consumer benefit are the strategic investment focus. Wellth provides capital, connections, and subject matter expertise to both entrepreneurs and investors, such as:",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,66387,False,False
Revalatte,2019-01-01,https://revalatte.com,"Ponte Vedra, Florida, United States","Advertising, Sales and Marketing",Advertising,2386112.0,"Revalatte is the create effective, ROI-based strategies with proven sales psychology to grow and scale the business in timeframes you never thought possible. It’s time the marketing partner took a personal interest in the business.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,79964,False,False
The College Axis Project,2021-01-01,https://thecollegeaxisproject.org,"Hopkinton, Massachusetts, United States","Media and Entertainment, Other, Professional Services, Social Impact","Advice, Consulting, Non Profit",1472544.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,61613,False,False
Montana Listings,2021-01-01,https://montanalistings.net,"Billings, Montana, United States","Commerce and Shopping, Financial Services, Real Estate","Commercial Real Estate, Leasing, Rental",2783223.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,86296,False,False
Brace,2021-01-01,https://www.brace.finance,"Newark, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments","Blockchain, Finance, Financial Services, FinTech, Payments",757068.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,46074,False,False
"The Deerborne Group, Inc.",2020-01-01,https://thedeerbornegroup.com/,"Rancho Santa Fe, California, United States","Biotechnology, Health Care, Media and Entertainment, Professional Services, Sales and Marketing, Science and Engineering","Advice, Biotechnology, Business Development, Consulting, Genetics, Life Science, Management Consulting, Marketing, Sales",130180.0,"The Deerborne Group is a boutique management consulting firm that focuses exclusively on the global biotechnology, in-vitro diagnostics, and life sciences industries to develop insight-driven business solutions designed to accelerate value. Our primary focus is advising corporations, venture capital, and private equity firms on commercial, operations, and corporate strategy. We do this by helping them identify opportunities, minimize risks, and how best to overcome and solve their most difficult management challenges.",11-50,1.0,Seed,2020-01-01,100000.0,Seed,100000.0,1.0,11-50,Private,,,0.0,1.0,,0,4,2020,16519,False,False
Vane Technologies,2020-01-01,https://www.vanetechnologies.com,"Weston, Florida, United States","Information Technology, Professional Services, Software","Consulting, Developer APIs, DevOps, Information Technology, Software",728001.0,"Vane Technologies offers staffing, consulting, and technology solutions, including staff augmentation, software development, devops, and machine learning. We prioritize our relationships with clients and focus on their individual needs. They understand the importance of technology in today's world and strive to provide customized solutions to support their clients' digital requirements.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2020,45298,False,False
Suitcase Entertainment,2021-01-01,https://www.suitcasehub.com,"Pasadena, California, United States","Media and Entertainment, Music and Audio","Digital Media, Media and Entertainment, Music",183578.0,"Suitcase Entertainment is a digital start-up in the music and travel industry. The company was founded in 2021 and based in Pasadena, California.",1-10,1.0,Seed,2022-01-21,250000.0,Pre-Seed,250000.0,1.0,1-10,Private,,,0.0,1.0,,0,3,2021,20898,False,False
Tuned,2018-11-01,https://www.tuned.com/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Lending and Investments, Payments, Software","Bitcoin, Cryptocurrency, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Trading Platform",107031.0,"Tuned is an emerging Fintech company focused on capital markets innovation. The company is helping every trader build a successful trading business, by providing them powerful enterprise-grade trading infrastructure and access to capital.  With Tuned's all-in-one platform, traders can design strategies leveraging hundreds of built-in indicators, run thousands of permutations of their strategy to optimize performance and automate trading on leading exchanges with millisecond response time and no trading fees. Quantitative traders looking to develop new income streams use Tuned to license their strategies to other traders without ever revealing their intellectual property.",11-50,1.0,Seed,2020-12-22,0.0,Seed,0.0,3.0,11-50,Private,,,,,,2,5,2018,14080,False,False
Siphon Lab,2022-01-01,https://www.siphonlab.org/,"Mill Valley, California, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",Cryptocurrency,76049.0,"Siphon Lab is a cryptocurrency DeFi startup, aims to maximize the capital efficiency of SUI across the ecosystem.",11-50,1.0,Seed,2023-05-08,1200000.0,Seed,1200000.0,,11-50,Private,,,,,,0,2,2022,10324,False,False
OneFund,2022-01-01,https://www.onefundinvestments.com,"New York, New York, United States","Financial Services, Lending and Investments","Financial Services, Venture Capital, Wealth Management",256269.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,2.0,,6,2,2022,26183,False,False
CEOAthletics,2021-07-15,https://ceoathletics.com,"Berkeley, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Payments, Software, Sports","American Football, Basketball, Cryptocurrency, E-Commerce, Software, Sports",2988620.0,"With the new NCAA ruling about collegiate athletes' ability to make a living based on their name and likeness CEOAthletics was born. CEOAthletics generates athletes a merchandise store automatically after answering a few simple questions. No big contracts that lock up players they can turn the store on and off within seconds. After talking to many athletes about how much they miss fan interactions during covid we developed the 2nd side of our business. There will be future NFT drops correlated to items of tangible value such as a player's autograph or a video from the player etc. We seek to help fans and players build experiences together, have you ever wanted to watch a basketball game and talk to an NBA player while watching? What about playing NBA 2k with your favorite collegiate player from the University you rep every gameday?",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,2,2021,89261,False,False
A.T.A AnalytIq,2019-01-01,https://www.ataanalytiq.com,"Charlotte, North Carolina, United States","Administrative Services, Professional Services","Consulting, Recruiting, Staffing Agency",721954.0,"A.T.A. AnalytIq offers staff augmentation, permanent placement services, vendor management programs, and corporate training programs. They provide domain registration, website development, e-commerce development, website design, graphic design, and e-commerce design. They also offer staffing services such as full-time placement services, contingent staffing, professional resume-building, interview preparation, and career support and services. Their services include python development, java development, quality analyst, and business analysis.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,45119,False,False
Retention Express,2021-01-01,https://retentionexpress.com/,"Atlanta, Georgia, United States","Information Technology, Other, Professional Services, Sales and Marketing, Software","CRM, Customer Service, Service Industry",1095606.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,54392,False,False
CloudSqueeze,2018-04-01,https://www.cloudsqueeze.ai/,"Fort Mill, South Carolina, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Business Intelligence, Cloud Computing, Cloud Management, DevOps, Machine Learning, SaaS, Virtualization, Web Apps",629651.0,"CloudSqueeze helps simplify a multitude of DevOps tasks with AI. With AI we provide scale up, scale down alerts on all your AWS cloud resources – EC2, EBS, RDS, S3, Networking traffic and more.  The team at CloudSqueeze have spent years answering the questions of how to make better decisions from the myriad of data sent from CloudWatch, AWS setups/configuration using deep learning neural networks. Using decades of combined expertise, we have created an intelligent platform that enables decision makers to get timely alerts eliminate wasted spend, get actionable insights, prevent budget overruns with proactive change, utilization, prediction of cloud intelligence.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,42371,False,False
Pomegranate Real Estate,2019-01-01,https://pom-re.com,"Ardmore, Pennsylvania, United States","Financial Services, Real Estate, Sales and Marketing","Construction, Leasing, Marketing, Property Management, Real Estate",1796605.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,67682,False,False
BizTech Plus,2019-01-01,http://www.biztechplus.com,"Sacramento, California, United States","Hardware, Information Technology, Other, Professional Services, Science and Engineering, Software","Consulting, Network Hardware, Software, Software Engineering, Technical Support",953595.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,51213,False,False
