company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Wallex Bank & Statutory Trust,2020-01-10,https://wllxb.com,"East Hartford, Connecticut, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software","Banking, Blockchain, Crowdfunding, Cryptocurrency, Financial Services, FinTech",38197.0,"Wallex is a group of  financial institution that provides assets and digital assets  banking, custody, trustee, payments and trading  solutions  for individuals, businesses,  Financial Institutions Exchanges, OTC desks, Broker-dealers, Real estate Platform , Crowdfunding Portals and fintechs.",51-100,2.0,Seed,2021-09-30,0.0,Seed,8736501.0,1.0,51-100,Private,,,0.0,8.0,,1,4,2020,4689,False,False
Stiletto Financial,2019-01-01,https://www.stilettofinancial.com/,"New York, New York, United States","Financial Services, Professional Services","Consulting, Finance, Financial Services",2136218.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,74277,False,False
HandsFree,2020-01-01,https://www.handsfree.biz/,"Keller, Texas, United States","Information Technology, Professional Services, Software","Consulting, Document Management, Information Technology, Software",766915.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,46345,False,False
Downmass,2022-01-01,https://www.downmass.com,"Los Angeles, California, United States","Government and Military, Information Technology, Manufacturing, Science and Engineering, Transportation","Aerospace, Industrial, Military, National Security, Space Travel",421080.0,Downmass is a NewSpace company dedicated to bringing all forms of mass back to earth (and beyond).,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,34786,False,False
WELLS KAPPEL,2021-01-01,https://wellskappel.com,"Chicago, Illinois, United States","Internet Services, Media and Entertainment, Music and Audio","Music, Music Label, Music Streaming",1095798.0,"WELLS KAPPEL is a music law firm specializing in transactional talent-side representation for major industry names. The company is an entertainment and I.P. law firm specializing in representing musical talent, representing major names with diverse aesthetics and perspectives.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,54390,False,False
Jemili,2019-01-01,https://jemili.com/,"San Diego, California, United States","Hardware, Information Technology, Internet Services, Sales and Marketing, Software","Cloud Infrastructure, CRM, Digital Marketing, SaaS",3004374.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,89070,False,False
Smarter Risk,2021-01-01,https://smarterrisk.com,"Winston Salem, North Carolina, United States","Financial Services, Professional Services, Software","Insurance, Risk Management, Software",2360690.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,78865,False,False
Handshake Home Loans,2018-01-01,https://www.handshakehomeloans.com,"Scottsdale, Arizona, United States",Financial Services,"Finance, Financial Services, Lending",2031213.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,72880,False,False
SeaX Ventures,2018-10-04,https://seaxventures.vc,"San Francisco, California, United States","Financial Services, Lending and Investments","Financial Services, Venture Capital",174641.0,"SeaX - Southeast Asia Exponential Ventures is a venture capital firm investing globally in early-stage companies with game-changing “exponential” technologies. We deliver a unique access to a highly selective group of innovative companies from around the globe. We combine our strong entrepreneurial, investing, and scientific background with extensive professional networks across Asia and the US to identify the best investment opportunities.  Most importantly, we aim to achieve both financial returns and strategic advantages for our investors. Some of the key highlights - Access: We provides our investors access to deal flows globally with a primary focus in the U.S. and Southeast Asia. - Accelerate: Our fund leverages RISE's platforms and networks which has over 1000+ startups alumni across Asia and several hundred corporate partners to help startups scale quickly. - Advantage: Our investors are top multinational corporations and family offices, collectively we can become the network of entrepreneurs, business partners, and co-investors.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2018,20231,False,False
Pillar Cowork,2018-01-01,https://pillarcowork.com/,"Lafayette, California, United States","Health Care, Real Estate","Child Care, Coworking",1305281.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,58511,False,False
Initio,2018-01-01,https://initiohq.com,"Lewes, Delaware, United States","Professional Services, Software","Legal Tech, SaaS, Software",673075.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,43679,False,False
Howl Marketing,2019-01-01,https://howl-marketing.com/,"Fort Lauderdale, Florida, United States","Advertising, Internet Services, Professional Services, Sales and Marketing","Advertising, Consulting, Email Marketing, SEO",2468378.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,81807,False,False
"Joseph Shvidler, MD",2022-01-01,https://www.westcoastface.com/,"Seattle, Washington, United States",Health Care,Health Care,2634031.0,"Joseph Shvidler, MD is a board certified facial plastic surgeon in Seattle Washington. He offers rhinoplasty, revision rhinoplasty, eyelid surgery, facelift surgery, neck liposuction and other non-surgical treatments for facial rejuvenation.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,83858,False,False
NationwideDog,2018-12-01,https://nationwidedog.com/,"New York, New York, United States",Community and Lifestyle,Pet,1274712.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,57553,False,False
Kosher Cell,2018-01-01,https://koshercell.org,"Lakewood, New Jersey, United States","Commerce and Shopping, Consumer Electronics, Hardware, Mobile","E-Commerce, Mobile Devices, Retail",1118938.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,53847,False,False
Direct Transit Services,2020-01-01,https://www.directransit.com,"Woodbridge, Virginia, United States","Administrative Services, Transportation","Delivery, Logistics, Shipping, Transportation",1644407.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,66074,False,False
ALPHX,2019-07-19,https://alphx.com/,"Fairfield, Connecticut, United States","Clothing and Apparel, Design","Apparel, Fashion",1091576.0,"ALPHX, is the ultimate destination for men who want to feel comfortable in their own skin! ALPHX designs, manufactures, and sells apparel that is engineered to make men feel confident and comfortable in their own bodies.  At ALPHX, we believe that every man deserves to feel comfortable and confident in their own skin. That's why we offer extended sizes, including a unique fit solution for men with large or muscular legs. This personalized fit ensures that our customers always look and feel their best, no matter what their body type may be.   But it's not just about making our customers feel great – we're committed to making the world a better place, too. That's why we've made it our mission to combat climate change by offering 94% sustainable products shipped in biodegradable packaging. We're proud to do our part in protecting the planet for future generations.   We're also passionate about promoting body positivity and inclusivity. That's why we feature men of all shapes and sizes in our campaigns and have a strict no photo shopping policy of their bodies. We want to encourage men to love and embrace their bodies, no matter what society may say.   At ALPHX, we're excited to empower men to feel comfortable and confident in their own skin. Join us on our mission to redefine the way that men think about fashion!",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2019,54494,False,False
Sproutly Inc.,2021-08-01,https://sproutlyhq.com,"Wilmington, Delaware, United States",Internet Services,Internet,128713.0,"Digital Banking, Payments and Financing for Students and Schools",11-50,2.0,,2022-11-02,0.0,Venture - Series Unknown,150000.0,,11-50,Private,,,,,,2,2,2021,16370,False,False
Bourbaki Group LLC,2021-01-01,https://www.bourbakigroup.org,"New York, New York, United States","Apps, Education, Mobile, Software","Apps, Education, Mobile Apps, Software",2346194.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2021,79084,False,False
Azeema Pharma,2021-01-01,https://azeemapharma.com,"Houston, Texas, United States","Commerce and Shopping, Health Care","Pharmaceutical, Wholesale",1932157.0,"Azeema Pharma is an importer, wholesaler, and distributor of pharmaceuticals. Their customers contact them through email, phone, and online applications.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,71414,False,False
Innovar Healthcare,2018-01-01,https://www.innovarhealthcare.com,"Montgomery, Alabama, United States","Data and Analytics, Health Care, Information Technology, Software","Data Integration, Health Care, Software",770373.0,"Innovar Healthcare offers results to its healthcare IT vendors, hospital administrators, healthcare leaders, and partners. It is a software development company that provides data migration and integration services. An online inquiry form is available on the company's website.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,46446,False,False
GEENIE,2020-07-27,http://geenie.world,"Brooklyn, New York, United States","Commerce and Shopping, Consumer Goods","Beauty, Consumer Goods, E-Commerce, Marketplace",537485.0,"Both curated marketplace and community, GEENIE enables consumers to discover, shop and share dtc beauty brands that embody their values from BIPOC, LGBTQ, womxn-owned to inclusive, toxic-free, sustainable. And for up and coming brands, GEENIE drives discovery and marketing.",1-10,1.0,Seed,2021-01-12,0.0,Angel,0.0,1.0,1-10,Private,,,,,,2,3,2020,39287,False,False
SlideSoft Technologies,2019-01-01,https://slidesoft.tech,"Mound City, Kansas, United States","Data and Analytics, Information Technology, Privacy and Security, Software","Analytics, Information Technology, Network Security, Software",1606030.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,65241,False,False
RealtyView,2018-01-01,https://realtyview.com ,"Miami, Florida, United States","Real Estate, Science and Engineering, Software","Real Estate, Software, Software Engineering",313469.0,"RealtyView offers a comprehensive set of tools in one control center for features that include offer inbox, listing manager, relationship manager, showing manager, collaborative search, and real estate data. The company's mode of contact is by mail and physical address.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,29525,False,False
Ruffian Software,2019-01-01,https://ruffiansoftware.com,"Mauldin, South Carolina, United States","Information Technology, Software","Enterprise Software, Information Technology, Software",113619.0,,1-10,1.0,,2023-05-03,250000.0,Grant,250000.0,1.0,1-10,Private,,,,,,1,5,2019,14806,False,False
Rize Realty,2021-01-01,https://rizegrp.com,"Minneapolis, Minnesota, United States",Real Estate,"Property Management, Real Estate, Residential",1074442.0,"Rize Realty provides real estate services. They provide real estate services for buying, selling, and investment services. They address inquiries through phone calls and emails.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,53308,False,False
Korea Medical,2019-01-01,https://koreamedical.com,"Chicago, Illinois, United States","Sales and Marketing, Travel and Tourism","Hospitality, Marketing, Tourism",1817000.0,Real reviews of plastic and cosmetic surgery providers in South Korea.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,68852,False,False
ORDRS,2018-01-01,https://www.ordrs.io/,"Houston, Texas, United States","Consumer Goods, Health Care, Information Technology, Professional Services","Consulting, Consumer Goods, Information Technology, Wellness",298050.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,28627,False,False
Insignum AgTech,2018-01-01,http://www.insignumagtech.com/,"Atlanta, Indiana, United States","Agriculture and Farming, Biotechnology, Science and Engineering","Agriculture, Biotechnology, Farming",65156.0,"Insignum AgTech develops biotech plants that communicate with producers, alerting them to an illness in its early stages.",1-10,3.0,,2024-01-15,600000.0,Venture - Series Unknown,700000.0,,1-10,Private,,,,,,1,6,2018,8856,False,False
LivSafe Solutions,2019-01-01,https://livsafesolutions.com,"Austin, Texas, United States",Internet Services,Internet of Things,1360781.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,59028,False,False
E Smith Advisors,2018-01-01,http://www.esmithadvisors.com,"Dallas, Texas, United States","Media and Entertainment, Professional Services, Real Estate","Advice, Consulting, Facility Management, Property Management, Real Estate",2969965.0,,10001+,0.0,,,0.0,,0.0,,10001+,Private,,,,,,6,6,2018,88097,False,False
Calyx Global,2021-01-01,https://calyxglobal.com/,"Leadville, Colorado, United States",Information Technology,Information Services,150694.0,Calyx Global provides rigorous and independent carbon credit ratings to assist businesses in selecting better carbon credits.,1-10,1.0,Seed,2023-03-01,0.0,Pre-Seed,0.0,,1-10,Private,,,0.0,0.0,,2,3,2021,18333,False,False
Cherry Tree Capital Partners,2021-01-01,https://cherrytreecp.com,"Newport Beach, California, United States",Real Estate,"Property Development, Property Management, Real Estate",323877.0,"Cherry Tree Capital Partners is a real estate firm that provides services by managing the land acquisition, securing entitlements, arranging to finance, and overseeing the construction process. They support housing preservation, onsite educational centers, and community partnership services.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,30073,False,False
Compliers,2020-01-01,https://www.compliers.com,"New York, New York, United States","Media and Entertainment, Professional Services","Advice, Business Development, Consulting",940538.0,"Compliers creating custom-tailored compliance solutions for successful clients' unique needs and business models. Their team consists of experienced CCOs and compliance professionals from FINRA and SEC-registered financial service firms. Their team has successfully navigated regulatory complexities and challenges that test their industry. Compliers is a trusted partner, with the right tools and resources to support every client's unique needs. Compliers' core values represent a commitment to providing their services with integrity and reliability. These are the foundation of their company and the standards they expect.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,50868,False,False
LusOasis,2020-01-01,http://www.lusoasis.com/,"Naperville, Illinois, United States","Food and Beverage, Health Care","Food and Beverage, Food Processing, Organic Food, Plant-Based Foods, Wellness",114373.0,"LusOasis is dedicated to crafting delicious plant-based foods that are both healthy and environmentally friendly, embracing the mission of promoting better health and a sustainable planet. LusOasis pioneers complete, nutritious vegan foods with natural flavors derived from wholesome ingredients. Additionally, they are the first company to eliminate refined sugar and all sweeteners from their food offerings.",1-10,1.0,,2023-05-22,450000.0,Debt Financing,450000.0,2.0,1-10,Private,,,,,,1,4,2020,14888,False,False
Checkmate Roofing and Construction,2023-06-01,https://www.checkmateroofing.com/,"Seattle, Washington, United States","Content and Publishing, Media and Entertainment",Printing,487619.0,"Introducing Checkmate Roofing and Construction, your trusted local neighbor and affordable roofing contractor! With over 20 years of roofing expertise under our ownership, we take pride in delivering top-notch residential and commercial roofing solutions. Beyond roofing, our skilled team offers carpentry, residential painting, and chimney repair services. Committed to quality craftsmanship and customer satisfaction, we're your go-to partner for reliable and comprehensive construction needs. Choose Checkmate for excellence in every project—we're not just contractors; we're your community roofing specialists.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,0,2023,37452,False,False
Osazomon,2020-05-01,https://www.osazomon.com,"New York, New York, United States","Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Beauty, Consumer Goods, E-Commerce, Health Care",870821.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,49140,False,False
Alexandra di Guglielmo,2019-01-01,http://www.alexandradiguglielmo.com/,"New Paltz, New York, United States","Data and Analytics, Internet Services, Professional Services, Software","Business Intelligence, Consulting, Internet, Web Development",1583716.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,64131,False,False
Codex Health,2019-01-01,https://www.codex.health,"Palo Alto, California, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Clinical Trials, Health Care, Information Technology",160600.0,"Codex Health uses AI for disease management and clinical intelligence solutions. The company utilizes AI for advanced disease management, utilizing data-driven decision-making and algorithms to improve patient outcomes and lower costs, enabling proactive care and improved patient outcomes.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,0.0,,6,5,2019,19140,False,False
Aspen Insights,2019-01-01,https://www.aspeninsights.com/,"Fort Worth, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Health Care, Machine Learning",375225.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,32709,False,False
Black Men Ventures,2020-01-01,https://blackmenventures.org/,"Washington, District of Columbia, United States","Community and Lifestyle, Financial Services, Other, Social Impact","Charity, Communities, Financial Services, Non Profit, Social",1760518.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,68361,False,False
Uhai,2019-01-01,https://uhai.co,"Atlanta, Georgia, United States","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Information Technology, Mobile Apps, Software, Unified Communications",1524802.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,63736,False,False
Medicare Choice Group,2018-01-01,https://medicarechoicegroup.com,"Philadelphia, Pennsylvania, United States","Financial Services, Health Care, Professional Services","Consulting, Health Care, Health Insurance, Insurance",566419.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,40299,False,False
RagiBull,2021-01-01,https://www.ragibull.com,"San Jose, California, United States","Apps, Food and Beverage, Information Technology, Mobile, Software, Transportation","Apps, Food Delivery, Information Technology, Mobile Apps",2240491.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,77591,False,False
Freckle,2019-01-01,https://freckle.shop,"Los Angeles, California, United States","Advertising, Sales and Marketing","Advertising, Marketing",1251428.0,"Freckle is a marketing and advertising company that imports products, tag them in videos, and create shoppable video landing pages. Freckle automatically tracks numerous customer engagement metrics to help you identify which videos, products, and landing pages are working best. It was founded in 2019 and is located in Los Angeles, California.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,56581,False,False
Ciphers Digital Marketing,2018-01-01,https://www.ciphersdigital.com/,"Gilbert, Arizona, United States","Design, Internet Services, Sales and Marketing","Digital Marketing, SEO, Web Design",2875992.0,"Ciphers Digital is an Arizona based digital marketing company that provides online presence optimization using a verity of proven techniques. From local search engine optimization to web design, UX optimization and more. Our professional team of digital design pros have over 20+ years of online marketing experience. Why digital marketing? Digital marketing because it is where over 90% of the U.S population is looking for information regarding commerce and education. Your business MUST have a strategy and execution to back it up to grow in the future. We want to help you with that and not just help… but Succeed!",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,86513,False,False
Best Bundle Packages,2018-06-01,https://www.bestbundlepackages.com/,"New York, New York, United States","Hardware, Internet Services, Media and Entertainment","Digital Entertainment, Internet, Telecommunications",2263892.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,77203,False,False
AJNA Digital,2019-01-01,https://www.ajna.digital/,"New York, New York, United States",Financial Services,"Financial Services, FinTech",1123718.0,A global digital securities platform facilitating the capital raise for issuers and providing access to institutional-grade opportunities for investors. Our mission is to actively shape the digitization of global financial markets.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,53743,False,False
The Courage Collective,2020-01-01,https://thecouragecollective.co/,"Nashville, Tennessee, United States","Administrative Services, Education, Professional Services","Consulting, Corporate Training, Human Resources",833678.0,"The Courage Collective is a Diversity, Equity, and Inclusion Consulting & Training company. They designed a learning session to create impactful dialogue and shared experiences, that lead to intentional action, meaningful self-reflection, and ultimately, personal & organizational transformation.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,48177,False,False
House of Oilworx,2018-01-01,https://www.houseofoilworx.com,"Minneapolis, Minnesota, United States","Clothing and Apparel, Commerce and Shopping, Design, Food and Beverage, Health Care","E-Commerce, Fashion, Health Care, Nutrition, Pharmaceutical",1607791.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,65202,False,False
Daylight Petroleum,2018-01-01,https://daylightpetroleum.com,"Houston, Texas, United States","Energy, Manufacturing, Natural Resources","Fuel, Industrial, Oil and Gas",569599.0,"Daylight Petroleum is an oil and gas firm. They provide acquisitions, drilling, and redevelopment. They also provide workplace safety, environmental impact-reducing services, land acquisition, and land development services.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,6,2018,40405,False,False
Temprian Therapeutics,2019-01-01,https://tempriantherapeutics.com/,"Chicago, Illinois, United States",Health Care,"Pharmaceutical, Therapeutics",480319.0,"Temprian Therapeutics is a developer of therapies intended for autoimmune disease. The company offers DNA-based treatment by injecting DNA coding for a modified heat shock protein to stop the autoimmune response at the outset, enabling consumers to get treatments for vitiligo disease.",1-10,1.0,Seed,2019-11-20,0.0,Seed,0.0,,1-10,Private,,,,,,2,5,2019,37168,False,False
Brightlines,2021-01-01,https://brightlin.es,"Washington, District of Columbia, United States","Information Technology, Privacy and Security","Cyber Security, Network Security, Security",852042.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,48666,False,False
Viable Imaging,2018-01-01,https://www.viableimaging.com,"Downey, California, United States","Commerce and Shopping, Consumer Electronics, Hardware","Consumer Electronics, E-Commerce, Retail",1041856.0,Viable Imaging offers monochrome and color laser cartridges for printer brands and models. They sell compatible cartridges for OEM products. They respond to customer inquiries by phone and email.,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,52544,False,False
Optimus Goods,2019-01-01,https://optimusgoods.com,"Wayne, Michigan, United States","Commerce and Shopping, Consumer Goods, Internet Services","Consumer Goods, Office Supplies, Online Portals, Retail, Shopping",1593826.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,63905,False,False
Zera Life,2018-01-01,https://zeralife.com/,"Boston, Massachusetts, United States","Consumer Goods, Health Care, Sustainability","Consumer Goods, Health Care, Organic, Wellness",122451.0,"Zera Life is re-engineering diapers for parents who care about using non-toxic and plant-based materials on their babies. The company is using biobased materials and creates a diaper with the convenience of disposables, the softness of cloth, and the good feels that come from sustainably sourced ingredients.",11-50,1.0,Seed,2019-04-05,2000000.0,Seed,2000000.0,1.0,11-50,Private,,,,,,0,6,2018,15726,False,False
Deepshot,2023-01-01,https://www.deepshot.ai,"Newport, Kentucky, United States",Software,Software,348076.0,"Deepshot LLC offers a revolutionary AI-powered dialogue generation and replacement software, designed for reshooting videos with ease. The software provides fully customizable dialogue generation, allowing content creators to revamp their videos without the need for additional production costs. With Deepshot's intuitive workflow, users can upload their source footage, compose their script, and generate their masterpiece with just a few clicks. Whether you're looking to captivate a global audience with translated content or breathe new life into old projects, Deepshot has got you covered.",1-10,1.0,Seed,2023-02-03,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,1,2023,31388,False,False
SocialStackPro,2020-01-01,https://socialstackpro.co,"Panama City Beach, Florida, United States","Real Estate, Sales and Marketing, Software","Marketing, Real Estate, Software",2246256.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,77490,False,False
Pebl,2019-01-01,https://www.pebl.design,"Minneapolis, Minnesota, United States","Design, Real Estate, Science and Engineering","Architecture, Civil Engineering, Construction, Interior Design",1435600.0,"Pebl is an engineering company that provides site design, project administration, programming, stormwater management, concept site design, irrigation, maintenance, modeling, texturing, and lighting services in architecture and construction for residential and commercial areas.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,60743,False,False
Hart & Main,2018-01-01,https://hartandmain.com,"Newhall, California, United States","Events, Media and Entertainment, Sports","Event Management, Events, Outdoors",159413.0,"Hart & Main offers an event venue with indoor and outdoor options to fit any occasion. Its space is well equipped with a full commercial kitchen and bar, a beautiful rooftop deck, bridal and groom suites and will feature a Mid-century vibe.   The company is owned by Rob and Lisa Younkin and is based in Newhall, California.",1-10,1.0,,2022-02-04,2500000.0,Venture - Series Unknown,2500000.0,,1-10,Private,,,,,,1,6,2018,19041,False,False
Latan Swim,2020-01-01,https://latanswim.com,"Fort Lauderdale, Florida, United States","Commerce and Shopping, Manufacturing","Manufacturing, Retail",1570539.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,64391,False,False
Maryland Counseling Associates,2019-01-01,https://www.marylandcounselingassociates.com,"Cockeysville, Maryland, United States",Health Care,"Health Care, Mental Health, Therapeutics",1985126.0,"Maryland Counseling Associates provides a range of mental health services. These services include individual therapy, couples therapy, family therapy, and IEP/504 consultations. The company employs various therapeutic techniques such as Cognitive Behavioral Therapy (CBT), Dialectical Behavior Therapy (DBT), and motivational interviewing. The team works with a diverse clientele, including individuals, couples, families, children, adolescents, elders, and clients with autism. The therapists at Maryland Counseling Associates tailor their approach to each client's unique needs, drawing from frameworks such as Mindfulness and CBT.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,72096,False,False
D Squared Worldwide,2020-01-01,https://www.dsquaredworldwide.com,"Spring, Texas, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care","Cannabis, E-Commerce, Wholesale",757554.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,46088,False,False
The Impact of Leadership,2020-01-01,https://impactofleadership.com/tour,"Racine, Wisconsin, United States",Education,Training,2061722.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,72341,False,False
HED Social,2018-01-01,https://www.hedsocial.com/,"Los Angeles, California, United States","Internet Services, Media and Entertainment, Music and Audio","Internet, Music, Music Streaming, Social Media",1177386.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,55466,False,False
Apifiny,2018-01-01,https://www.apifiny.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Lending and Investments, Payments, Software","Bitcoin, Cryptocurrency, Financial Services, FinTech, Marketplace, Trading Platform",203323.0,"Apifiny is a global digital asset trading network for institutions. The company’s vision is to create one, global trading marketplace for digital assets. Apifiny delivers institutional-grade performance to digital asset traders by seamlessly connecting with global digital asset exchanges and infrastructure providers. With one account and one API, Apifiny Connect gives institutional traders the flexibility to trade directly on global centralized exchanges at discounted cost. Apifiny HEX (Hybrid Exchange) is designed to provide the digital asset community with the best of centralized and decentralized trading, including zero taker fees, global price discovery, and predictable liquidity from automated market making (AMM) and global centralized exchanges.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,6,2018,22373,False,False
Nurses Now,2020-01-01,https://www.nursesnowhcs.com,"Los Angeles, California, United States","Administrative Services, Health Care, Professional Services","Health Care, Recruiting, Staffing Agency",2574750.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,83262,False,False
Cultura,2020-01-01,https://culturaco.com/,"San Diego, California, United States","Administrative Services, Health Care, Professional Services","Management Consulting, Psychology, Recruiting, Staffing Agency",1696500.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,66593,False,False
Monte Christopher Holdings,2020-01-01,https://montechristopher.com,"Granville, Ohio, United States","Education, Financial Services, Manufacturing, Software","E-Learning, Financial Services, Manufacturing, Software, Web Development",2209065.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,76385,False,False
