company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Sycamore Biopharma,2018-01-01,https://sycamorebp.com/,"Columbia, South Carolina, United States","Biotechnology, Science and Engineering",Biotechnology,93811.0,Sycamore Biopharma is a Biotechnology.,51-100,1.0,M&A,2019-12-19,500000.0,Pre-Seed,500000.0,,51-100,Private,,,0.0,0.0,,0,6,2018,12557,False,False
Interactive System Services,2019-01-01,http://www.issnynj.com,"Fort Lee, New Jersey, United States","Consumer Electronics, Hardware, Other, Privacy and Security","Electronics, Security, Service Industry",2209587.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,74685,False,False
The Explanation Company,2022-01-01,https://www.explanation.com,"San Francisco, California, United States","Community and Lifestyle, Information Technology, Internet Services","Children, Information Technology, Internet",281267.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,27643,False,False
Truss Creative,2018-01-01,https://trusscreative.com/,"Costa Mesa, California, United States","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing","Advertising, Creative Agency, Marketing",1538919.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,63431,False,False
Get Multi Solution,2022-03-10,https://www.getmultisolution.com,"San Diego, California, United States","Information Technology, Software","Information Technology, Software",2562240.0,"Get Multi Solution (GMS), GMS is a multi-national company that provides premium digital services for businesses worldwide. It is based in Pakistan and the United States, Was founded by Syed Rabi Ali & Syed Navil Ahmed. Syed Rabi Ali is the Chief Executive Officer (CEO) of Get Multi Solution & Syed Navil Ahmed is the Chief Operating Officer (COO) of Get Multi Solution. We Help Achieve the Biggest Goals We are committed to providing our customers with exceptional service while offering our employees the best training.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,2,2022,81883,False,False
Lamassu Pharma,2018-01-01,https://www.lamassupharma.com/,"Durham, North Carolina, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Pharmaceutical, Therapeutics",68693.0,Lamassu Pharma is a biotech startup that solves the critical unmet medical need for severe acute pancreatitis. Their lead candidate is a novel small molecule therapy for acute pancreatitis. This was developed at Mayo Clinic by leading scientists and has profound preclinical efficacy to completely mitigate mortality and morbidity associated with severe acute pancreatitis. We are currently focused on the continued development of this compound through safety testing in preparation for definitive clinical trials. Our ultimate goal is to save the lives of patients afflicted with this disease.,1-10,1.0,,2020-04-29,2668000.0,Venture - Series Unknown,2668000.0,3.0,1-10,Private,,,,,,1,6,2018,9342,False,False
The Hopeful Theatre Project,2019-01-01,https://thehopefultheatreproject.com,"Euless, Texas, United States","Media and Entertainment, Other, Social Impact","Non Profit, Performing Arts",764353.0,"The Hopeful Theatre Project's mission is to bring love, hope, and aid to the community by leveraging local talent in the performing arts to benefit a variety of charities.",1-10,1.0,,2023-06-01,0.0,Grant,0.0,,1-10,Private,,,,,,3,5,2019,46272,False,False
Kermode Biotechnologies,2018-01-01,https://kermodebio.com,"Erie, Colorado, United States","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Livestock",128131.0,"Kermode Biotechnologies focuses on solving the challenges of animal health. The company's focus is on livestock viruses such as African Swine Fever Virus (ASFV) and Swine Flu (SIV or S-OIV). Kermode utilizes computational approaches to define vulnerable targets in viral structure, genetic composition, and replication cycles. Once these targets are defined, the company deploys antibody discovery platforms to isolate therapeutic candidates with the highest potential to protect livestock against viral infections. This approach will allow Kermode to identify strong antibody therapeutics and construct vaccine candidates with long-lasting in vivo responses.",1-10,1.0,,2021-05-05,1200000.0,Venture - Series Unknown,1200000.0,2.0,1-10,Private,,,,,,1,6,2018,16307,False,False
Llano Realty Partners,2019-01-01,https://llanorealty.com/,"San Antonio, Texas, United States","Financial Services, Professional Services, Real Estate","Commercial Real Estate, Consulting, Leasing, Property Management",1713350.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,5,2019,66271,False,False
Atlantic South Bank,2021-01-01,https://www.atlanticsouthbank.com/,"Alamo, California, United States","Financial Services, Information Technology, Lending and Investments, Payments","Banking, Credit Cards, Debit Cards, Financial Services, Information Technology",2497427.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,81333,False,False
Wayfund,2019-01-01,https://www.wayfund.co,"Boston, Massachusetts, United States","Financial Services, Lending and Investments","Angel Investment, Financial Services, FinTech, Venture Capital",483479.0,"Wayfund is a startup that allows users to invest in companies and offers Investments. The group, formed by former and current Wayfair employees, aims to support Wayfair alumni startups by providing capital, mentorship, and other support.",501-1000,0.0,,,0.0,,0.0,,501-1000,Private,,,,,,6,5,2019,37284,False,False
ProfferRFP,2020-01-01,https://profferrfp.com,"San Francisco, California, United States","Information Technology, Other","B2B, Business Information Systems, Information Technology",1479939.0,"SocialRFP operates as an online marketplace platform. It offers a space for buyers and sellers to connect and interact, facilitating a smoother purchasing experience. The platform is designed to streamline the buying process, making it more efficient and user-friendly. SocialRFP's services are primarily digital, with a focus on enhancing the buyer-seller relationship through its online platform.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,61470,False,False
TechFin,2023-01-01,http://www.techfin.vc,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Venture Capital",907294.0,"TechFin provides AI-powered solutions to automate repetitive tasks, predict customer behavior, analyze data, and improve decision-making. Its data-first strategy puts data to work, driving growth, and delivering insights.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2023,50046,False,False
Floor,2022-01-01,https://airtable.com/shr5wAwcbWFWYGTcV,"Boulder, Colorado, United States","Internet Services, Media and Entertainment, Mobile, Video","Mobile, Social Network, Video",2932902.0,"Our app helps professionals from all backgrounds share stories, give advice, seize new opportunities, support each other and foster valuable partnerships with like minded individuals IRL. Stemming from brief video chat conversations or virtual/ in-person events.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,88599,False,False
F&F Capital Group,2018-01-01,https://www.ffcapitalgroup.com/,"Irvine, California, United States","Financial Services, Lending and Investments, Real Estate","Financial Services, Real Estate Investment, Venture Capital",355089.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,31744,False,False
All in Labor Services,2019-01-01,https://allinlabor.com,"Roanoke, Virginia, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1897176.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,70396,False,False
Muse Modern Marketing,2018-01-01,https://www.partnerwithmuse.com,"Clarksville, Tennessee, United States","Advertising, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing","Advertising, Advice, Brand Marketing, Business Development, Digital Marketing, Internet",1885961.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,70583,False,False
Et Cetera Robotics,2023-01-01,https://www.etcrobotics.com/,"Boulder, Colorado, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Robotics, Software",98450.0,,11-50,1.0,Seed,2023-10-08,120000.0,Pre-Seed,120000.0,,11-50,Private,,,,,,0,1,2023,13121,False,False
Healist Naturals,2020-01-01,https://www.healistnaturals.com,"Ashville, Ohio, United States","Consumer Goods, Health Care","Beauty, Health Care, Wellness",488625.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,37490,False,False
SGT Dental Surgical Guides,2021-01-01,https://www.sgtguides.com,"Winter Park, Florida, United States","Education, Health Care, Media and Entertainment","Advice, Dental, Training",1617645.0,"SGT Dental Surgical Guides provides surgical planning, 3D printed guides,  and immediate temporary restorations services. They provide latest technology, innovative ideas, exceptional quality, and impeccable customer services. They address inquiries through phone, email, and online applications.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,65032,False,False
Julie Still-Rolin,2018-02-01,https://www.juliestillrolin.com,"Pensacola, Florida, United States","Education, Events, Media and Entertainment, Professional Services","Corporate Training, Environmental Consulting, Event Management, Management Consulting",2617453.0,"I seek to help businesses based on reality. Real experiences led me to become a Speaker, Writer, and Organizational Trainer specializing in Sexual Harassment Prevention and Organizational Culture Building. I teach companies how to mitigate not litigate! I am a one-woman show trying to change the world one company at a time!",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,84142,False,False
eTranslation Services,2019-01-01,https://etranslationservices.com,"Brooklyn, New York, United States","Education, Other, Professional Services, Software","E-Learning, Professional Services, Translation Service",711609.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,44827,False,False
Mkaits,2020-01-01,https://mkaits.com,"Long Beach, California, United States","Design, Information Technology, Software","Information Technology, Software, Web Design, Web Development",1094286.0,"Mkaits offers erps, crms, e-commerce, and business-to-business application services. They provide business-to-client applications, accounting, finance, managed hosting, and internet portal management services. They also offer custom software and blockchain solutions.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,54422,False,False
Union Stage,2018-01-01,https://www.unionstage.com,"Washington, District of Columbia, United States","Events, Media and Entertainment, Music and Audio","Events, Media and Entertainment, Music, Ticketing",1279084.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,57449,False,False
MyGovTrip,2018-01-01,https://mygovtrip.com,"Atlanta, Georgia, United States","Advertising, Sales and Marketing, Travel and Tourism","Advertising, Travel Agency",821703.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,47853,False,False
Roble Ventures,2020-01-01,https://robleventures.com/,"Los Altos, California, United States","Financial Services, Lending and Investments",Venture Capital,171959.0,"Roble Ventures invests exclusively in entrepreneurs who are building impactful, cutting-edge human enablement technologies — all while prioritizing high returns and mutually beneficial partnerships. We are an early-stage venture capital fund investing $200k-$2M. We have a proven playbook that has helped entrepreneurs generate over $8B in market value by following a mission-driven approach that enables equitable human progress.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,1.0,,6,4,2020,20020,False,False
FabCo Prosthetic Designs,2020-01-01,https://www.fabcoprostheticdesigns.com,"Nashville, Tennessee, United States","Commerce and Shopping, Design, Health Care","Medical Device, Product Design, Wholesale",2674562.0,FabCo Prosthetic Design's team of prosthetic technicians boasts significant experience in lower limb fabrication and cutting edge socket designs. If you want any information please contact them through email or phone call.,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,84810,False,False
Datance,2020-01-01,https://datance.ai,"Los Angeles, California, United States","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Data Integration, Data Management, Data Visualization, Machine Learning, Software",472501.0,"Datance is an AI-powered data management and analysis platform suite that provides enterprise with a complete fully-managed data management infrastructure. Code-free and data analyst friendly, Datance provides coverage for automated data acquisition, treatment, business logic ruling, and specific department based recipes that handles behavioral recognition, feature extraction, classification, and many more.",1-10,1.0,Seed,2020-08-17,0.0,Pre-Seed,0.0,3.0,1-10,Private,,,,,,2,4,2020,36864,False,False
Betty,2020-01-01,https://www.bettyessentials.com,"Denver, Colorado, United States","Commerce and Shopping, Other, Professional Services, Transportation","Customer Service, Retail, Shipping",1907359.0,"Betty offers functional cannabis products for women. They offer cannabis, beverages, and bath products. They offer wellness products. They offer a variety of cannabinoid formulations in a range of potencies within the betty product line.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,70215,False,False
Morgenstern Insurance Services,2020-01-01,https://www.morgensterninsurance.com,"Pittsford, New York, United States",Financial Services,"Auto Insurance, Commercial Insurance, Insurance, Life Insurance, Property Insurance",1558744.0,"Morgenstern Insurance offers insurance coverages such as auto, home, life, watercraft, motorcycle, flood, renter, earthquake, landlord, property, general liability, bonds, worker's compensation, builder's risk, professional liability, cyber liability, inland marine, identify theft, pollution liability, and condominium Insurance.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,63046,False,False
PLEX Capital,2019-01-01,https://plexcapital.com,"Overland Park, Kansas, United States","Financial Services, Other","Finance, Financial Services, Small and Medium Businesses",668630.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,43556,False,False
H & M Health partners,2019-01-01,https://www.hempmecompany.com,"Fort Lauderdale, Florida, United States","Commerce and Shopping, Food and Beverage, Health Care, Manufacturing","E-Commerce, Food and Beverage, Health Care, Manufacturing",1209810.0,"Hemp Me is CBD manufacturing brand and supplier of natural and high quality CBD Infused products. Hemp Me was founded off a few basic principles and our desire to help our customers live their best, and healthiest lives. At Hemp Me our goal is to produce a variety of the highest quality, pharmacist-formulated CBD products on the market. Each product will delver constant purity and potency. We will do this with our custom formulations, multi-stage quality control and third-party lab testing with QR codes linked to lab results on all packaging. We want to build trust and brand loyalty with each and everyone of our customer. In our minds CBD to be the biggest health and wellness story of our generation. We are excited  to help millions discover its powerful.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,56067,False,False
Loop Inc.,2021-04-11,https://joinxloop.com,"Kihei, Hawaii, United States","Education, Software","Education, Web Development",150712.0,Loop serves as a nexus for Gen Z high school students to discover their passions by connecting them to curated internship and job opportunities.,1-10,1.0,Seed,2023-09-05,250000.0,Pre-Seed,250000.0,1.0,1-10,Private,,,,,,0,2,2021,18338,False,False
Generational Edge,2020-01-01,http://www.generationaledge.com/,"Asheville, North Carolina, United States","Education, Financial Services, Professional Services","Consulting, Education, Finance, Insurance, Training",2367745.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,78739,False,False
NextHome Titletown,2019-01-01,https://nexthometitletown.com,"Boston, Massachusetts, United States","Financial Services, Real Estate","Real Estate, Real Estate Investment, Residential",1542580.0,"NextHome Titletown is a real estate company that provides residential real estate services. They create lists for real estate sale properties, with information location, features, square footage, etc. They prepare loyalty contracts, purchase agreements, rental agreements, deeds, and other documents for each real estate transaction.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,63363,False,False
Prokit,2018-09-01,https://theprokit.com,"Larkspur, California, United States","Food and Beverage, Health Care, Internet Services, Media and Entertainment, Sports","Cycling, Fitness, Internet, Media and Entertainment, Nutrition, Outdoors, Personal Health, Social Media",624107.0,"Prokit is a new platform for athletes and outdoor lovers. Prokit brings together the best in training, nutrition and gear to give you the edge to reach higher. Whether you run, ride, ski or just like to get outside, we bring you the best content for your body and mind with a community that welcomes, inspires and motivates.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,2.0,,6,5,2018,42195,False,False
GoMcIntyre,2019-01-01,https://gomcintyre.com/,"Carlsbad, California, United States","Design, Internet Services, Professional Services, Sales and Marketing","Digital Marketing, Management Consulting, SEO, Web Design",1150118.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,54724,False,False
Cowden Creek Realty,2018-01-01,https://cowdencreek.com,"Robinson, Pennsylvania, United States","Other, Real Estate","Commercial, Property Management, Real Estate, Residential",2597711.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,82910,False,False
Hey Social,2019-01-06,https://heysocial.io,"Miami, Florida, United States","Advertising, Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing","Content Creators, E-Commerce Platforms, Video Advertising",825003.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,47932,False,False
Primerli,2019-01-01,https://www.primerli.com,"Hoboken, New Jersey, United States","Education, Professional Services, Software","E-Learning, Education, Management Consulting",193221.0,"Primerli applies modern standards of structure, storytelling, and production quality to create learning content that is not only effective but also enjoyable. They provide it all in short, creative videos tailored specifically to the needs of consultants of all sources.",1-10,1.0,Seed,2022-03-16,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,5,2019,21623,False,False
Bandwidth IG,2019-01-01,https://bandwidthig.com,"Sunnyvale, California, United States","Hardware, Information Technology","Information and Communications Technology (ICT), IT Infrastructure, Telecommunications",287556.0,"Bandwidth IG provides mission-critical data centers, hyper scalers, and enterprises with high capacity, strategic dark fiber networks. The company was founded in 2019 and is headquartered in Sunnyvale, California.",11-50,1.0,Private Equity,2020-10-16,0.0,Private Equity,0.0,1.0,11-50,Private,,,0.0,2.0,,2,5,2019,28021,False,False
Stack,2021-05-06,https://www.getstack.ai/,"Cambridge, Massachusetts, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Developer APIs, Developer Platform, SaaS",252891.0,"Stack offers comprehensive features to help ML teams get the most out of their datasets, such as querying data, collaborating with team members, and version control.",1-10,1.0,Seed,2022-02-14,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,2,2021,25949,False,False
Fennel AI,2021-01-01,http://fennel.ai,"Menlo Park, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Software",130497.0,"Whether it is recommending videos to watch on TikTok, things to buy on Amazon, or recommending jobs to apply for on LinkedIn, recommendation engines are the drivers of the modern digital economy. However, the technology to power these recommendations has only been available to a select few big tech companies so far.  We, at Fennel AI, are an ex-Facebook/Google team that’s on a mission to enable all the companies in the world to harness this technology and build delightful products for their customers.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,16554,False,False
5WH,2021-01-01,https://www.5wh.com,"Bethesda, Maryland, United States","Commerce and Shopping, Content and Publishing, Media and Entertainment","E-Commerce, Journalism, Media and Entertainment",1311418.0,"5WH is a platform for journalists and media houses. They sell their ready-to-use products, services, and have developed a virtual newsroom using a mix of IT and human intelligence.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,3,2021,58377,False,False
VAAS,2021-01-01,https://vaas.pro,"Salt Lake City, Utah, United States","Administrative Services, Professional Services","Human Resources, Recruiting, Staffing Agency",1682991.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,66848,False,False
XYZ CBD Group,2018-01-01,https://www.xyzcbdgroup.com,"Franklin, Kentucky, United States","Agriculture and Farming, Community and Lifestyle, Food and Beverage, Health Care","Agriculture, Cannabis, Farming, Health Care",162948.0,"XYZ CBD Group is dedicated to transforming lives through the cultivation and production of cannabidiol, or CBD. XYZ CBD Group develops hemp farming operations that provide the raw botanical material needed to produce purified CBD for consumer pharmaceuticals, cosmeceuticals, nutraceuticals, wellness, beauty, and pet products, promoting sustainable living.",1-10,1.0,Seed,2019-08-29,375000.0,Seed,375000.0,1.0,1-10,Private,,,,,,0,6,2018,19308,False,False
Offset Alliance,2019-01-01,http://www.offsetalliance.co,"Carlsbad, California, United States","Information Technology, Professional Services, Software","Consulting, Environmental Consulting, Information Services, Web Development",191732.0,"Offset Alliance provides charities improves lives, and impact on environmental and social challenges like climate action, homelessness and immigration. The indirectly ensures that the positive environmental impact.",1-10,1.0,Seed,2019-08-15,100000.0,Angel,100000.0,2.0,1-10,Private,,,0.0,2.0,,0,5,2019,21499,False,False
Think AI Corporation,2018-01-01,https://thinkaicorp.com,"Irvine, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Software",231074.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,24493,False,False
Hireup Leadership,2020-01-01,https://hireupleadership.com,"Santa Barbara, California, United States",Health Care,"Health Care, Hospital",1941705.0,"HireUp is redefining healthcare leadership Interim and Permanent recruitment by creating, managing, and constantly expanding an inclusive community of the most talented and peer recognized leaders across the country.",1-10,0.0,M&A,,0.0,,0.0,,1-10,Private,,,,,,5,4,2020,71253,False,False
LongPlay,2018-01-01,http://longplay.com,"San Francisco, California, United States","Information Technology, Internet Services","Information Technology, Internet",2239172.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,77607,False,False
RockBridge Group,2019-01-01,https://www.rockbridgegroup.com,"Birmingham, Alabama, United States","Financial Services, Lending and Investments, Professional Services","Consulting, Credit, Financial Services",1707853.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,66384,False,False
Kubera,2019-01-01,https://www.kubera.com,"Palo Alto, California, United States",Financial Services,Financial Services,145154.0,,11-50,0.0,,,0.0,,0.0,3.0,11-50,Private,,,0.0,3.0,,6,5,2019,17888,False,False
Veeko,2020-01-01,https://veeko.com,"San Ramon, California, United States","Education, Media and Entertainment, Music and Audio, Software","E-Learning, Education, Music, Performing Arts, Training",1143474.0,"Veeko provides music courses such as piano, violin, viola, cello, guitar, clarinet, flute, oboe, double bass, and music theory. Their customers contact them through email, mobile, and online applications.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,54871,False,False
COVID Schedule,2020-03-01,https://covidschedule.com,"Winter Park, Florida, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Software",1635505.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,64655,False,False
Connoisseur Investments LLC,2019-01-01,https://cnsinvest.com/home.html,"Conshohocken, Pennsylvania, United States","Financial Services, Professional Services","Finance, Financial Services, Lending, Risk Management",659997.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,43320,False,False
Cloud Cien,2018-01-01,https://cloudcien.com/,"San Francisco, California, United States","Information Technology, Internet Services, Software","Cloud Data Services, Information Technology, Software",2868382.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,86604,False,False
Built,2018-01-01,https://www.builtglobal.com/,"Raleigh, North Carolina, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Management, Machine Learning, Software",464716.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,6,2018,36563,False,False
Supermind,2019-01-01,https://www.supermindengine.com/,"Newark, Delaware, United States","Health Care, Media and Entertainment, Music and Audio, Sports","Fitness, Health Care, Music",122056.0,"Supermind is a healthcare company that specializes in creating technologies that improve users' health through modular interactive sounds. The company's technology helps users to transform their sound environment and their state of mind to fit the desired activity like sleep, relax, study, exercise, work, breathe, and meditate. Supermind generated soundscapes are composed of fully customizable, carefully designed ambient sounds, music, and binaural beats. It also provides users with listener-focused controls, machine learning algorithms, and advanced tracking, which enables users to personalize and customize their sound environment in real-time on their mobile device.",1-10,1.0,Seed,2020-11-30,118302.0,Seed,118302.0,2.0,1-10,Private,,,,,,0,5,2019,15681,False,False
Linkme,2020-01-01,https://link.me/,"Miami, Florida, United States","Apps, Internet Services, Media and Entertainment, Software","Apps, Internet, Social Media",128122.0,"LinkMe is a Miami-based social networking platform that allows you to connect and share all your profiles. Their mobile app allows users to ""Shout"" messages, images, and videos that can be viewed by users around the world.",51-100,0.0,,,0.0,,0.0,3.0,51-100,Private,,,,,,6,4,2020,16305,False,False
Paradise Acres,2020-01-01,https://paradiseacres.fun,"Johnson City, Tennessee, United States","Sports, Travel and Tourism","Amusement Park and Arcade, Outdoors, Recreation",1536373.0,"Paradise Acres serves a wide range of interactive, outdoor activities including a world-class mini-golf course with a waterfall cave, barn-side drive-in theater, pumpkin patch, and outdoor laser tag.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,63491,False,False
MONTKUSH,2019-01-01,https://www.montkush.com,"Plainfield, Vermont, United States","Agriculture and Farming, Community and Lifestyle, Food and Beverage, Health Care","Agriculture, Cannabis, Farming, Health Care, Pharmaceutical",94933.0,"MONTKUSH is an agriculture company that develops exclusive farms to oil CBD extract that is 100% organic. The company cultivates organic hemp-based CBD that is used in all our natural wellness products and create the products ourselves to maintain the integrity of the plant as mother nature intended. The company is farming the highest quality CBD genetics using certified organic practices in the heart of Vermont. Each tincture maintains the naturally occurring concentrated compounds to provide the maximum power of full-spectrum CBD. MONTKUSH was founded by Anthony Sullivan and Dave Christian in 2019 and is headquartered in Plainfield, Vermont, USA.",11-50,1.0,Seed,2020-03-02,500000.0,Seed,500000.0,2.0,11-50,Private,,,,,,0,5,2019,12687,False,False
Empire Selling,2018-01-01,https://empireselling.com/,"New York, New York, United States","Education, Other","Professional Services, Training",1475240.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,6,2018,61559,False,False
United Energy Endeavors LLC,2022-11-22,https://uee.llc/,"Washington, District of Columbia, United States","Energy, Natural Resources, Sustainability","Energy, Power Grid, Solar",363263.0,"United Energy Endeavors Group is a renewable energy company engaged in the production of renewable energy, the production of sustainable biomass and the sale of renewable electricity to businesses.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,1,2022,32153,False,False
Sequoir,2018-01-05,https://www.sequoir.com/,"Green Bay, Wisconsin, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software","Bitcoin, Cryptocurrency, Financial Services, FinTech",67931.0,"Sequoir is a financial technology firm providing Bitcoin trading APIs to power banks, credit unions, fintech, and Web 3.0. Sequoir is a fully regulated and FinCEN compliant digital asset trading platform based in the United States providing blockchain infrastructure and integrated white-label solutions. It was founded in 2018 and is headquartered in Green Bay, Wisconsin.",1-10,2.0,Seed,2022-04-04,1700000.0,Seed,1700000.0,1.0,1-10,Private,,,,,,0,6,2018,9242,False,False
"Nationwide Credentialing, LLC",2021-01-01,http://www.nationwidecredentialing.com/,"Granbury, Texas, United States","Health Care, Professional Services","Consulting, Health Care, Hospital",2303274.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,78191,False,False
Cheap Essay Writing 24,2018-01-05,https://cheapessaywriting24.com/,"Seattle, Washington, United States","Education, Other","Education, Universities",2641443.0,"Those students who are facing the issue of assignment and essay writing problem and don’t have much budget to take the high pricing essay writing service, for all these students Cheap Essay Writing 24 are offering the best and cheap reliable essay writing service. Daily dozen students are taking help from these experts and professional writers.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,6,2018,83740,False,False
"Rosemary Prince, LLC",2022-01-01,https://rosemaryprince.com,"Tallahassee, Florida, United States","Administrative Services, Education, Other, Professional Services, Sales and Marketing, Sports","Consulting, Corporate Training, Education, Marketing, Professional Services, Project Management, Recreation, Training",986231.0,"Rosemary Prince, LLC offers professional services in planning and project management, education and training, and publicity and marketing. The company's areas of expertise include events, recreation programs, environmental education, team building, and facilitation. Rosemary Prince, LLC was founded in 2022 and is based in Tallahassee, Florida.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,52015,False,False
TaxStatus,2021-01-01,https://www.taxstatus.com,"Frisco, Texas, United States","Financial Services, Information Technology, Professional Services","Accounting, Finance, Information Services",180511.0,"TaxStatus develops an IRS account monitoring that delivers IRS transcripts for any business or individual. With analytics and ongoing monitoring capabilities, TaxStatus delivers critical notifications and insights that lenders, businesses, and individuals can use to make more informed decisions.",11-50,2.0,Seed,2021-10-05,0.0,Seed,0.0,1.0,11-50,Private,,,,,,2,3,2021,20667,False,False
Indigo Sky Partners,2018-01-01,https://www.indigoskypartners.com/,"Walnut Creek, California, United States","Financial Services, Lending and Investments, Professional Services","Consulting, Financial Services, Venture Capital",1644825.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,6,2018,66058,False,False
