company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Devali,2018-01-01,https://devaliinc.com/,"Austin, Texas, United States","Health Care, Sports","Fitness, Health Care, Medical",1833271.0,"Devali is a textile-based health and safety innovation startup developing products for the senior, sports, military, and medical markets.",11-50,1.0,,2018-01-01,,Non-equity Assistance,,1.0,11-50,Private,,,,,,3,2018,68558,False,False
Intecells,2018-01-01,https://www.intecells.com/,"Troy, Michigan, United States","Energy, Manufacturing","Battery, Industrial Manufacturing, Manufacturing",66935.0,"Intecells, Inc., is the groundbreaking, VC-funded startup reshaping battery manufacturing technology. By developing solid-state production methods to improve electrodes, the company produces batteries using less energy, materials, and equipment. Intecells is breaking manufacturing out of its decades-long stasis toward a future full of new products and capabilities. Founded in 2018, Intecells invented solid-state printing techniques leveraging cold plasma to fundamentally change the way electrodes are shaped and built into flexible cell formats. The company is revolutionizing what is possible not only for manufacturing and environmental impact but also for consumer product creation for years to come. Partnering with leading battery makers, OEMs, and academic institutions, Intecells plans to bring its innovations from lab to production in 2022. The startup is the brainchild of Dr. Shawn Gayden, a Chinese American inventor, and business executive, who led battery manufacturing research for more than a decade, and Christian Buske, a German entrepreneur whose company first commercialized cold plasma technology decades ago. Intecells’ technologies eliminate binders and solvents for a cleaner electrode-making process, thereby opening new paths for a wide range of cell chemistries and applications across sectors at low production costs.     This game-changing endeavor is a rising tide that lifts everyone in the value chain. For materials and equipment suppliers, collaborating with Intecells adds value to products; for cell manufacturers, applying Intecells’ technology means they can write the rules for future battery production; and for OEMs, Intecells innovations eliminate many traditional and costly design constraints.  By adapting proven cold plasma technology to solve new problems, Intecells’ technology allows the battery to follow product form, not the other way around. The company’s new technology shrinks battery size, with limitless possibilities for shape, while retaining the same power output for less money. In the short term, Intecells is working to demonstrate its flexible batteries that offer personalization for a new wave of consumer products.  The company’s long-term goal is to revolutionize the electric vehicle battery industry and accelerate renewable energy storage. Today, the company creates bespoke technology for customers seeking to improve manufacturing processes and economic outcomes.",1-10,1.0,Seed,2019-07-16,1999999.0,Seed,1999999.0,2.0,1-10,Private,,,,,,0,2018,9120,False,False
Homestead,2019-01-01,https://www.myhomestead.com ,"Los Angeles, California, United States",Real Estate,"Architecture, Property Development, Real Estate",542766.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,39481,False,False
bizroutes.com,2020-12-01,https://bizroutes.com,"New York, New York, United States",Commerce and Shopping,Marketplace,1566527.0,"Bizroutes.com is a commercial route marketplace where sellers may list their routes for sale and buyers can search for routes to buy. The company's objective is to provide a platform for both buyers and sellers of route market business possibilities. Biz Routes provides an internet platform for users to search for, sell, or exchange their enterprises. We welcome you to join our newsletter where we share all kinds of knowledge, such as how to start your own route from vending machine ideas to landscaping routes, we will share amazing articles of tips and ideas, and we also write about which software will work, with a team of experts in the route we know routes whether you are looking to buy a route or just browse the market bizroutes.com is your go-to platform, we welcome you to join our newsletter where we share all kind of knowledge, such as how to start your own Even if you aren't ready to purchase a route, it's helpful to examine what is selling to have a better idea for that day.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,64469,False,False
Outdoorly,2019-01-01,https://www.outdoorly.com/,"New York, New York, United States","Commerce and Shopping, Community and Lifestyle, Sales and Marketing, Sports","E-Commerce, Fitness, Lifestyle, Marketing, Sporting Goods",298683.0,"Outdoorly gives them access to the pro sales they deserve. Choose from hundreds of exclusively priced items. It brings together outdoor professionals with the brands they love. They provide the highest quality outdoor, ski & snowboard, biking, yoga, and mountaineering equipment at the lowest possible price. Unlike the other guys, they truly verify every user to make sure they are not only who they say they are but have something to offer the market. Because of this, they pride themselves on having that happiest and most loyal customer base.",11-50,1.0,Seed,2021-01-01,,Seed,,,11-50,Private,,,,,,2,2019,28666,False,False
FTR Hospitality,2018-01-01,https://ftrhospitality.com/,"St. Petersburg, Florida, United States","Administrative Services, Financial Services, Information Technology, Media and Entertainment, Other, Professional Services","Accounting, Advice, Consulting, Financial Services, Information Technology, Project Management",436633.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2018,35462,False,False
Get Growth,2020-01-01,https://www.getgrowth.com,"Tampa, Florida, United States","Education, Media and Entertainment, Other","Advice, B2B, Training",1154014.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,54635,False,False
Orion Club,2018-04-24,https://www.orion.club,"Mountain View, California, United States","Commerce and Shopping, Mobile, Platforms, Software","E-Commerce, iOS, Marketplace",2987149.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,89287,False,False
Robert Vernon,2019-01-01,https://www.robertvernon.com,"Boise, Idaho, United States",Other,Professional Services,1864593.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,69467,False,False
Unblockable,2018-03-01,https://www.unblockable.com/,"Manhattan Beach, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Gaming, Other, Sports","Blockchain, Casual Games, Collectibles, Sports",97806.0,"Unblockable is on a mission to bring the world’s most coveted IP to the blockchain. By partnering with major sports leagues, player associations, entertainment and gaming brands, Unblockable is establishing itself as the leader in the non-fungible digital collectibles space. It is building a platform that empowers fans to buy, sell, and use blockchain based digital collectibles. It combines the collectibility of traditional sports collectibles, the utility of virtual goods, and the game play of fantasy sports, strategy games and more. Key Features: -Each athlete’s likeness and real-world performance are made into a unique token to represent that player -Each token is able to be bought and sold on Unblockable or any other crypto collectible exchange -Your collection of tokens unlocks functionality within Unblockable applications ",11-50,1.0,,2018-06-28,5000000.0,Venture - Series Unknown,5000000.0,4.0,11-50,Private,,,,,,1,2018,13033,False,False
InSrv,2020-01-01,https://insrvinc.com/,"Mclean, Virginia, United States","Data and Analytics, Hardware, Information Technology, Software","Data Center, Data Storage, Database, Information Technology",1260816.0,"InSrv is a provider of deployment programs for hyper scalers and colocation data center providers. The company specializes in white space services, program development and delivery, data center, and colocation. It was founded in 2020 and is headquartered in McLean, Virginia.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,57867,False,False
MD 3PL,2019-01-01,https://www.md3pl.com,"Ontario, California, United States",Transportation,"Freight Service, Logistics, Warehousing",458981.0,"MD 3PL specializes in designing and delivering logistics solutions for manufacturers, freight forwarders, and eCommerce companies. Their services include freight forwarding, harbor drayage, inventory control, labeling, pick and pack, storage, and freight delivery. They respond to customer inquiries by phone and email.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,36328,False,False
SimpleCircle,2020-01-01,https://simplecircle.io,"San Francisco, California, United States","Apps, Consumer Electronics, Hardware, Mobile, Professional Services, Sales and Marketing, Software","Business Development, Computer, Digital Marketing, Mobile Apps, Software",224220.0,"SimpleCircle provides software tools to manage business operations in a streamlined, modern way.",1-10,,M&A,,,,,,1-10,Private,,,,,,5,2020,23987,False,False
Protagonist,2019-01-01,https://www.protagonistny.com,"New York, New York, United States","Data and Analytics, Professional Services, Sales and Marketing","Analytics, Brand Marketing, Consulting",1960814.0,"Protagonist is a brand consulting company. They offer senior strategists, research analysts, and creatives with deep experience in categories like CPG, financial services, hospitality, healthcare, and more.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,70914,False,False
Commercial Property Group,2018-01-01,https://recpg.com,"Oakland, California, United States","Financial Services, Media and Entertainment, Other","Advice, Asset Management, Professional Services",2894614.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,87724,False,False
Artius Solutions,2019-01-01,https://www.artiussolutions.com,"Minnetonka, Minnesota, United States","Administrative Services, Information Technology, Professional Services","Consulting, Information Technology, Staffing Agency",1124480.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,53725,False,False
Swyft Restoration,2020-01-01,https://swyftrestoration.com,"Phoenix, Arizona, United States","Other, Real Estate","Commercial, Construction, Residential",1710342.0,"Swyft Restoration provides restoration and cleaning services related to flood, fire, smoke, and storm damage. They offer storm restoration, professional pack out and pack in services, contents cleaning and restoration, construction services, deferred maintenance, and construction services.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,66325,False,False
ONFO,2018-02-27,https://onfocoin.com,"Springfield, Missouri, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",Cryptocurrency,281661.0,Referral-based cryptocurrency,11-50,,,,,,,1.0,11-50,Private,,,0.0,1.0,,6,2018,27670,False,False
AutoVision,2018-01-01,https://www.autovision.com,"Castro Valley, California, United States","Data and Analytics, Design, Software, Transportation","Automotive, Market Research, Software",287802.0,"AutoVision is a dealer management software platform designed from the ground up to help dealers and automotive companies of all sizes automate and optimise their car buying, selling, and vehicle inventory management processes through a modular suite of interlocking tools, APIs, and deep statistical insights.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,28042,False,False
American Esports,2018-01-01,https://americanesports.net,"Bethesda, Maryland, United States","Gaming, Sports","Gaming, Sports, Video Games",1184791.0,"American Esports provides esports educational development, an esports learning academy, educational development services, AE leagues, American Esports coaching certification, and esports labs and centers solutions.",51-100,,,,,,,1.0,51-100,Private,,,,,,6,2018,55307,False,False
INFINCE,2018-01-01,https://www.infince.com/,"New York, New York, United States","Information Technology, Internet Services, Privacy and Security, Software","Information Technology, Internet, SaaS, Security, Software",635030.0,"InfinCE is the world’s first customizable digital workplace developed by Fingent that lets users build their own workplace coupled with the features they need. Designed to be flexible, InfinCE is perfectly customizable to fit the needs of any organization.  Users can selectively opt for the needed features like communication boards, chat, meetings, file sharing, and more, and pay only for the chosen features they use at a per-user level. Besides, users can get started on InfinCE’s core bundle, packed with essential features, at just $1.50 per user per month.  With this level of flexibility, businesses get an essential version of InfinCE that’s just suited for their current requirements, thus saving money. The scalable nature of InfinCE makes it easy to accommodate more features should the need arise. Through its comprehensive suite of collaboration and communication tools, InfinCE empowers teams within an organization to work efficiently and effectively, regardless of their location. It is a secure and scalable solution that helps businesses streamline their internal processes, improve collaboration and communication, and enhance productivity. This redefines the virtual workplace experience by bringing extensive customization options, advanced collaboration tools, and centralized management of IT assets via single sign-on. Through these extended customization options, InfinCE brings in a pay-as-you-use model and has no slab-based pricing like most other platforms. This makes it possible to greatly reduce infrastructure and operational costs through optimal utilization of IT resources. Paired with its branded mobile app, InfinCE enables business owners can readily to plug into their virtual office environments to collaborate remotely with their coworkers and get their work done from anywhere.  Besides, InfinCE comes with top-notch security measures. Running on dedicated private servers, InfinCE ensures maximum protection for business data compared to public cloud providers where the risk of breaches remains relatively high. This makes InfinCE a reliable secondary workplace option that can be readily deployed in case of any unexpected downtime. In addition, InfinCE guarantees full-on privacy as it does not collect background data and share them with third parties, which gives businesses full ownership and control over their data.",501-1000,,,,,,,,501-1000,Private,,,,,,6,2018,42544,False,False
Silicon Nexus,2021-03-01,http://silicon-nexus.com/,"Dover, Delaware, United States","Hardware, Science and Engineering",Semiconductor,600305.0,"Welcome to the exciting world of Silicon Nexus! We are a leading Software Development Company with cutting-edge expertise in Embedded, BlockChain, Full-Stack Development, AI/ML and Mobile Applications. We are passionate about delivering innovative solutions in Industrial IOT, Automation, Healthcare, Automotive and Wireless Technologies that push the boundaries of what is possible. Our team of highly skilled engineers is constantly exploring new technologies and pushing the envelope to bring our clients the best possible products and services. Whether it's developing a custom embedded solution or building a distributed BlockChain application, we are always up for the challenge. If you're looking for an innovative and dynamic software development partner, look no further than Silicon Nexus.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,41440,False,False
CGBANCO,2019-02-03,https://cgbanco.com/,"Reno, Nevada, United States",Financial Services,Financial Services,127741.0,Worldwide digital banking and investment  Central bank .,51-100,1.0,Early Stage Venture,2019-03-03,25000000.0,Series A,25000000.0,1.0,51-100,Private,,,,,,0,2019,16269,False,False
Amazing Dental,2018-01-01,https://amazingdentalgroup.com,"Southgate, Michigan, United States",Health Care,"Cosmetic Surgery, Dental, Health Care, Medical",1067340.0,"Amazing Dental provides general dentistry, restorative dentistry, cosmetic dentistry, crowns, emergency services, fillings, tooth extraction, bridges, dental implants, dentures, gum drafts, invisalign, and teeth whitening services.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2018,53132,False,False
Stronghold Digital Mining,2021-01-01,https://strongholddigitalmining.com,"Kennerdell, Pennsylvania, United States","Blockchain and Cryptocurrency, Energy, Financial Services, Payments, Software, Sustainability","Bitcoin, Cryptocurrency, Energy Efficiency, Renewable Energy",19084.0,Stronghold Digital Mining operates a power generation facility that converts waste coal used to mine Bitcoin and other cryptocurrencies. Its bitcoin mining operations are powered through the reclamation of coal refuse sites across Pennsylvania.,11-50,1.0,IPO,2023-12-22,15000000.0,Post-IPO Equity,15000000.0,1.0,11-50,Public,2021-10-19,361246468.0,,,,0,2021,1197,False,False
FlashBack,2021-05-20,https://flashback.one,"New City, New York, United States","Blockchain and Cryptocurrency, Events, Financial Services, Media and Entertainment, Other, Payments, Software","Blockchain, Events, Ticketing, Virtual Currency",114947.0,,1-10,3.0,Seed,2022-01-05,200000.0,Seed,230000.0,2.0,1-10,Private,,,,,,0,2021,14956,False,False
PrisAM,2020-01-01,https://prisam.io,"Rochester, New York, United States","Content and Publishing, Hardware, Manufacturing, Media and Entertainment","3D Printing, Hardware, Printing",176146.0,"PrisAM develops printing hardware for manufacturing lattice core structures. Their FDM methods result in laminated lattice trusses with poor strength properties. Their hardware is designed for non-planar printing, enabling the deposition of continuous trusses. This reduces printing times and increases part strength while utilizing minimal material.",1-10,1.0,,2021-06-16,256000.0,Grant,256000.0,,1-10,Private,,,0.0,0.0,,1,2020,20347,False,False
iXperiential Media,2019-01-01,https://ixperiential.com/,"Los Angeles, California, United States","Advertising, Content and Publishing, Events, Media and Entertainment, Sales and Marketing","Advertising, Digital Media, Event Management, Events, Marketing, Media and Entertainment, News, Publishing",422490.0,"iXperiential Media provides event production, pad staffing, budget creation management, event promotion, and talent procurement services. They combine strategic thinking, creative vision, thoughtful design, and flawless execution to connect people and brands interestingly and uniquely.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,34857,False,False
StreetCred,2018-03-01,https://www.streetcred.co/,"New York, New York, United States","Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Other, Software","Blockchain, Data Integration, Location Based Services, Mapping Services",97200.0,"Accessible place data is critical for businesses, consumers, and application developers. Businesses want to be found by new customers, who need to know accurate locations, hours of operation, and other information about the places they want to visit. Application developers need affordable data without onerous legal restrictions or complicated deal terms. Currently, the best place data is very restrictive, expensive, and controlled by a small handful of companies. Quality varies globally, with data concentrated in the biggest markets and poor coverage elsewhere. Even the highest-quality data isn't fresh enough: who hasn't searched online for a store to find it closed or with different hours? Creating and maintaining a dataset like this is a very difficult problem. Restaurants open and close, a store changes hours, a doctor moves her practice across town, or a public building might close for temporary renovations. The StreetCred team has long experience with open mapping software and data and believes the time is right for a high-quality, permanent, decentralized solution to the place data problem. We are developing a protocol that will incentivize the collection and maintenance of data for the places people care about worldwide. To solve this problem, we need to build a system where anyone can freely participate in appropriate incentives. The data must be open and accessible to anyone who wants to use it. And the system must be permanent, not tied to any specific company.",1-10,1.0,M&A,2018-06-20,1000000.0,Seed,1000000.0,2.0,1-10,Private,,,0.0,0.0,,0,2018,12966,False,False
Vanport Financial,2021-01-01,https://www.vanportfinancial.com,"Portland, Oregon, United States","Financial Services, Professional Services","Accounting, Consulting, Financial Services",2511867.0,"Vanport Financial is a financial consultant that specializes in tax preparation, bookkeeping, and financial planning services. Vanport Financial assists clients in making healthy financial decisions by connecting them with web-based financial, tax, and bookkeeping professionals.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,81125,False,False
Discreets Encounters,2020-01-01,https://discreetencounters.app/,"Dallas, Texas, United States","Advertising, Sales and Marketing",Advertising,3133965.0,"Discreet Encounters is a casual encounters platform that prides itself on being the perfect alternative to the now-terminated Craigslist personal section. This app strips any challenges of finding the right hookup because the process is simple: make an account, find a member, meet up .  With like minded men and women on the site, finding an NSA experience that suits your needs is easier than ever. Once your location is verified through providing your email, you can conveniently meet men and women in your area for free and safe fun. After you match with someone, all you need to do is send a quick message! As long as your message isn’t pushy and appeals to her, you'll be on the speedy path to a mutually pleasurable experience.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,90184,False,False
Common Ocean Ventures,2020-01-01,https://www.commonocean.co,"New York, New York, United States","Financial Services, Lending and Investments","Finance, Financial Services, FinTech, Venture Capital",458213.0,Common Ocean Ventures invests in fintech founders that empower people to reach a brighter financial future.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,36297,False,False
Analytic Folk,2019-01-01,https://analyticfolk.com,"Alexandria, Virginia, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Manufacturing, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Data Services, Machinery Manufacturing, Software Engineering",1172627.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,55560,False,False
Tend Health,2020-01-01,https://tend.health,"Portland, Oregon, United States",Health Care,"Health Care, Hospital, Medical, Mental Health, Psychology",718774.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,45036,False,False
Nauty 360,2022-05-16,https://www.nauty360.com/en,"Miami, Florida, United States","Commerce and Shopping, Other, Software, Sports, Travel and Tourism","Adventure Travel, Boating, Collaborative Consumption, E-Commerce, Marketplace, Software, Tourism, Travel",95274.0,"Nauty 360 is a marketplace focused on boat rental and nautical experiences. We connect boat owners and nautical tourism operators with users who wish to carry out recreational, sport or business activities.",11-50,1.0,Seed,2022-06-30,280000.0,Seed,280000.0,2.0,11-50,Private,,,,,,0,2022,12732,False,False
Zucchabar,2018-02-01,https://www.zucchabar.com,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software","Artificial Intelligence (AI), E-Learning, EdTech, Education, Machine Learning",195937.0,"Zucchabar is an EdTech platform that helps you plan, organize and personalize your online learning.",11-50,1.0,Seed,2019-02-01,500000.0,Pre-Seed,500000.0,1.0,11-50,Private,,,,,,0,2018,21815,False,False
Vici Robotics,2019-01-01,https://www.vicirobotics.com/,"San Jose, California, United States","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Retail Technology, Robotics",230038.0,Vici Robotics is a commercial RaaS (Robot as a Service) company focused on boosting retailers’ productivity through automation technology.,1-10,2.0,Seed,2023-04-03,,Convertible Note,,3.0,1-10,Private,,,,,,2,2019,24423,False,False
Valora Medical Group,2021-01-01,https://valoramedical.com,"Irving, Texas, United States",Health Care,"Health Care, Health Diagnostics, Medical, Wellness",316067.0,"Valora Medical Group offers preventative care, health consultations, individualized treatment plans, comprehensive plans, and standard routine health exams to patients. Their services include wellness services, annual physicals, sick visits , chronic condition management, coumadin management, x-rays, bone density tests, nerve conduction studies, pulmonary function tests, scans for asthma diagnosis and management, ultrasounds, echo and vascular studies, stress tests, diabetes eye exam, sleep study, allergy test, immunotherapy, and heartwise physical.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2021,29662,False,False
Science Sheet,2019-01-01,https://sciencesheet.com,"Palo Alto, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), SaaS, Software",705020.0,"The Science Sheet is a Spreadsheet AI, that generates ML apps. The  powerful Data & Formula Ingestion Technology scours your company's existing spreadsheets, and translates those assets into statistical and even predictive models in hours, even minutes.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,44612,False,False
Velocity Growth Marketing,2019-01-01,https://www.velocitygrowthmarketing.com,"Venice, California, United States","Sales and Marketing, Software","Digital Marketing, Marketing, Marketing Automation",3167735.0,"We Win Business For Companies With High-Stakes, High-Trust Clients. By blending a number of skill sets, we take ownership over the business development process and apply technology that works, science that is useful, messaging that is precise, and automation that is reliable to generate clients in challenging markets.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,91074,False,False
Vernon Volkswagen,2019-01-01,https://www.vwvernon.com,"Vernon Rockville, Connecticut, United States","Commerce and Shopping, Financial Services, Transportation","Automotive, Finance, Retail",2086687.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,73513,False,False
Three Crosses Regional Hospital,2020-01-01,https://www.threecrossesregional.com,"Las Cruces, New Mexico, United States",Health Care,"Health Care, Hospital, Medical",795798.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2020,47140,False,False
PureGreen Land Group,2022-01-01,https://puregreenlandgroup.com,"Myrtle Beach, South Carolina, United States",Health Care,Health Care,1483208.0,"PureGreen Land Group is a commercial landscape company that specializes in creating sustainable and beautiful landscapes. The company provides a full range of services tailored to meet the unique needs of its clients. These services include, but are not limited to, landscape design, installation, and maintenance. PureGreen Land Group is committed to sustainability and creativity, and it places a strong emphasis on customer service. The company also offers career opportunities in landscaping, providing a platform for individuals to become part of a team that values sustainability, creativity, and customer service.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2022,61406,False,False
Calm Yourself Today,2019-01-16,https://www.calmyourselftoday.com,"Lincoln, California, United States",Health Care,Wellness,3218414.0,"Calm Yourself Today is a new Meditation App design for Beginners that struggle to get started. With our unique IoT Calming Disc device beginners can hold the device and the mobile app interacts providing a display of LED patterns, haptic feed back and a focus for Meditation. The Mobile app also provides calming music, guided meditation, stories and blogs to help people get started as well as advanced meditation. We provide a market place for specialist that provide services from Mediation Coaching to Yoga Instructors who want to place content on the app or make arrangements for face to face visits.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,90704,False,False
OveReview.io,2021-04-01,https://overeview.io,"San Diego, California, United States","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, E-Commerce, Internet, Machine Learning",1356034.0,"On OveReview, we display tens of thousands of different product categories with millions of product reviews, growing every day. You can find a legitimate product review on our site from a large selection of products, check the score that each product received from our artificial intelligence tool, compare the products with other related items, and even submit your own product review. ﻿﻿﻿OveReview gathers multiple data points for each product published on our site. Some of the analyzed data points are - Aggregated features, comparable similar & related products and verified user reviews from all over the web. Our team of experienced researchers developed these artificial intelligence technologies to provide our readers with unbiased decisions based on the data. Our primary objective is to provide customers with the most accurate product reviews and recommendations. Thanks to our technological methodologies, we suggests our users about the best products to buy in each category, as we earn commissions from qualifying purchases.",1-10,,,,,,,,1-10,Private,,,,,,6,2021,59141,False,False
Aquam EV,2022-01-01,https://www.aquam-ev.com,"Miami, Florida, United States","Information Technology, Manufacturing, Other, Transportation","Automotive, Electric Vehicle, Manufacturing, Technical Support",590419.0,,11-50,,,,,,,,11-50,Private,,,0.0,0.0,,6,2022,41109,False,False
Sound Affects,2019-01-01,https://soundaffectsmusic.org/,"Fort Collins, Colorado, United States","Community and Lifestyle, Health Care, Media and Entertainment, Music and Audio, Other, Social Impact","Communities, Health Care, Music, Non Profit",2693590.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,84519,False,False
MaskedMed,2020-01-01,https://maskedmed.com/,"New York, New York, United States","Apps, Health Care, Information Technology, Software","Apps, Health Care, Information Services, Medical",484506.0,MaskedMed helps users to ask medical questions and seek advice from medical professionals. The company was founded in 2020 and is based in New York.,1-10,1.0,Seed,2021-01-15,,Pre-Seed,,1.0,1-10,Private,,,,,,2,2020,37324,False,False
Neville & Butler Commercial Real Estate,2019-01-01,https://nevillebutler.com,"Lake Oswego, Oregon, United States","Financial Services, Real Estate","Commercial Real Estate, Leasing, Real Estate, Real Estate Investment",2100222.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,73303,False,False
Apex Exteriors,2019-01-01,https://apexext.com,"South Elgin, Illinois, United States",Real Estate,"Building Maintenance, Construction, Home Improvement, Home Renovation, Residential",1104257.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2019,54179,False,False
seventyseven,2018-01-01,http://seventysevencreative.io,"Milwaukee, Wisconsin, United States","Apps, Content and Publishing, Design, Hardware, Media and Entertainment, Software, Video","3D Technology, Animation, Apps, CAD, Printing, Product Design",1053534.0,"seventyseven provides development and design services. They provide application development for web, mobile, and commercial environments. They provide  CAD, design products, 3D modeling and animation, and a collection of art and articles services.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,52795,False,False
Marotino,2019-01-01,https://marotino.com/,"Miami, Florida, United States","Information Technology, Mobile, Software","Information Technology, Mobile, Software",1535884.0,We provide the full lifecycle of software development from taking your project at the idea stage to successful deployment. Our team of professionals is always ready for a new challenge.,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,63498,False,False
Blockpoint,2018-01-01,https://www.blockpoint.systems,"San Francisco, California, United States","Consumer Electronics, Data and Analytics, Hardware, Software","Computer, Database, Software",1227621.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,57069,False,False
Wing It,2018-01-01,http://trywingit.com/,"San Francisco, California, United States","Community and Lifestyle, Information Technology, Internet Services, Messaging and Telecommunications, Travel and Tourism","Adventure Travel, Leisure, Messaging, Travel, Travel Agency",168351.0,"Wing It is a Facebook Messenger bot that tries to get you out of the house on a weekend trip. It recommends AirBNBs, local hikes, and other activities based on your preferences — things like distance from home, cost per person, etc. They’re currently seeing 70% weekly engagement from their existing users.",1-10,1.0,Seed,2018-01-04,120000.0,Pre-Seed,120000.0,2.0,1-10,Private,,,,,,0,2018,19737,False,False
Careswitch,2018-01-10,https://careswitch.com/,"New York, New York, United States","Health Care, Software","Health Care, Home Health Care, Nursing and Residential Care, Software",35587.0,"Careswitch is rethinking the home care industry to increase opportunities and wellbeing for all those involved. They provide a single software platform that streamlines and automates the operations of a home care company to enhance its efficiency. Care planning, scheduling, documentation, and payroll are handled by this surprisingly straightforward software. It also contains the sole carer app that has been shown to facilitate caregiving tasks and reduce errors.",11-50,3.0,,2019-09-18,50000.0,Venture - Series Unknown,2150000.0,2.0,11-50,Private,,,,,,1,2018,4232,False,False
24-7Rezolutions,2020-01-01,https://24-7rezolutions.com,"Phoenix, Arizona, United States","Administrative Services, Other, Professional Services","Call Center, Customer Service, Outsourcing",2685705.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,84653,False,False
CRAVE Global,2019-01-01,https://www.craveglobal.com/,"Los Angeles, California, United States","Media and Entertainment, Other","Celebrity, Consumer, Media and Entertainment",291982.0,"CRAVE Global is a full-service celebrity platform that represents celebrities, influencers, sports, and entertainment properties in China. The company was founded in 2019 by Charles Kim and is headquartered in Los Angeles, California, United States.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,28297,False,False
Sensyrtech,2020-01-01,https://www.sensyrtech.com,"Houston, Texas, United States","Information Technology, Internet Services, Software","Cloud Management, Information Technology, Internet of Things, Software",708096.0,"Sensyrtech is a software company that offers a unified platform for connected operations. The company's services include asset tracking, condition monitoring, and smart maintenance. Sensyrtech's platform is designed to solve condition and remote monitoring problems, providing a turnkey solution to Industry 4.0. The company's platform is also integrated with rich Internet of Things (IoT) features, making it a comprehensive solution for Industrial IoT. Sensyrtech also offers consultations and demonstrations of their platform to potential users.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,44716,False,False
Visionaize,2020-01-01,https://visionaize.ai/,"San Jose, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Software",186683.0,Visionaize help companies accelerate their digital journey with data-driven intelligence.,11-50,1.0,,2023-05-11,,Non-equity Assistance,,,11-50,Private,,,1.0,0.0,,3,2020,21117,False,False
