company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
MRJ SOFT,2018-08-09,https://www.mrjsoft.com,"Los Angeles, California, United States","Advertising, Commerce and Shopping, Design, Internet Services, Sales and Marketing, Software","Advertising, Digital Marketing, E-Commerce, Internet, Marketing, Search Engine, SEO, Software, Web Design, Web Development",1362509.0,MRJ SOFT Technologies is the best Web Development and Design Company in Log Angeles which is led by a professional team. If you are looking for an SEO Agency for Your business or user-friendly and responsive WordPress website then your search end here. We are an affordable and quality services provider.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,58982,False,False
Blackbook University,2019-01-01,https://blackbooku.com,"Gainesville, Georgia, United States","Apps, Community and Lifestyle, Government and Military, Internet Services, Software","Apps, Communities, Social Assistance, Social Network",1790246.0,"Blackbook University helps Black students with tools that enable peer-to-peer connection, academic enrichment, and professional development.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,67804,False,False
Eufaula Hills,2021-01-01,https://eufaulahills.com,"Mcalester, Oklahoma, United States","Community and Lifestyle, Food and Beverage, Health Care, Other","Cannabis, Consumer, Pharmaceutical",275408.0,"Eufaula Hills is a craft cannabis company focused on cannabis products. The company's services includes manufacturing and cultivating adult-use cannabis and hemp products, enabling the customer to receive a consistent and quality product globally. Eufaula was founded in 2021 and is based in McAlester, OK.",1-10,1.0,Seed,2021-06-21,20000.0,Seed,20000.0,,1-10,Private,,,,,,0,3,2021,27349,False,False
LightTwist,2020-12-31,https://lighttwist.io/,"Boulder, Colorado, United States","Apps, Content and Publishing, Media and Entertainment, Software, Video","Apps, Photo Editing, Software, Video Editing",453697.0,"LightTwist is a visual effects lab for developers and creatives on the iPhone. It enables the user to create high-resolution video and picture assets that combine reality with immersive 3D environments. LightTwist was founded in December 31, 2020 by Vikas Reddy and is based in Boulder, Colorado, United States.",11-50,1.0,Seed,2021-03-22,0.0,Seed,0.0,1.0,11-50,Private,,,0.0,0.0,,2,3,2020,36145,False,False
Vali Medical,2019-01-01,https://valimedical.com,"Royal Oak, Michigan, United States",Health Care,"Health Care, Medical, Medical Device",1185783.0,"Vali Medical delivers a stream of monitoring and data to help practices improve their patient care and practice ROI. Their services include cardiac device home monitoring, remote patient monitoring, and chronic care management. They respond to customer inquiries by phone, contact form, and email.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,55291,False,False
PERSA,2021-09-15,https://www.hirepersa.com,"Atlanta, Georgia, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Content and Publishing, Financial Services, Media and Entertainment, Other, Payments, Software, Video","Blockchain, Content Creators, Cryptocurrency, SaaS, Social Shopping, Video Streaming",500462.0,"Say hello to PERSA...  PERSA is a triple sided platform for live engagement built on top of the web 3.0 (IOTA Ecosystem) tailored for brands (Digital marketing and Collab), Content Creators (Gen Z) and Followers/Customers (Gen α). With PERSA, Skyrocket customer engagement and drive more sales directly from your website with our live video interaction platform. Brands and Content Creators can create your own token/economy, with a real-time, attractive and meaningful online experience for your customers/followers while easily building your brand. Join our arena now.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,37915,False,False
New York Proton Center,2019-01-01,https://www.nyproton.com/,"New City, New York, United States",Health Care,"Health Care, Medical, Oncology, Personal Health",405213.0,"New York Proton Center is a foremost destination for proton therapy. They assemble a team of radiation oncology experts, including physicians and other clinical specialists with significant experience in both proton therapy and other radiation treatments. They create a welcoming and reassuring environment for patients, from the comfort of their physical space to the warmth.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,34092,False,False
Grant Smart Co,2019-01-01,https://www.grantsmartco.com,"Wausau, Wisconsin, United States",Financial Services,Financial Services,3207147.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,90779,False,False
LashLiner,2018-03-19,http://www.lashliner.com,"Seattle, Washington, United States",Consumer Goods,"Beauty, Cosmetics",559322.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,5,2018,40030,False,False
MaiVERIC,2019-04-21,https://maiveric.com,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Government and Military, Privacy and Security, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Law Enforcement, Public Safety, Software",202192.0,"At MaiVERIC, we enhance the capabilities of public safety agencies to further protect the communities they serve. We do so responsibly, under the law, respecting people’s privacy rights. Our mission is to contribute to the spread of safety and peace in our communities by deploying AI-based systems capable of rapidly analyzing data sets at scale. Our Eye Witness application allows investigators to compare data received from crime scenes with millions of lawfully compiled known offender records. When likely matches are found, agents can use the available profiles to expedite their investigations. When no matches are found, agents have the ability to add the unknown faces to person-of-interest databases, which in turn can be used to track suspects linked to multiple investigations.   The deployment of Eye Witness across several agencies allows for the secure sharing of known offenders and persons of interest, significantly increasing the effectiveness of the system to solve cases.",1-10,2.0,Seed,2020-05-01,150000.0,Seed,450000.0,3.0,1-10,Private,,,0,2,,0,4,2019,22303,False,False
Key Performance Integrators,2021-01-01,https://www.kpintegrators.com,"Marlborough, Massachusetts, United States","Other, Professional Services","Business Development, Consulting, Professional Services",2262306.0,"Key Performance Integrators is a consulting firm that provides fractional COO and fractional integrator services to EOS-based businesses. They assist business owners in solving problems, improving performance, and achieving their objectives by establishing scalable systems. Key Performance Integrators is headquartered in Marlborough, Massachusetts and was founded in 2021.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,3,2021,77229,False,False
Lazy Lab Hunting Club,2020-01-01,https://lazylabhc.org,"Lake Stevens, Washington, United States","Health Care, Other, Social Impact","Charity, Non Profit, Wellness",2314610.0,"Lazy Lab Hunting Club is a non-profit organization. They provide emotional, mental, and spiritual wellness. They facilitate hunting and fishing expeditions for current and former service members.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,4,2020,78028,False,False
Treeline Partners,2019-01-01,https://treeline.partners,"Denver, Colorado, United States","Financial Services, Lending and Investments","Asset Management, Financial Services, Impact Investing",1457265.0,"Treeline Partners specializes in thematic, value-driven investment strategies in high-barrier markets, with a developing operating platform to execute investment strategies. They respond to customer inquiries by phone and email.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,61905,False,False
BlockX,2021-01-01,https://blockxnet.com,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software","Banking, Blockchain, Cryptocurrency, Finance",220601.0,"BlockX is a multi-chain network that enables the creation of rapid, safe, and compliant apps for Finance and DeFi by settling all types of digital assets such as tokens, currencies, securities, and NFTs across all other chains. BlockX is headquartered in New York, New York and was founded in 2021.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,3,2021,23720,False,False
Datum Source,2021-01-01,https://datumsource.com,"Costa Mesa, California, United States","Internet Services, Manufacturing, Science and Engineering, Transportation","Aerospace, Industrial Automation, Logistics, Manufacturing, Online Portals, Supply Chain Management",47807.0,,11-50,1.0,Seed,2021-12-21,1000000.0,Pre-Seed,1000000.0,1.0,11-50,Private,,,,,,0,3,2021,6274,False,False
Ravn Research,2021-01-01,http://www.ravnresearch.com,"Cambridge, Massachusetts, United States","Advertising, Internet Services, Sales and Marketing","Advertising, Advertising Platforms, SEM",1495859.0,"Ravn Research helps brands earn respect and visibility by producing and publishing original research. Ravn Research offers various services, such as survey-based research, qualitative research, data journalism, data visualizations, and writer-analysts. It was founded in 2021.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,62746,False,False
Ballard Hall Sales Group,2021-01-01,https://www.blockislandproperty.com,"Block Island, Rhode Island, United States","Commerce and Shopping, Other, Real Estate, Sales and Marketing","Commercial, Real Estate, Rental, Sales",1305074.0,"Ballard Hall Sales Group is titled Ballard Hall Sales Group, with the sole focus of assisting buyers and sellers with the purchase and sale of real estate, estimates of value, and referrals.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,58515,False,False
Increment,2019-07-01,http://www.joinincrement.com,"South Bend, Indiana, United States","Education, Manufacturing","Manufacturing, Training",111782.0,"Increment works with manufacturers to upskill their current workforce to reach a full production capacity. It aggregates role information, skills requirements, and pathway options to move to the next role for a worker.  It provides real-time training progress trackers for supervisors, training and operations directors, and shop floor workers. The result is a customizable, interactive workforce training tool showing worker training progress, a pipeline of recommendations, and proven ROI of training initiatives.",1-10,2.0,Seed,2021-05-25,0.0,Seed,120000.0,1.0,1-10,Private,,,,,,1,4,2019,14598,False,False
LocoLogic,2019-04-01,https://www.locologic.com,"Deerfield, Illinois, United States",Software,Software,705665.0,"Locologic offers last mile delivery optimization solution for 3PL companies, delivery businesses, ecommerce, grocery stores, and restaurants. Assign best available driver, communicate real-time with customers and drivers to reduce the friction.",11-50,1.0,Seed,2019-05-15,0.0,Seed,0.0,1.0,11-50,Private,,,,,,2,4,2019,44631,False,False
Perkfix,2019-06-15,https://www.perkfix.com/,"New York, New York, United States","Administrative Services, Data and Analytics, Internet Services, Software","Analytics, Human Resources, Internet, SaaS, Software",1089034.0,"Perkfix is helping companies reimagine employee experience. Companies can utilize perks to attract and retain the best tech talent in the industry. Our self-serve tool helps companies build KPI-driven Perks programs for their employees, keep an eye on the ROI and learn from actionable data analytics.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,53631,False,False
Kreps - Colgan & Associates Executive SE,2019-01-01,https://www.kcexecs.com/,"Austin, Texas, United States","Financial Services, Professional Services, Sales and Marketing","Accounting, Digital Marketing, Financial Services, Risk Management",3036651.0,"Kreps - Colgan & Associates Executive SE is hiring to banking and financial services. They provides access to use a database of industry contacts, extensive network, market intelligence, placing top performers in numerous business lines of banking and financial services. They providing services to commercial lenders, business bankers, credit analysts, and underwriters, marketing, digital marketing, e-commerce, operations, compliance, controllers, accounting, financial reporting, audit, quantitative financial analytics and modelers, risk management.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,89998,False,False
Coed Careers,2021-01-01,https://coedcareers.com,"Dallas, Texas, United States","Manufacturing, Science and Engineering","Industrial Automation, Industrial Manufacturing, Manufacturing",2953054.0,Coed Careers is a staffing agency. They provide temporary and direct-hire staffing solutions for industrial manufacturing. They support recruiting services depending on the client's requirements.  The client can contact them through the contact number and email id which is available on the website.,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,88294,False,False
Perceptive Focus,2022-05-05,https://www.perceptive-focus.com/,"San Francisco, California, United States",Health Care,Wellness,108941.0,Perceptive Focus is a wellness technology that builds an emotionally and ethically advanced society through technology.,11-50,1.0,Seed,2022-07-02,100000.0,Pre-Seed,100000.0,2.0,11-50,Private,,,,,,0,1,2022,14285,False,False
volumebilling.com,2019-06-01,https://volumebilling.com,"Frisco, Texas, United States","Data and Analytics, Information Technology, Software","Analytics, Information Technology, SaaS",2501560.0,"Monetize 5G and edge devices usage data & Sales (SAAS). Google cloud certified solution Nov 2020.  End-to-end solution for Order-to-Cash + Revenue Share. Supports traditional sales, subscriptions + Usage based billing, for high volume industries.  Our solution is designed to run on Mongo or Document DB, and Private or Public Cloud (using Kubernetes).  We are a start up based out of Dallas TX started in June 2019.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,81274,False,False
MOJO Sports,2019-01-01,http://www.mojo.sport,"Santa Monica, California, United States","Education, Media and Entertainment, Sports","Media and Entertainment, Sports, Training",156254.0,"MOJO Sports is an app that offers team management tools, such as chat, scheduling, and more, along with youth sporting events and the option to schedule sessions. They provide a chat option where teams can communicate and share files, videos, pictures, and more. The company's contact mode is at its physical address.",11-50,1.0,M&A,2020-02-01,0.0,Series A,0.0,2.0,11-50,Private,,,,,,2,5,2019,18781,False,False
Kilo,2019-01-01,https://usekilo.com/,"Royal Palm Beach, Florida, United States","Apps, Design, Mobile, Sales and Marketing, Science and Engineering, Software","Email Marketing, Mobile Apps, Software, Software Engineering, Web Design, Web Development",225242.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,24049,False,False
Tradable,2022-01-01,https://www.tradable.xyz,"Marina Del Rey, California, United States",Financial Services,"Finance, Financial Services",229296.0,"Tradable software platform assists private credit funds in syndicating deals by combining an AI-powered data room (Tradable Live Data Room aka ""TLDR""), document signing, investor administration, and continuous deal operations and monitoring in a single location. it enables investors to directly participate in syndicated deals, investing alongside leading fund managers.",1-10,1.0,Seed,2023-08-22,0.0,Seed,0.0,,1-10,Private,,,,,,2,2,2022,24366,False,False
Pareto Technologies,2019-01-01,https://paretotechnologies.com,"Windsor, New Jersey, United States","Financial Services, Media and Entertainment","Advice, Asset Management, Financial Services",623571.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,42179,False,False
OurWorlds,2020-11-23,https://ourworlds.io,"San Diego, California, United States","Education, Media and Entertainment, Software","EdTech, Edutainment, Software",1222801.0,"OurWorlds is an edutainment company creating technologies that empower communities to illuminate their narratives in immersive realities by geolocation in environments throughout the world, in order to inspire transformative new understandings of our collective histories; improve our education system; inform new approaches to environmental stewardship; and reframe a more equitable and just future.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,57167,False,False
International Resource for Impact and Storytelling,2021-01-01,https://storyforimpact.io,"New York, New York, United States","Community and Lifestyle, Other, Social Impact","Communities, Social, Social Impact",1767379.0,"IRIS is focused on strengthening civil society through narrative strategies and creative moving image storytelling for impact. IRIS supports donor partners’ efforts to deepen collaboration between storytellers, movements and civil society leaders, furthering the goals of dismantling inequality and making progress on key social justice issues. IRIS began in 2019 as an incubated initiative within the Ford Foundation’s International Programs. The goal was to design and model a fully-integrated storytelling and narrative strategy. Over two years, the Foundation supported 40 cross-strategy storytelling and narrative grants supporting impact around gender, racial and ethnic justice, natural resources and climate change, civic engagement and government, technology and society and the future of work. In 2021, based on this successful experiment, IRIS launched as a new donor collaborative. The Compton, Children’s Investment Fund, Ford, Open Society and Skoll Foundations are the founding donors of IRIS. It was founded in 2021 by Cara Mertes, and is located in New York, New York.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,68233,False,False
Dacier Technologies,2021-01-01,https://cloudautomation.com,"Naples, Florida, United States","Apps, Information Technology, Software","Apps, Information Technology, SaaS, Software",1925119.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,69891,False,False
AllWell Beauty,2020-01-01,https://www.allwellbeauty.com,"King Of Prussia, Pennsylvania, United States","Commerce and Shopping, Consumer Goods","Beauty, Cosmetics, E-Commerce",1991613.0,"AllWell Beauty applies an extract of acer rubrum red maple from a lumber mill to plant particles, transforming them into skincare ingredients. Their consumer ingredients products are free from parabens, sulfates, phthalates, and silicones. They respond to customer inquiries by phone and email.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,71991,False,False
GamePlanner.AI,2021-01-04,http://gameplanner.ai,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Internet",97103.0,GamePlanner.AI is an AI company focused on collaborative decision making.,11-50,0.0,M&A,,0.0,,0.0,2.0,11-50,Private,,,,,,5,3,2021,12955,False,False
IDM Trucking,2020-01-01,http://www.idmtrucking.com/,"Stockbridge, Georgia, United States","Transportation, Travel and Tourism","Logistics, Transportation, Travel",1361001.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,59025,False,False
Fourteen33,2019-01-11,http://f33.ai,"Walnut Creek, California, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Cloud Infrastructure, Machine Learning, Predictive Analytics, Software",278324.0,"We are an enterprise consulting company with deep expertise in AI, Cloud and Automation. Our team is made up of senior business leaders from industry and some of the world's top data scientists and engineers. We work with top companies to solve big challenges with AI, and partner with a laser focus on business outcomes.",11-50,0.0,,,0.0,,0.0,4.0,11-50,Private,,,,,,6,5,2019,27484,False,False
Four Points,2019-01-01,https://fourptsny.com,"Rochester, New York, United States","Administrative Services, Financial Services, Health Care","Employee Benefits, Health Insurance, Insurance, Life Insurance",1061124.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,52969,False,False
SpaceIntel,2020-01-01,https://spaceintel.ai,"New Albany, Ohio, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Predictive Analytics, Software",1603370.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,65300,False,False
Lendly,2019-01-01,https://getlendly.com,"Dayton, Ohio, United States","Financial Services, Other","Finance, Financial Services, Small and Medium Businesses",207066.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,1.0,,6,5,2019,22676,False,False
"WEIRD MEDIA, LLC",2019-12-08,https://weirdmedia.com,"Los Angeles, California, United States","Advertising, Commerce and Shopping, Media and Entertainment, Sales and Marketing","Advertising, Digital Marketing, Digital Media, E-Commerce, Social Media Advertising, Social Media Marketing",701684.0,"With over 40 Million in-house social followers, WEIRD Media accumulates billions of impressions, hundreds of millions of views, and millions of clicks a month. The digital advertising solutions we offer help businesses and brands increase e-commerce revenue, drive traffic to sites, acquire new customers, and raise brand awareness.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,44505,False,False
Forest Road Acquisition,2020-01-01,https://www.spacroadone.com/,"New York, New York, United States","Financial Services, Professional Services","Asset Management, Business Development, Financial Services",1094636.0,"Forest Road Acquisition is a blank check company for a merger, capital stock exchange, asset acquisition, stock purchase, or reorganization. The company was founded in 2020 and is based in New York City.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,54416,False,False
Sikanai,2021-01-01,https://www.sikanai.com/,"Covington, Kentucky, United States","Education, Software","E-Learning, EdTech, Education, Higher Education, Secondary Education",761662.0,"Sikanai is an edtech startup focusing on student-first solutions that benefit both the instructor and the student. We are two people who met in an online discussion forum focused on academic integrity. Our relationship grew sharing ideas about education using technology in novel ways. Our current focus is ghostwriting in the classroom, aka contract cheating.  Plagiarism checkers don't detect ghostwriters or GPT.  Research in academic integrity and contract cheating recommends that instructors read a student's submission and ask questions about their work. In an ideal world, instructors would have the time to be able to do this. Unfortunately, with pressing demands from administration, research, and life, many professors do not have the time to question students about their work - and that's why we created Auth+. Auth+ is a patent-pending ghostwriting deterrent on an AI engine. We take the first read for the instructor, question the student, and follow up with the student as needed. Auth+ detects students using an alternative author, regardless of intelligence.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,46198,False,False
SCEE,2019-01-01,https://www.scee.ucsc.edu/,"Santa Cruz, California, United States","Community and Lifestyle, Education, Events, Media and Entertainment","Communities, Events, Media and Entertainment, Training",1790976.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,67785,False,False
Palmetto Private Capital,2022-01-01,https://palmettoprivatecap.com,"Greenville, South Carolina, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Financial Services, Management Consulting",828125.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,48012,False,False
Supergenia,2019-01-01,http://www.supergenia.com/,"Palo Alto, California, United States","Information Technology, Software","Information Technology, Web Development",3038664.0,Supergenia is an online platform to help talented kids be discovered. It was founded in 2019.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,89971,False,False
Paiksaehyun,2020-01-01,http://paiksaehyun.com,"New York, New York, United States","Design, Hardware, Media and Entertainment, Real Estate, Software","3D Technology, Art, Digital Entertainment, Graphic Design, Interior Design, Media and Entertainment, Performing Arts, Product Design",223851.0,Paiksaehyun specializes in the fields of art and media.,1-10,1.0,Seed,2020-04-01,20000.0,Seed,20000.0,1.0,1-10,Private,,,,,,0,4,2020,23963,False,False
Abacus Capital Advisors,2020-01-01,https://www.abacuscapitaladvisors.com/,"Fort Lauderdale, Florida, United States","Financial Services, Lending and Investments, Media and Entertainment","Advice, Credit, Financial Services",2748545.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,85298,False,False
Partner Beat,2020-01-01,https://www.partnerbeat.com/,"Walnut Creek, California, United States","Administrative Services, Health Care, Software","Assistive Technology, Software, Virtual Workforce",271149.0,"Partnerbeat is a software provider that provides a workflow platform to monitor meetings. The company captures meeting notes, account plans, tasks, and deals with less work. Partnerbeat was established in 2020 by Susan Totten.",11-50,1.0,Seed,2020-09-27,0.0,Seed,0.0,2.0,11-50,Private,,,,,,2,4,2020,27084,False,False
Plenty Search,2021-07-01,https://plentysearch.com,"Miami Beach, Florida, United States",Professional Services,"Consulting, Recruiting",511940.0,"Plenty Search is an executive search firm for fast-growth, venture backed startups. Our portfolio of clients have raised $1.9B+ from top Venture Capitalists including Sequoia, Softbank, General Catalyst, Google Ventures, Andreessen Horowitz, and Y Combinator. Led by a team of former operators, we understand startup challenges, how to hypergrow with thought, and how to design the right executive team for your business.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,2,2021,38358,False,False
B612,2020-01-01,https://www.b612.so/,"Seattle, Washington, United States","Health Care, Sports","Fitness, Health Care, Wellness",1040244.0,B612 is a technology company that develops universal tools for self-care.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,6,4,2020,52504,False,False
Vocalics AI,2020-01-01,https://www.vocalics.ai,"Long Island City, New York, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Translation Service",1651070.0,"Vocalics AI translates voice between languages. They automate the dubbing process using proprietary AI voice synthesis technology. They provide speech translation technology that conveys not just what you say, but how you say it. They provide customized solutions to the customer and company needs. The customer contact through phone number, email, and application form.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,65924,False,False
Underdog Leads,2019-01-01,https://underdogleads.com,"Helotes, Texas, United States","Design, Internet Services, Sales and Marketing","Digital Marketing, SEO, Web Design",2216081.0,"We grow local businesses through our various digital marketing skillsets. We assist in developing a clear and concise message to help their customers understand why that business owner is the best option. We offer SEO, social media marketing, advertising, website development, and reputation management.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,76270,False,False
Affiliated Sports Fans,2022-01-01,https://affiliatedsportsfans.com/,"Philadelphia, Pennsylvania, United States","Sales and Marketing, Sports","Brand Marketing, Personal Branding, Sports",110219.0,"Affiliated Sports Fans builds brand equity for clients, and sponsors alike. Founded in 2022, ASF challenges the status quo of the sports affiliate marketing relationship by providing unique and experiential opportunities, tailored to the individual sponsor and client requirements.",1-10,1.0,Seed,2022-06-15,990000.0,Seed,990000.0,3.0,1-10,Private,,,,,,0,2,2022,14416,False,False
Transposon Therapeutics,2019-01-01,https://transposonrx.com/,"Westport, Connecticut, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Medical, Therapeutics",181569.0,"Transposon Therapeutics operates as a pharmaceutical company based in Westport, Connecticut. It specializes in developing therapeutics for debilitating and life-threatening diseases",11-50,1.0,Seed,2020-01-01,0.0,Seed,0.0,3.0,11-50,Private,,,4.0,0.0,Medical Or Veterinary Science; Hygiene,2,5,2019,20744,False,False
Venock Inc.,2018-09-27,http://www.venock.com,"New York, New York, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Hospital, Life Science, Medical, Medical Device",103942.0,"Venock Inc. is MedTech startup with headquarters in New York City and operations in Munich, Germany.  The company is specializing in vascular closure of very large bore access sites (>8 mm) from transcatheter cardiovascular therapies.   Currently the company is focusing on large bore VENOUS closure.  Both because this is a currently unmet need in the industry with a >$2B market, and because this is a much more straightforward path to commercialization in terms of regulatory clinical studies.    However, Venock's fundamental principle of closure is effective on large bore access sites in BOTH veins and arteries.   The current method of closing such venous access sites is manual compression, which is time consuming, costly, a drain on hospital resources, and results in considerable amount of patient discomfort.   The Venock system will attain full closure in 1 minute.",1-10,2.0,Early Stage Venture,2023-04-01,0.0,Series A,2000000.0,4.0,1-10,Private,,,,,,1,5,2018,13713,False,False
HOVR,2018-03-21,https://hovr-california.com,"Millbrae, California, United States","Government and Military, Professional Services, Science and Engineering, Transportation","Consulting, Marine Technology, Marine Transportation, Public Safety, Public Transportation, Transportation",1163863.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,55757,False,False
Flourish Business Solutions,2020-01-01,https://www.flourishbusinesssolutions.net,"Minneapolis, Minnesota, United States","Payments, Professional Services, Software","Billing, Business Development, Consulting",1984904.0,"Flourish Business Solutions provides administrative and financial services consulting services. They also provide introductory consultation, contracting and credentialing support, billing, and consulting services.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,72101,False,False
Arc Advisors,2021-01-01,https://arcadvisors.com/,"New York, New York, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Asset Management, Consulting",633427.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,42493,False,False
Revolution Realty Capital,2021-01-01,https://www.revcaplending.com/,"Carlsbad, California, United States","Financial Services, Lending and Investments, Real Estate","Finance, Financial Services, Lending, Real Estate Investment, Venture Capital",1166353.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,55698,False,False
melt.,2022-01-01,http://www.meltmoney.com,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Software","Finance, Machine Learning, Personal Finance",323940.0,"Life and money are complicated. Our mission is to make the complex simple, to effortlessly help you manage your money, empowering you to focus on your most cherished dreams. We're creating a world where financial complexity becomes a thing of the past. Founded in 2022.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,30078,False,False
Ava Financial,2020-01-01,https://meetava.com,"Mission Viejo, California, United States","Administrative Services, Financial Services","Debt Collections, Financial Services, FinTech",224896.0,Ava Financial is a fintech company that provides financial solutions for everyone. It also offers a credit card utilization rate with a card that only pays for streaming services.,1-10,1.0,Seed,2022-01-01,0.0,Seed,0.0,3.0,1-10,Private,,,,,,2,4,2020,24024,False,False
Rensa Games,2021-01-01,https://rensa.games,"Chicago, Illinois, United States",Gaming,"Online Games, PC Games, Video Games",504981.0,Rensa Games is decentralizing and democratizing video game development. It was founded 2021.,1-10,2.0,Seed,2023-01-01,0.0,Seed,0.0,,1-10,Private,,,,,,2,3,2021,38090,False,False
Sinovia,2021-01-01,https://sinovia.org/,"Paris, Maine, United States",Financial Services,"Financial Services, Insurance, Wealth Management",1604282.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,65280,False,False
Defiant Food Group,2019-01-01,https://www.defiantfoodgroup.com,"Richmond, Virginia, United States","Food and Beverage, Health Care","Cooking, Food and Beverage, Nutrition",118448.0,"Defiant Food Group produces easy-to-prepare proteins for food service and retail operations. It provides customized culinary solutions that streamline existing systems, increase the bottom line, and present new opportunities for growth.  Defiant Food Group was founded in 2019 and is headquartered in Richmond, Virginia.",11-50,1.0,Seed,2020-01-03,405000.0,Seed,405000.0,,11-50,Private,,,0.0,1.0,,0,5,2019,15303,False,False
