company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Izmaco,2019-01-01,https://www.izmaco.com,"Jacksonville, North Carolina, United States","Financial Services, Real Estate","Building Maintenance, Property Management, Real Estate, Real Estate Investment, Rental Property, Residential",2183214.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,75982,False,False
Reinciar Technologies,2018-01-01,http://reinciar.com/,"Cumming, Georgia, United States","Data and Analytics, Information Technology, Professional Services","Analytics, Business Intelligence, Information Technology, Quality Assurance",2645923.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,83667,False,False
Ecliptic Capital,2018-01-01,https://www.ecliptic.capital/,"Austin, Texas, United States","Financial Services, Lending and Investments",Venture Capital,178770.0,"Ecliptic Capital was founded by Mike W. Erwin, whurley, Adam Lipman, and a diverse team of serial entrepreneurs and early-stage investors who have started, scaled, and sold multiple companies.  Our partners have Fortune-100 experience at companies such as Apple, Goldman Sachs, Accenture, PwC, Bank of America / Merrill Lynch, Genentech, AT&T, Austin Ventures, Microsoft, Allstate, and others.  We focus on getting involved early with entrepreneurs and working with them toward efficient execution, rapid scale, and outsized value creation. We are using networks, data and trust to bridge between the digital and physical worlds in opportunistic markets – particularly defensive, lagging industries present in undercapitalized geographies.  We target disruptive companies with emergent technologies that can be leveraged into sustainable business advantages across a wide array of adjacent markets.  Ecliptic, headquartered in Austin Texas, is connecting the strong macroeconomic activity in Texas and the broader mid-continent to the entrepreneurial ecosystem.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2018,20544,False,False
Forget Me Not,2020-07-01,https://www.getforgetmenot.com,"New York, New York, United States","Information Technology, Software","Information Technology, Software",2020633.0,"Internet company providing SaaS for users to upload and create digital memories to be delivered/unlocked at specified times in the future. Focusing on making legacies last forever, enabling users to create intimate and persona messages years in advance and bringing close relationships closer.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,73064,False,False
Spotlight Players,2018-01-01,http://spotlightplayersmi.org,"Canton, Michigan, United States","Media and Entertainment, Other, Social Impact","Non Profit, Performing Arts, Theatre",2695217.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,84491,False,False
Equals 5,2020-01-01,https://equals5.com,"New York, New York, United States","Consumer Electronics, Hardware, Sales and Marketing","Electronics, Public Relations",293762.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,28402,False,False
Bliss Car Wash,2019-01-01,https://blisscarwash.com,"Agoura Hills, California, United States","Other, Transportation","Automotive, Commercial, Service Industry",410880.0,"Bliss Car Wash provides Motor Vehicle Manufacturing services. Their advanced reclamation system monitors water usage in real-time, collecting, treating, and re-using water to protect our environment and oceans.",501-1000,,,,,,,,501-1000,Private,,,0.0,1.0,,6,2019,34342,False,False
Parqay,2018-03-03,https://www.parqay.com,"San Francisco, California, United States","Advertising, Commerce and Shopping, Real Estate, Sales and Marketing, Software, Travel and Tourism","Advertising, Marketplace, Real Estate, SaaS, Software, Travel, Travel Accommodations",98180.0,"Parqay is a trusted community marketplace for people to list, discover, and unlock the value of commercial & privately owned properties. Owners and property managers can maximize their underutilized properties, such as homes, cars, parking, and co-working spaces with our mobile and web app. Parqay connects locals and travelers seeking access to unique offerings on an hourly, daily, weekly, or monthly basis. Whether the available asset is an office, a parking space, an apartment, or a home, Parqay is the easiest way for people to bundle these assets to a broad audience. By facilitating bookings and financial transactions, Parqay makes the process of listing or booking effortless and efficient. Parqay offers the widest variety of bundled assets for everyone, at any price point in the United States. Parqay was founded in January 2018, Michael Ramos and Guanjiu Zhang, and is currently headquartered in San Francisco, California.",1-10,1.0,Seed,2018-03-03,400000.0,Angel,400000.0,2.0,1-10,Private,,,,,,0,2018,13094,False,False
Blue Prestige,2019-01-01,https://www.blueprestigeinc.com,"Burlington, North Carolina, United States","Administrative Services, Professional Services","Employment, Recruiting, Staffing Agency",2654192.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2019,83539,False,False
Live Tribe Club,2020-06-01,https://www.livetribe.club,"Miami, Florida, United States","Commerce and Shopping, Internet Services, Media and Entertainment","Internet, Marketplace, Media and Entertainment",2370434.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,80211,False,False
Impact Development Fund,2018-01-01,https://impactdf.org,"Loveland, Colorado, United States","Financial Services, Media and Entertainment, Other, Social Impact","Advice, Financial Services, Lending, Non Profit",129046.0,,1-10,1.0,,2023-04-10,3718258.0,Grant,3718258.0,,1-10,Private,,,,,,1,2018,16408,False,False
Learkn,2020-06-01,https://www.learkn.com,"Hollister, California, United States","Education, Software","E-Learning, EdTech, Education",745049.0,Learkn is an ed-tech company focusing on giving the best digital learning experience to people who want to self-educate. Subject matter experts create courses or reference videos in an optimized manner to deliver information. The leverage of allowing subject matter experts to create their own courses gives learners an endless library of content to learn from.,1-10,,,,,,,4.0,1-10,Private,,,,,,6,2020,45751,False,False
"Espressly, Inc.",2020-03-04,https://www.espressly.co/,"Marshfield, Massachusetts, United States","Apps, Food and Beverage, Mobile, Software","Coffee, Mobile Apps, SaaS",448780.0,Order ahead mobile apps for coffee shops. Integrated with Square. Integrated with Square Loyalty.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,35940,False,False
Signant Health,2018-01-01,https://www.signanthealth.com/,"Blue Bell, Pennsylvania, United States","Data and Analytics, Health Care, Software, Transportation","Analytics, Health Care, Software, Supply Chain Management",127199.0,"Signant Health focuses on software solutions for remote and site-based eCOA, eConsent, IRT, supply chain management, and data analytics.",1001-5000,1.0,Private Equity,2018-07-17,,Private Equity,,,1001-5000,Private,,,0.0,24.0,,2,2018,16222,False,False
Splitverse,2018-01-01,https://www.splitverse.com,"Springfield, Missouri, United States","Apps, Hardware, Information Technology, Software","Apps, Information Technology, Software, Virtual Reality",516110.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,38531,False,False
Triad Business Bank,2019-01-01,https://triadbusinessbank.com/,"Greensboro, North Carolina, United States","Financial Services, Lending and Investments","Banking, Financial Services, Lending",355084.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2019,31743,False,False
Rigly,2022-05-01,https://rigly.io,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Payments, Software","Bitcoin, Information Technology",434678.0,Bid on hashrate from miners around the world and start mining right away.,1-10,,,,,,,3.0,1-10,Private,,,,,,6,2022,35372,False,False
Nama,2018-01-01,https://namawell.com,"Costa Mesa, California, United States","Food and Beverage, Health Care","Distillery, Food Processing, Wellness",297743.0,"Nama designs products that nurture wellness rituals by connecting with food, nature, and the communities.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,28609,False,False
Ideal Dental Solutions,2019-01-01,https://www.idealdentalsolutions.com/,"Arlington, Virginia, United States",Health Care,"Dental, Health Care, Hospital",2640182.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,83762,False,False
Website Cruise,2020-02-03,https://www.websitecruise.com/,"Los Angeles, California, United States","Design, Software","Software, Web Design, Web Development",3038793.0,Website Cruise is widely known for its expertise in customizing services following our customer's needs and brand identity. We at Website Cruise believe in delivering quality above anything else regardless of which service is being attained. We strategically project your brand identity or service line enticingly so that every customer can avail a seamless user experience!,11-50,,,,,,,,11-50,Private,,,,,,6,2020,89970,False,False
Six Squared Entertainment,2020-08-01,https://www.sixsquaredentertainment.com,"Austin, Texas, United States","Media and Entertainment, Music and Audio, Video","Film Production, Media and Entertainment, Podcast",2191726.0,"Six Squared Entertainment delivers films, music, animations, gaming videos, and podcasts for entertainment. They provide films such as nothing last, the comb, the bonfire UNT, and more.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,75836,False,False
Alchemy Data Centers,2020-01-01,https://www.alchemy.net/,"Irvine, California, United States","Information Technology, Professional Services","Consulting, Information Technology",406337.0,,51-100,,M&A,,,,,1.0,51-100,Private,,,,,,5,2020,34145,False,False
Social Media Spheres,2018-01-01,https://socialmediaspheres.com,"San Jose, California, United States","Advertising, Internet Services, Sales and Marketing, Software","Advertising, Social Media Management, Social Media Marketing, Web Development",3090263.0,"Social Media Spheres is a social marketing agency. They dig deep into a brand’s analytics data to extract insights, trends, and opportunities, as well as perform a conversion-centric website audit to better understand customer conversion pathways. Facebook’s various advertising solutions offer brands the opportunity to reach current and potential customers at every stage of their journey from awareness to purchase.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2018,90662,False,False
Hope & Beauty,2019-01-01,https://shophopeandbeauty.com,"Mountain View, California, United States","Commerce and Shopping, Health Care","E-Commerce, Health Care, Retail",2170101.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,76220,False,False
Counterpart Ventures,2018-02-01,http://counterpart.vc,"San Francisco, California, United States","Financial Services, Lending and Investments, Software","Finance, Financial Services, SaaS, Venture Capital",165757.0,"Counterpart Ventures is a life cycle VC fund, focused on investing in authentic relationships and built on implicit trust with its founders. It invests in B2B SaaS, mobility, and marketplace technologies that target nontrivial problems or fill missing gaps in large markets.  The company was founded in 2018 and is based in San Francisco, California.",1-10,,,,,,,2.0,1-10,Private,,,0.0,1.0,,6,2018,19543,False,False
Visible Network Labs,2018-01-01,https://www.visiblenetworklabs.com,"Denver, Colorado, United States","Consumer Electronics, Hardware, Information Technology, Software","Computer, Information Technology, Software",156950.0,"Visible Network Labs is a technology start-up, that provide professionals in the network way of working resources and tools to improve their outcomes.",1-10,2.0,Seed,2018-03-01,10000.0,Seed,10000.0,1.0,1-10,Private,,,,,,0,2018,18838,False,False
Courial,2021-01-01,https://www.courial.com,"San Francisco, California, United States","Administrative Services, Other, Professional Services, Software, Transportation","Courier Service, Delivery Service, Freelance, Service Industry, Software",308754.0,"Courial is an all-purpose courier platform. Their creative technology, developed by gig workers for gig workers, has modernized the courier industry by allowing any business or individual to seamlessly connect with their community of on-demand couriers to deliver anything and run errands, including on-demand EV charging services.",1-10,1.0,,2021-11-01,,Venture - Series Unknown,,1.0,1-10,Private,,,,,,3,2021,29243,False,False
Eduintel,2019-09-10,https://eduintel.com/,"Wyoming, Michigan, United States","Education, Information Technology, Internet Services, Software","E-Learning, EdTech, Education, Information Technology, Search Engine, Software",1244249.0,"Eduintel is an education technology company we provide solutions that improve the classroom experience for teachers and student all over the world.  Eduintel provides online Classroom experience and course management systems,  empowering teachers with a secure, and compliant online designs l earning and educational software for enterprise/ school groups.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,56727,False,False
Rhiza Health,2022-01-01,https://rhiza.health/,"Louisville, Kentucky, United States","Blockchain and Cryptocurrency, Health Care, Internet Services","Health Care, Web3",567848.0,"Rhiza Health enables secure, efficient and decentralized administrative healthcare transactions such as medical claims.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2022,40356,False,False
Voterfied Inc,2018-03-01,https://voterfied.com,"Solana Beach, California, United States",Software,"SaaS, Software",183580.0,"Voterfied's software platform promotes participatory democracy. It establishes an engagement hub for candidates, elected officials, and municipalities and allows citizens to vote on issues. Voterfied educates citizens on issues, allows them to be heard, encourages informed decision-making by representatives, and decreases political disenfranchisement. Voterfied consists of an experienced team dedicated to empowering citizens through accountability, transparency, and technology. The company was founded in 2018 and based in San Diego, California.",1-10,1.0,Seed,2019-10-02,25000.0,Seed,25000.0,3.0,1-10,Private,,,,,,0,2018,20899,False,False
Premiere Wellness,2018-01-01,https://premierewellness.com,"Raleigh, North Carolina, United States","Commerce and Shopping, Health Care","Health Care, Personal Health, Retail, Wellness",2113080.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,73087,False,False
Neurogene,2018-01-01,https://www.neurogene.com/,"New York, New York, United States","Biotechnology, Science and Engineering",Biotechnology,13469.0,"Neurogene is a developer of generic medicines intended to improve patient outcomes for neurological disorders.The company's offerings include advancing genetic medicines for many neurological disorders where no effective treatment options exist, providing patients and families affected by rare neurological disorders with gene therapy that improves quality of life.",51-100,2.0,Early Stage Venture,2020-12-16,115000000.0,Series B,183500000.0,1.0,51-100,Private,,,1.0,5,Organic Chemistry,0,2018,106,False,False
Annie's,2019-01-01,https://www.annies-publishing.com,"Berne, Indiana, United States","Content and Publishing, Media and Entertainment, Video","Books, Content, Media and Entertainment, Publishing, TV",360996.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2019,32027,False,False
The SEER Group,2018-01-01,https://theseergroup.com,"Issaquah, Washington, United States","Other, Real Estate","Heating, Ventilation, and Air Conditioning (HVAC), Home Services, Small and Medium Businesses",249254.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2018,25694,False,False
Kathy Ireland Recovery Centers,2021-01-01,https://kathyirelandrecoverycenters.com,"Laconia, New Hampshire, United States",Health Care,"Health Care, Medical, Mental Health, Therapeutics",1291405.0,"Kathy Ireland Recovery Centers provides psychotherapy, medication-assisted treatment, medication management, case management, cognitive-behavioral therapy, dialectical behavior therapy, motivational interviewing, acceptance therapy, commitment therapy, and mindfulness-based cognitive therapy treatments.",251-500,,,,,,,,251-500,Private,,,,,,6,2021,58801,False,False
Intercept Health,2021-01-01,https://intercept.health,"Montgomery, Alabama, United States","Health Care, Sales and Marketing","Health Care, Loyalty Programs, Medical, Pharmaceutical",2295829.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,78300,False,False
Precise Digitech,2020-01-01,https://precisedigitech.com,"Milwaukee, Wisconsin, United States","Design, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software","Consulting, Digital Marketing, Graphic Design, Information Technology, SEO, Web Development",883622.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,49473,False,False
Gate Science,2020-01-01,https://gatescience.com,"Moultonborough, New Hampshire, United States",Health Care,Pharmaceutical,107507.0,Gate Science develops a medical device for peripheral pain control that provides effective and durable pain control through the entire peri and post operative episode without narcotics.,1-10,2.0,,2021-04-28,1050000.0,Venture - Series Unknown,2486508.0,,1-10,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,1,2020,14131,False,False
Chuqlab,2019-01-01,https://www.chuqlab.com/,"Indianapolis, Indiana, United States","Government and Military, Privacy and Security, Professional Services, Software","Law Enforcement, Legal, Software",127790.0,"Chuqlab offers a solution that enables the processing of audio and video files relevant to criminal investigations so that law enforcement professionals can solve past and current crimes, as well as prevent future ones. Their software improves the efficiency of the ability of team to analyze data by enabling batch upload of phone files, rapid transcription, and AI-driven keyword analysis.",11-50,2.0,Seed,2023-08-22,20000.0,Seed,20000.0,,11-50,Private,,,,,,0,2019,16276,False,False
Command Zero,2021-01-01,https://www.cmdzero.io,"Austin, Texas, United States","Consumer Electronics, Hardware, Privacy and Security","Computer, Security",177600.0,,1-10,,,,,,,2.0,1-10,Private,,,,,,6,2021,20465,False,False
AndWeSupport,2018-01-01,https://andwesupport.com,"New York, New York, United States","Design, Financial Services, Information Technology, Software","Bookkeeping and Payroll, Information Technology, UX Design, Virtual Assistant",737240.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2018,45546,False,False
Audit Suite,2019-02-01,https://AuditSuite.com,"Chicago, Illinois, United States","Financial Services, Internet Services, Professional Services, Software","Accounting, Cloud Computing, Software",1201521.0,"Audit Suite centralizes and standardizes the audit documentation and PBC request process. As a result of automated workflows and real-time views on the status of each request, your audit team will be more efficient, less time will be spent on administrative tasks, and live key risk indicators will allow you to proactively address audit risk that results from past due or insufficient documentation and support.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,56274,False,False
Timbrel Capital,2019-01-01,https://timbrelcapital.com,"Atlanta, Georgia, United States","Financial Services, Professional Services","Consulting, Finance, Financial Services",3041048.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,89940,False,False
Haway,2019-01-01,https://haway.io,"La Porte, Indiana, United States","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other","Technical Support, Telecommunications, VoIP",1446514.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,62128,False,False
Foodie,2019-01-01,https://www.foodie-share.com,"Portland, Oregon, United States","Commerce and Shopping, Internet Services","Internet, Marketplace",1159427.0,Foodie is an online marketplace that allows people within communities to share food. Our mission is to connect people through food and reduce hunger within communities.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,55866,False,False
Chicago Teen Mentors,2020-01-01,https://www.chicagoteenmentors.org,"Chicago, Illinois, United States","Education, Software","E-Learning, Education, Tutoring",1909851.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2020,70170,False,False
BomaLink,2019-01-01,https://www.bomalink.com,"Detroit, Michigan, United States","Administrative Services, Professional Services","Employment, Recruiting, Staffing Agency",1107421.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,54113,False,False
Ballpark Lane Executive Offices,2021-01-01,https://ballparklaneoffices.com,"Reno, Nevada, United States",Real Estate,"Commercial Real Estate, Real Estate, Rental Property",1588712.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,64035,False,False
STASH No Ransom Ransomware Solution,2020-01-01,https://www.stash.global/,"Stamford, Connecticut, United States","Data and Analytics, Design, Information Technology, Internet Services, Privacy and Security, Software","Business Intelligence, Cyber Security, Data Visualization, Information Technology, Internet, Security, Software",98679.0,"STASH is a data specific (datacentric) solution to data theft, loss, manipulation, and harm. It protects data anywhere in the world, on cloud and on-prem at the byte level. Its No Ransom Ransomware Protection, Mitigation, and Recovery Solution mitigates both the attack AND the attacker, build onto a patented, agnostic, quantum-resistant platform. If STASH were deployed at Colonial Pipeline, they would have recovered their data with the click of a button, and avoided paying $5M in ransom.",1-10,2.0,Seed,2019-07-25,500000.0,Seed,500000.0,2.0,1-10,Private,,,,,,0,2020,13143,False,False
Immobileyes,2020-01-01,https://immobileyes.com,"Kent, Ohio, United States",Privacy and Security,Security,2376563.0,"Immobileyes bridges the gap between security alert and response, giving homeowners control and a safer home.",1-10,1.0,,2021-03-17,,Non-equity Assistance,,,1-10,Private,,,3.0,0.0,Weapons,3,2020,80120,False,False
SecondTrades,2020-01-01,https://www.secondtrades.com/,"San Francisco, California, United States",Financial Services,Financial Services,2243398.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,77541,False,False
Cita,2020-01-01,https://craveitarts.com,"Fort Lauderdale, Florida, United States","Administrative Services, Information Technology, Internet Services, Other, Professional Services, Real Estate, Sales and Marketing","Architecture, Cloud Data Services, Consulting, Information Technology, Project Management, Sales",2727077.0,"Cita is a registered Salesforce partner and technology consultant. The company offers a range of services including Service Cloud and Experience Cloud. They also provide a platform for app building. In addition to these services, Cita maintains a blog where they share insights and updates about their work and the industry. The company operates with a team of 10 employees, offering their expertise in the software industry to provide solutions for their clients.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,85591,False,False
Farragut,2018-01-01,https://farragutcorp.com/,"Vienna, Virginia, United States","Financial Services, Real Estate","Commercial Real Estate, Leasing, Property Development, Property Management, Real Estate",2060630.0,"Farragut is a full-service real estate company with a proven track record of developing, repositioning, renting and managing properties in a variety of industries. They iteratively engage the team that subscribes with property constraints to include community, regulation, infrastructure, geotechnical and physical limitations.  They use planners, designers and builders to create appealing environments that remain relevant for generations.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,72359,False,False
Ikaria,2022-07-01,https://www.withikaria.com,"Los Angeles, California, United States",Health Care,Wellness,534483.0,"Ikaria is a health service with nutrition designs for top athletes, executives, and creatives.",1-10,,,,,,,1.0,1-10,Private,,,0.0,0.0,,6,2022,39188,False,False
First Generation Capital,2018-01-01,https://firstgenerationcapital.com/,"San Francisco, California, United States","Financial Services, Lending and Investments, Real Estate","Funding Platform, Real Estate",308834.0,"First Generation Capital is a diversified family office with a focus on early stage venture, real estate, fund of funds and equity investments. They are dedicated to investing in the next generation of technology, and supporting the next generation of entrepreneurs.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2018,29245,False,False
Interplak,2020-01-01,https://www.interplak.cl,"Stamford, Connecticut, United States","Internet Services, Other, Professional Services","Business Development, Customer Service, Internet",2656527.0,Interplak is a company of services and products for the mining sector that seeks to satisfy its clients with teams and certified people in the different management areas.,11-50,,,,,,,,11-50,Private,,,,,,6,2020,83502,False,False
Prancer Enterprise,2020-01-01,https://www.prancer.io,"San Diego, California, United States","Information Technology, Privacy and Security, Software","Cloud Security, Software",230489.0,"With the ever-evolving threat landscape in the digital world, businesses must have comprehensive and effective cybersecurity measures in place. Prancer offers a unique solution that takes a proactive approach to security, continuously validating the security posture of an enterprise’s ecosystem against real-world critical attacks. Our fully automated solution streamlines discovering applications, APIs, and infrastructure, conducting threat emulation through automated penetration testing, validating zero-trust principles, intelligent API Security, checking the codes, and finally assessing risks and correlating findings, all while providing actionable remediation and reporting.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2020,24455,False,False
Story Tyke,2020-10-01,https://storytyke.com,"Phoenix, Arizona, United States","Apps, Community and Lifestyle, Media and Entertainment, Mobile, Software","Apps, Consumer Applications, Family, Media and Entertainment, Mobile, Software",2194197.0,"Story Tyke is the first app to personalize the storytime experience for busy parents and their kids. Our fun, customizable app simplifies the storytime process. It helps parents give the right story experience to their children, every time! Download our app and experience the Story Tyke experience today. With Story Tyke, you can: - Build Your Own Storytime - Create a storytime tailored to your child’s unique interests - Stop Searching - Save time with new stories delivered daily, removing the need to search online, go to the library, or buy new books.  - Customize the Characters - Help the story come to life by making your child the story’s main character.  - Enjoy Original Stories - Exclusive characters and stories will get them excited each day. - No Repeats - Finally, you can keep up with their constant desire for something new. - Experience Different Reading Modes - Easily switch between modes to read, listen, or tell stories the way you want to. - Multiple Child Profiles - Further provide a custom storytime experience for each child in your family.  - Interactive Questions - Bond with your child by asking interactive questions throughout the story.  Story Tyke simplifies the parent-child bonding experience and helps busy parents bring bedtime stories for kids to life. It can also be used as a tool to learn English or as a fun homeschool learning tool. Our soon-to-be-awarded app delivers 100% original stories right to you and consists of: - Adventure/fantasy - Animals - Classic Twists - Fun Learning - Kid Life - And much more! ------- Customer Reviews: “The app has been great so far! Our entire family loves using it every day.” “Can’t wait to see what’s next and to read more stories. My kids are so excited to have the app.” “I have a toddler, so she loves the stories that are interactive where I can add her name in it. Tyke Time has been great!” “The stories are really creative and cute. My daughter is only 3, but she still really loves them. I also really love the questions to foster comprehension.” “I think this is a great idea, and it makes my life easier not having to dream up my own stories. Keep doing what you’re doing!” “Thank you for these stories as not always we want to read the same books or have a house full of toddler books only, so receiving a different story every night is just what we need.”",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2020,74941,False,False
Subscrrib - Find Local Freelancers,2018-01-01,https://subscrrib.com/,"Lansing, Michigan, United States","Apps, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Professional Services, Sales and Marketing, Software","Freelance, Local Business, Location Based Services, Mobile Apps",219952.0,"Subscrrib identifies and then curates independent service Pros in your neighborhood and makes them easy to find, so you don’t have to. No more spending hours reading online reviews, asking for recommendations and then negotiating prices.  Freelancers : When you decide to pursue freelance work, you might not have a clue how to actually find clients. Clients: Can't figure out who to ask? Look at successful freelancer's websites and go to their client list?  Solution : Subscrrib identifies and then curates independent service Pros in your neighborhood and makes them easy to find, so you don’t have to. No more spending hours reading online reviews, asking for recommendations and then negotiating prices. .",1-10,1.0,Seed,2018-06-10,250000.0,Seed,250000.0,1.0,1-10,Private,,,,,,0,2018,23676,False,False
Claurus Solutions,2019-01-01,http://claurus.com,"Aldie, Virginia, United States","Data and Analytics, Information Technology, Professional Services, Software","Analytics, Consulting, Information Technology, Software",3023841.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,88817,False,False
Sunrise AI,2022-01-01,https://www.sunrise.ai/,"New York, New York, United States","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software","Artificial Intelligence (AI), FinTech",168085.0,"At Sunrise AI, we're on a mission to revolutionize financial assessment and credit analysis. Our team of passionate experts combines cutting-edge technology with deep financial insights to empower individuals and businesses alike. We believe that everyone deserves access to fair and accurate financial information, and we're committed to making that a reality. With our innovative solutions and commitment to transparency, we're reshaping the way financial decisions are made, one data point at a time.",1-10,1.0,Seed,2023-10-01,,Pre-Seed,,1.0,1-10,Private,,,,,,2,2022,19720,False,False
The Site,2020-01-01,https://the.site,"Los Angeles, California, United States",Commerce and Shopping,E-Commerce,2420529.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,81023,False,False
Asynos,2021-01-01,https://asynos.com/,"San Francisco, California, United States","Food and Beverage, Hardware, Health Care, Internet Services, Real Estate, Science and Engineering, Software","Enterprise Resource Planning (ERP), Food and Beverage, Internet of Things, Nanotechnology, Pharmaceutical, SaaS, Semiconductor, Sensor, Smart Building",256331.0,"Disrupting a trillion dollar supply chain industry by creating a digital twin of individual physical products to trace their movement and health from source to shelf, cutting supply chain losses by 30%-40% and unlocking new data-driven product-as-a-service revenue streams for enterprises. We offer a fullstack IOT solution from ultra-low cost, multimodal sensor tags connected wirelessly to a cloud-enabled data analytics and consumer engagement platform, applicable across diverse industries and applications such as food & beverage, construction, pharmaceuticals, retail and consumer goods, automotive, smart packaging, smart warehouse, and more.",11-50,2.0,Seed,2021-12-02,,Seed,,1.0,11-50,Private,,,,,,2,2021,26186,False,False
TextP2P,2018-01-01,https://textp2p.com/,"Leesburg, Virginia, United States","Advertising, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing","Advertising, Email, Email Marketing, Messaging, SMS",1287099.0,,1-10,,,,,,,1.0,1-10,Private,,,0.0,1.0,,6,2018,58907,False,False
Shipping Pilot,2020-01-01,https://www.shippingpilot.co,"Middleburg, Ohio, United States","Commerce and Shopping, Transportation","E-Commerce, Logistics, Shipping",581837.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,40815,False,False
Simplified Medical Management,2019-01-01,https://simplifiedmed.com/,"Tuscaloosa, Alabama, United States","Health Care, Information Technology, Professional Services","Compliance, Consulting, Health Care, Information Technology",695680.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,44330,False,False
Renew Physiotherapy,2021-01-01,https://www.renewwellness.care,"Raleigh, North Carolina, United States","Health Care, Sports","Fitness, Health Care, Therapeutics, Wellness",1070812.0,"Renew Physiotherapy provides physiotherapy, recovery, preventative care, performance training, and normatec compression therapy services. They provide cupping, dry needling, electrical stimulation, instrument assisted soft tissue mobilization, and other treatments",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,53208,False,False
Tigertail Pictures,2019-01-01,https://www.tigertailpictures.com,"Tampa, Florida, United States","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Video","Advertising, Animation, Film Distribution, Film Production, Mobile Advertising, Outdoor Advertising, Photography, Social Media Advertising, TV Production, Video Advertising",1485807.0,"Tigertail Pictures is a Florida and Los Angeles based creative agency and production company providing full-service production needs, from the first steps of the creative planning all the way to post-production. Our in-house team and our vast network of filmmakers and photographers allow us to carry out every stage of the development process successfully and efficiently.  We work with clients all over the world, we have offices in FL, LA, and Beijing, China. The diversity of our clients translates to the various industries we represent with our services, from fashion to lifestyle, art to technology. Wherever you are or whatever you need, our innovative team will envision your values and effectively translate them into the world of video and animation.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,62918,False,False
AccessOwl,2022-01-01,https://www.accessowl.io/,"Mountain View, California, United States",Software,Software,193815.0,"AccessOwl is a digital and cloud-based access governance management solution. Provisioning and SaaS access control on autopilot They offer tools for onboarding, compliance reporting, access requests, workflow approval, and more.",1-10,1.0,Seed,2022-09-01,,Seed,,2.0,1-10,Private,,,,,,2,2022,21668,False,False
