company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Certus Cybersecurity,2018-01-25,http://www.certuscyber.com/,"Redwood City, California, United States","Information Technology, Privacy and Security, Professional Services","Cloud Security, Consulting, Cyber Security, Information Technology, Network Security, Penetration Testing",264787.0,"Certus Cybersecurity is a leading provider of information security services. Specializing in application security, cloud security, IoT security and payment security services, Certus Cybersecurity currently serves Fortune 100 enterprises, leading law global firms, and innovative, high-growth businesses worldwide.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2018,26687,False,False
Sullivan Wright Technologies,2019-01-01,https://swtechpartners.com,"Little Rock, Arkansas, United States","Information Technology, Internet Services, Privacy and Security, Software","Cloud Computing, Information Technology, Security",1564802.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,64499,False,False
Occur,2019-01-01,https://occurai.com,"Hayward, California, United States","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Recruiting",685122.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,44019,False,False
INSYNCDX Solutions,2020-01-01,https://insyncdx.com,"Scottsdale, Arizona, United States",Health Care,"Health Care, Health Diagnostics",2477348.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,81654,False,False
Birch Resources,2018-01-01,https://www.birchresources.com/,"Houston, Texas, United States","Energy, Natural Resources, Sustainability","Energy, Oil and Gas, Renewable Energy",15341.0,"Birch Resources is an energy company engaged in the acquisition, exploration, development, production, and marketing of oil and natural gas. Birch is led by a seasoned management team that has had so much success in the past, and plans to capitalize on this newest venture as well. It was founded in 2018 and is headquartered in Houston, Texas, USA.",51-100,1.0,,2019-04-12,450000000.0,Debt Financing,450000000.0,1.0,51-100,Private,,,,,,1,2018,457,False,False
PipFeed,2020-02-01,https://pipfeed.com/,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning",675993.0,"PipFeed is an A.I. powered reading app for prolific readers. The app for people who have a desire to learn. People who want more than just ""breaking news"" apps. People who love ideas. People who want to grow. People who lead. People who create. People who inspire. Pipfeed’s Artificial Intelligence system observes which articles you have interacted with and learns your likes and dislikes. Our newsstand app includes the best online blogs, latest articles, and the latest news articles from trusted sources and showcases them to you in a neat way. It's like having a personal Editor who publishes a newspaper just for you. There is a big disconnect with the way articles are read over the internet as most apps only focus on the latest news from top websites with the only source of traffic for most of these blogs being google. AI is the means of fixing this disconnect and content discovery problem and decided to build PipFeed that finds interesting blogs and the most relevant readers for these articles for a fully customized app.",1-10,1.0,,2020-08-01,,Non-equity Assistance,,1.0,1-10,Private,,,,,,3,2020,43768,False,False
SeekWell,2018-01-23,https://seekwell.io,"New York, New York, United States","Data and Analytics, Software","Analytics, Software",73467.0,"SeekWell is a SQL and Python IDE built to help data-driven teams work faster.  Our platform integrates with the tools you already use in your workflow like Google Sheets, Slack, and Jupyter Notebooks, and layers on collaboration and productivity-enhancing features like a shared code repository, query and script automation, auto-complete and more.",1-10,3.0,M&A,2020-05-01,,Pre-Seed,120000.0,1.0,1-10,Private,,,,,,1,2018,9999,False,False
PropelAuth,2021-01-01,https://www.propelauth.com/,"Redwood City, California, United States","Information Technology, Other, Privacy and Security, Software","B2B, Identity Management, Privacy, Security, Software",112907.0,"PropelAuth provides a full-service auth solution for B2B companies, helping them to better onboard and manage their users without sacrificing developer resources and time. Designed to eliminate B2B-specific pain points, PropelAuth includes essential B2B features, like organization management, test environments, and hierarchical roles—all available via self service UIs.",1-10,1.0,Seed,2022-07-27,2590000.0,Seed,2590000.0,1.0,1-10,Private,,,,,,0,2021,14729,False,False
BookMyPNR,2021-01-01,https://www.bookmypnr.com,"San Leandro, California, United States","Events, Media and Entertainment, Travel and Tourism","Reservations, Ticketing, Travel, Travel Agency",1052813.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,52782,False,False
Wolf Financial Advisory,2018-01-01,https://www.wolfadvisoryservices.com,"Saint Joseph, Missouri, United States","Community and Lifestyle, Financial Services, Other, Professional Services","Financial Services, Retirement, Risk Management, Tax Consulting, Wealth Management",2211190.0,"Wolf Advisory Services offers a range of financial services. These include personalized wealth management, retirement planning, and financial solutions. The company aims to help secure the future of its clients through these services. It also provides financial planning, insurance, and tax needs as part of its comprehensive approach. The company also offers principles and strategies to help clients put together an investment portfolio that reflects their risk tolerance, time horizon, and goals.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,75507,False,False
Ziwick,2021-08-15,https://ziwick.com/,"Las Vegas, Nevada, United States",Information Technology,Information Technology,1484822.0,"Ziwick.com is a platform that connects trucking companies and contractors with professional drivers and owner- operators through an easy to understand, intuitive user interface. Our service is free and available for all drivers and companies. We want to build a community in which every driver can find a company that fits drivers' needs. There are many driving jobs around and many different companies. We want to make sure that you have more opportunities and choices on our website than anywhere else. Our goal is to create the largest job market for truck drivers and the largest pool of talent for trucking companies",11-50,,,,,,,,11-50,Private,,,,,,6,2021,62944,False,False
MedLab2020,2020-01-01,https://medlab2020.com,"Orange, California, United States",Health Care,"Health Care, Medical",342041.0,"MedLab2020 is a healthcare company that operates a CAP-accredited laboratory. The company offers a range of services including toxicology, molecular diagnostics, and pain management. MedLab2020 also participates in Proficiency Testing offered by the College of American Pathologists. The company is known for its COVID-19 testing services, providing results via email. MedLab2020 also offers insights into job opportunities, salaries, and company culture, providing a comprehensive view of the company's operations.",51-100,,,,,,,,51-100,Private,,,,,,6,2020,31057,False,False
Neulook Consulting,2020-01-01,https://www.neulookconsulting.org,"Hillsborough, New Jersey, United States","Education, Other, Professional Services","Consulting, Personal Development, Professional Services",2625442.0,"Neulook Consulting provides business communication, marketing, business development, and student development consulting services. They also offer management consulting services.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,84011,False,False
CIVIC Infusion Center,2018-01-01,https://www.civicinfusion.com/,"Wilton, Connecticut, United States",Health Care,"Health Care, Hospital, Wellness",1288878.0,CIVIC Infusion Center is a wellness center for medical infusion patients.,1-10,,M&A,,,,,,1-10,Private,,,,,,5,2018,58863,False,False
Nakoshi,2020-01-01,https://www.nakoshi.com,"Milpitas, California, United States","Clothing and Apparel, Commerce and Shopping, Design","Fashion, Product Design, Retail",2179997.0,"Nakoshi provides apparel and accessories. They offer services that include embroidery, merchandising, branding names, graphic design, etching, and marketing. An online inquiry form is available on the company's website.",11-50,,,,,,,,11-50,Private,,,,,,6,2020,76885,False,False
Trial Library,2022-01-01,https://www.triallibrary.com/,"San Francisco, California, United States",Health Care,"Health Care, Medical, Oncology, Wellness",125717.0,Trial Library is an oncology clinical trials company.,11-50,1.0,Seed,2022-08-18,5000000.0,Seed,5000000.0,1.0,11-50,Private,,,,,,0,2022,16054,False,False
Avenirre,2018-01-01,https://avenirre.com,"Fort Worth, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Energy, Financial Services, Information Technology, Natural Resources, Other, Software","Asset Management, B2B, Business Intelligence, Energy Management, Information Technology, Oil and Gas, Predictive Analytics, Software",490120.0,,11-50,,,,,,,,11-50,Private,,,0.0,4.0,,6,2018,37552,False,False
Lake Street Software,2021-01-01,https://lakestreet.xyz,"Boise, Idaho, United States","Information Technology, Internet Services, Software","Information Technology, Internet of Things, Software",145400.0,"Lake Street Software is an IT company developing tools to simplify the deployment and utilization of IoT devices. The company was founded in 2021 and is headquartered in Boise, Idaho.",1-10,1.0,Seed,2021-07-08,100000.0,Seed,100000.0,1.0,1-10,Private,,,,,,0,2021,17911,False,False
YOGA 170,2019-01-01,https://www.yoga170.com,"Fairport, New York, United States","Commerce and Shopping, Education, Events, Financial Services, Media and Entertainment","Events, Gift Card, Training",2975533.0,"YOGA 170 provides a fresh, welcoming environment that allows students to grow or begin their yoga practice. Their instructors offer a variety of classes and each instructor has their own signature style. They are committed to helping them learn and grow their practice in a welcoming and comfortable studio community.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,88025,False,False
The Cyber Guild,2019-01-01,https://thecyberguild.org,"Mclean, Virginia, United States","Other, Social Impact",Non Profit,3046382.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,89869,False,False
Smart Solutions CPA,2018-01-10,https://smartsolutionscpa.com/,"Chicago, Illinois, United States","Financial Services, Professional Services","Accounting, Financial Services",2063503.0,"Smart Solutions CPA specializes in audit and review for nonprofit organizations, small businesses and government entities.  Our mission is to empower financial growth by offering a high level of services, focusing on faster turnaround times and fast response communication.  We also offer tax services, payroll outsourcing, accounting and bookkeeping, and CFO services.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2018,72313,False,False
Ionio,2021-01-01,https://www.ionio.io,"Wilmington, Delaware, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Media and Entertainment, Science and Engineering, Software","Artificial Intelligence (AI), Content Creators, Generative AI, Information Technology, Web Development",415305.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2021,34532,False,False
ZWANET,2021-01-01,http://www.zwanet.com,"New York, New York, United States",Financial Services,"Financial Services, FinTech",1411697.0,"We are the bridge between ambitious founders and savvy investors. ZWANET partners work with founders who want to scale their business into the next iconic company. We serve as your strategic ally before and after fundraising: 1. Let's get you ready to pitch for capital and attract prestigious VCs/PEs + negotiate win-win terms for both parties. 2. After a capital injection: we help you build the foundation to scale by translating investor expectations into a growth plan tailored to your business. This includes effective governance, robust and flexible infrastructure, transparent communication, automated processes to track quantifiable progress, enhanced profitability, optimized team performance, and more.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,61239,False,False
SubWire.io,2020-12-01,https://www.subwire.io,"Brooklyn, New York, United States","Content and Publishing, Events, Hardware, Internet Services, Media and Entertainment, Music and Audio, Software, Video","Augmented Reality, Content Creators, Events, Music Streaming, Social Network, Video Streaming",776989.0,SubWire is the platform for creators to pop-up content collaborations in any location.,1-10,,,,,,,1.0,1-10,Private,,,0.0,3.0,,6,2020,46626,False,False
Zorlock Studios,2018-01-01,https://zorlockstudios.com,"Gilroy, California, United States","Gaming, Information Technology, Software","Information Technology, Software, Video Games",1577261.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,64244,False,False
Santa Cruz Free Clinic,2019-01-01,https://www.scfreeclinic.org,"Santa Cruz, California, United States","Community and Lifestyle, Health Care, Other, Social Impact","Communities, Health Care, Mental Health, Non Profit, Wellness",2367198.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,78748,False,False
O’Shaughnessy Distilling Company,2021-01-01,https://osdistilling.com,"Minneapolis, Minnesota, United States",Food and Beverage,"Brewing, Distillery, Food Processing",475375.0,"O’Shaughnessy Distilling Company offers hand-crafted spirits and cocktails. They offer guided tours, tastings, the whisky making process, cocktail making, and whisky blending classes.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,36986,False,False
Audiology,2019-01-01,https://www.audiologyofnc.com,"Greenville, South Carolina, United States",Health Care,"Health Care, Hospital, Medical, Personal Health",1812420.0,"Audiology offers comprehensive hearing and hearing instrument evaluations. They provide diagnostic hearing evaluations, identifying medical conditions that are hearing-related, fitting and dispensing of hearing aids and instruments, tinnitus diagnosis and treatment, and preventive custom-made hearing protection services. They address inquiries through phone calls and emails.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,68933,False,False
Spark Biomedical,2018-01-01,https://sparkbiomedical.com,"Houston, Texas, United States",Health Care,"Health Care, Medical Device, Therapeutics",26714.0,"Spark Biomedical, Inc. is a medical device company developing non-invasive neurostimulation solutions for opioid withdrawal and addiction. The Spark team is dedicated to bringing novel solutions to alleviate the opioid epidemic and helping individuals through the important first step of reducing the debilitating symptoms of withdrawal.",11-50,3.0,,2023-08-29,1150000.0,Grant,17434159.0,1.0,11-50,Private,,,,,,1,2018,2644,False,False
Bankcard International Group,2019-03-01,https://www.bankcardinternationalgroup.com/high-risk-merchant-services-done-right,"Vancouver, Washington, United States","Blockchain and Cryptocurrency, Community and Lifestyle, Financial Services, Food and Beverage, Health Care, Mobile, Payments, Software","Bitcoin, Cannabis, Financial Services, Mobile Payments, Payments, Transaction Processing",812310.0,"BIG provides a full spectrum of payment processing solutions to merchants of all types.  We are a team of like minded & highly experienced merchant service professionals come together. BIG, provides high risk payment processing the way it should be - Dependable, Legitimate, and Service Oriented.  B.I.G. was created by a group of individuals who believe that every legal business deserves respectful service and services designed to help them succeed. Our team combined their decades of working in the high risk payment processing industry and have put that valued experience to work for you.   We specialize in dependable and compliant high risk credit card processing and cannabis card payment solutions.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,47581,False,False
Bright Building,2019-01-01,https://www.brightbuilding.us/,"Ithaca, New York, United States","Real Estate, Software","Building Maintenance, Software",1454323.0,"Bright Building leverages the untapped big data from commercial buildings to optimize operations, save energy, and extend asset life.",1-10,1.0,,2020-01-01,,Non-equity Assistance,,,1-10,Private,,,,,,3,2019,61956,False,False
X Vector,2019-01-01,http://www.xvector.ltd,"Reno, Nevada, United States","Financial Services, Lending and Investments, Media and Entertainment","Advice, Angel Investment, Finance, Financial Services",1810908.0,"X Vector is a financial service company. It offers services like financial planning, investment advisory, investment management, financial advisory, and more.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,68954,False,False
Ember Gardens,2018-01-01,https://www.embergardens.com/,"Boston, Massachusetts, United States","Community and Lifestyle, Food and Beverage, Health Care, Sustainability","Alternative Medicine, Cannabis, Organic",160964.0,Ember Gardens specializes in the production of sun-grown organic cannabis and solventless extraction.,1-10,1.0,Seed,2022-01-26,250000.0,Seed,250000.0,3.0,1-10,Private,,,,,,0,2018,19161,False,False
Major League Markets,2020-01-01,https://majorleaguemarkets.com,"Richmond, Virginia, United States","Information Technology, Sports","Information Services, Sports",731123.0,Major League Markets is a fantasy stock market for sports.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,45392,False,False
LocalSpark,2019-01-01,http://www.localspark.com,"St Louis, Missouri, United States","Advertising, Sales and Marketing","Advertising, Marketing, Sales",3062827.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,89692,False,False
LumiQualis,2021-01-01,https://www.lumiqualis.com,"Ponte Vedra Beach, Florida, United States","Apps, Design, Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Apps, Cloud Data Services, Developer APIs, DevOps, Quality Assurance, Security, Software, UX Design, Web Development",430581.0,"LumiQualis is providing software solutions. They provide cloud services, product development services, strategy and design services, DevOps services, and UX/UI. They also provide website development, application development, quality assurance, container development, and cloud systems.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,35206,False,False
Pacific Lasertec,2018-01-01,http://pacificlasertec.com,"San Marcos, California, United States","Hardware, Manufacturing, Science and Engineering","Laser, Manufacturing",588097.0,Pacific Lasertec is a manufacturer of lasers and laser-based subsystems such as Helium Neon and solid state light sources.,11-50,,M&A,,,,,,11-50,Private,,,,,,5,2018,41023,False,False
MemberBenefit,2018-01-01,https://www.memberbenefit.org/,"North Charleston, South Carolina, United States","Administrative Services, Financial Services, Health Care, Transportation","Employee Benefits, Health Care, Health Insurance, Shipping",1164842.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,55736,False,False
ReviewPoint,2018-01-01,https://www.reviewpoint.com,"Novato, California, United States","Sales and Marketing, Software","Marketing Automation, SaaS, Software",324408.0,"ReviewPoint’s state-of-the-art software automatically contacts customers of your business, making it possible for them to leave a review in a matter of seconds. Be the shining star amongst competition.",1-10,1.0,Seed,2018-06-01,,Seed,,1.0,1-10,Private,,,,,,2,2018,30113,False,False
Cloud Supply Chain Solutions,2020-01-01,https://www.cscs.io,"Alpharetta, Georgia, United States","Internet Services, Software, Transportation","Cloud Computing, Software, Supply Chain Management",381867.0,"CSCS offers a warehouse management system, a transportation management system, a Manhattan integration framework, active omni, inventory optimization, supply chain intelligence, legacy software modernization, and a system analysis program. They offer logistics, warehouse, and order management operations.",51-100,,,,,,,1.0,51-100,Private,,,,,,6,2020,33042,False,False
Cuneiform,2021-01-01,https://www.cuneiform.ai/,"Austin, Texas, United States",Media and Entertainment,"Content, Digital Entertainment, Media and Entertainment",140367.0,"Cuneiform helps creators to feature their content and retain control, while also innovating the traditional box office ticket system.",11-50,1.0,Seed,2021-11-10,461772.0,Seed,461772.0,1.0,11-50,Private,,,,,,0,2021,17497,False,False
T&T Transport Services,2019-01-01,https://www.tandttransportservices.com,"Bowie, Maryland, United States",Transportation,"Logistics, Supply Chain Management, Transportation",747414.0,"T&T Transport Services offers drayage, linehaul, and middle-mile B2B deliveries. They provide trucking solutions for route optimization and cost effectiveness for freight transport services. They also offer consistent connections for arrivals, departures, load securement, and invoice services.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,45822,False,False
BH Realty Group,2019-01-01,https://www.bhrgnyc.com,"New York, New York, United States","Financial Services, Real Estate, Sales and Marketing","Leasing, Real Estate, Real Estate Brokerage, Residential, Sales",1153487.0,"BH Realty Group is a residential real estate brokerage that specializes in residential landlord representation, leasing, sales, marketing, and multifamily redevelopment consultation. They also offer pricing reports, weekly market updates, apartment renovations, and floor-plan alterations.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2019,54644,False,False
FWC,2021-01-01,http://fwc.co.in,"Alhambra, California, United States","Administrative Services, Information Technology, Professional Services","Consulting, Information Technology, Staffing Agency",1036249.0,,101-250,,,,,,,,101-250,Private,,,,,,6,2021,52415,False,False
Back To Back SWE,2019-01-01,https://backtobackswe.com/,"College Park, Maryland, United States","Education, Internet Services, Science and Engineering, Software","Education, Online Portals, Software, Software Engineering, Training",948006.0,Back To Back SWE is an online integrated platform assisting software engineers in preparing for their software engineering interviews. The company's origins were as a small YouTube channel before establishing itself as an online platform. The company engages in providing explanations and teaching resources that help software engineers prepare for their coding interviews.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,51058,False,False
Freightlead,2019-01-01,https://freightlead.com,"Kearny, New Jersey, United States",Transportation,"Freight Service, Logistics, Transportation",893222.0,"Freightlead provides logistics management, online fulfillment, warehousing, project cargo, transportation, air freight, sea freight, rail freight, trucking solutions, trade management, customs brokerage, and cargo insurance services.  Their customers contact them through address, phone, mail, and online applications.",11-50,,,,,,,,11-50,Private,,,0.0,1.0,,6,2019,49720,False,False
Vuln Voyager,2023-09-07,https://vulnvoyager.com,"West Columbia, South Carolina, United States","Information Technology, Other","Information Technology, Professional Services",405225.0,"Vuln Voyager is your premier PTaaS (Pentesting as a Service) platform, providing tailored, on-demand penetration testing to pinpoint and rectify vulnerabilities in your digital infrastructure. Embrace the power of cloud-based PTaaS, offering businesses a flexible subscription model for top-tier cybersecurity services. Customize your security needs and fortify your defenses with Vuln Voyager. Elevate your cybersecurity game and ensure robust protection against threats.",11-50,1.0,Seed,2024-03-03,10000.0,Pre-Seed,10000.0,1.0,11-50,Private,,,,,,0,2023,34093,False,False
Ventnostics,2019-06-10,https://www.ventnostics.com/,"Winter Park, Florida, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Diagnostics, Life Science",519159.0,"Ventnostics is a biomedical engineering company developing a diagnostics platform for at-home digital antibody and antigen saliva tests for diseases such as COVID-19. Similar to over-the-counter digital pregnancy tests, our device will display the user’s stage of infection on a screen by measuring the concentration of antibodies and antigens in saliva. All users have to do is spit, push, and get a result within 10 minutes.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2019,38654,False,False
vDen,2019-01-01,https://www.vdenvr.com/,"Little Rock, Arkansas, United States",Internet Services,"Internet, Internet of Things",2197913.0,vDen enables a group of people to be immersed together in the same virtual experience where they can communicate and collaborate as they would do in real life. It is a 3d interactive projected room where users can enter together and experience the virtual world as they would in the real world.,1-10,,,,,,,,1-10,Private,,,,,,6,2019,75732,False,False
ClimaTwin,2021-01-01,https://climatwin.com/,"Boston, Massachusetts, United States","Professional Services, Software","Consulting, Risk Management, Software",328494.0,"ClimaTwin empowers infrastructure stakeholders to mitigate climate risks and assess actions. ClimaTwin was founded in 2021 and was headquartered in Boston, Massachusetts.",1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2021,30347,False,False
Amplexus,2018-01-01,https://www.amplexus.biz,"Morgantown, West Virginia, United States","Information Technology, Internet Services, Software","Business Information Systems, Internet, SaaS, Software, Web Development",711516.0,"Amplexus provides small and medium-sized organizations with web-based sales strategy, data/analytics tools, and muscle synthesized to drive revenue growth. We'll help you target and attract the right customers with the right message with Amplexus. We'll help in saving on the web marketing and sales while increasing business customer base, sales, and profits.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,44824,False,False
rStream Recycling,2021-01-01,https://www.rstreamrecycling.com,"Boston, Massachusetts, United States","Hardware, Manufacturing, Science and Engineering, Software, Sustainability","Industrial Automation, Recycling, Robotics",61681.0,"rStream is solving waste collection. rStream is developing end-to-end, robotic solutions for waste collection at high-traffic locations.",1-10,2.0,,2024-02-08,100000.0,Grant,100000.0,,1-10,Private,,,,,,1,2021,8409,False,False
Long Island Hub,2018-09-22,https://www.longislandhub.com,"Commack, New York, United States","Commerce and Shopping, Internet Services, Media and Entertainment","Content, E-Commerce, Internet",716425.0,"Long Island Hub is an online organization that seeks to make Long Island a better place for local businesses and the citizens that inhabit suffolk and nassau county. Discover Long Island like never before with Long Island Hub. From discovering Long Island Restaurants, Businesses, Vineyards, Jobs, Towns and more the possibilities of how helpful Long Island Hub can be is infinite. www.longislandhub.com/long-island-watch",1-10,,,,,,,,1-10,Private,,,,,,6,2018,44979,False,False
Petal,2019-01-09,https://petal.us,"Detroit, Michigan, United States",Manufacturing,Manufacturing,2720347.0,"Petal offers fleets of motorized Cycle-Haulers with integrated-tech and an app for the digital scale.  Beyond hauling, Petal equipment is suitable for chore and transport utility applications as well. Our cycles are manufactured in Detroit with American ProMolly steel.",1-10,,,,,,,,1-10,Private,,,,,,6,2019,85700,False,False
Elite Staffing Specialists,2020-01-01,https://elitestaffing918.com,"Tulsa, Oklahoma, United States","Administrative Services, Education, Professional Services","Recruiting, Staffing Agency, Training",2199586.0,,51-100,,,,,,,,51-100,Private,,,,,,6,2020,76543,False,False
eSure.AI,2021-01-01,https://www.esure.ai/,"Phoenix, Arizona, United States","Consumer Electronics, Hardware, Privacy and Security","Computer, Security",830459.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2021,48071,False,False
Michael Nestrud Consulting,2019-01-01,https://www.mnestc.com,"Dedham, Massachusetts, United States","Data and Analytics, Design, Education, Professional Services","Consulting, Education, Market Research, Training",1777906.0,,501-1000,,,,,,,,501-1000,Private,,,,,,6,2019,68018,False,False
The San Francisco Standard,2020-01-01,https://sfstandard.com,"San Francisco, California, United States","Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing","Information Services, Local, News",388446.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,33323,False,False
Carbon Marque,2020-01-01,https://www.madebycarbon.com,"Fort Worth, Texas, United States","Advertising, Design, Sales and Marketing","Advertising, Marketing, Web Design",3071365.0,"Carbon Marque offers logo creation, brand standards, brand aethstetic, market research, traditional marketing, digital marketing, branding, brand strategy, web design and development, content creation, blog content, website content, video production, e-commerce, and graphic design services.",1-10,,,,,,,,1-10,Private,,,,,,6,2020,89604,False,False
Scorpius Biomanufacturing,2020-01-01,https://scorpiusbiologics.com,"San Antonio, Texas, United States","Biotechnology, Data and Analytics, Manufacturing, Science and Engineering","Analytics, Biotechnology, Manufacturing, Test and Measurement",211369.0,,51-100,1.0,IPO,2024-03-08,1500000.0,Post-IPO Equity,1500000.0,,51-100,Public,2013-07-26,,,,,0,2020,22981,False,False
Stockipedia,2020-01-01,https://thestockipedia.com/,"Manhattan, New York, United States","Content and Publishing, Financial Services, Media and Entertainment","Asset Management, Digital Media, Financial Services, FinTech, News, Wealth Management",189969.0,"Stockipedia is a private financial and investing advice company based in Middletown, Delaware. It was founded in July 2020 by co-chairmen and brothers Uchechukwu Ajuzieogu and Nwabueze Ajuzieogu.",1-10,1.0,Seed,2019-02-02,20000.0,Pre-Seed,20000.0,1.0,1-10,Private,,,,,,0,2020,21371,False,False
1Flow,2021-04-06,https://1flow.ai/,"San Francisco, California, United States","Information Technology, Mobile, Software","Information Technology, Mobile, Software",45188.0,"1Flow helps companies understand customers along their entire journey, so that they can build products people love, tell stories people relate to, and deliver experiences people enjoy. With our powerful, self-serve in-app survey platform, teams can easily launch surveys, collect user feedback and qualitative attributes, analyze / sync data across their entire tech stack—to make smarter product and marketing decisions.",1-10,2.0,Seed,2022-04-01,2100000.0,Seed,2100000.0,1.0,1-10,Private,,,,,,0,2021,5864,False,False
Ashik Jibon - SEO Consultant,2021-01-01,https://ashikjibon.com/,"Orlando, Florida, United States","Advertising, Internet Services, Sales and Marketing","Advertising, SEO",1941016.0,"My Name is Ashik Jibon. I have over eight years of experience implementing and managing SEO campaigns, PPC campaigns, Social media marketing, and consulting on general digital marketing best practices. In the present, I am working remotely full-time for The Wagner Agency in Orlando, Florida, as a Director Of Search Marketing. I am a Google Certified SEO professional and PPC Expert, with 8 years of practical experience in implementing and managing SEO campaigns, website development, and consulting on general digital marketing best practices. My expertise ranges from organic to paid advertising and drives adequate revenues to surpass your expectation. While I strive for my client’s satisfaction, I focus on my continuous professional development as well. I always keep myself updated with the latest Google trends to address in my strategies. Besides, my professional certifications in advanced SEO and Digital Marketing from high-authority platforms like Google Digital Garage, HubSpot Academy, Coursera, Udemy, and LinkedIn have helped me secure a better position for my clients. If sustainable growth is your concern, rest assured, you are in the right place. Do not hesitate to book a free consultation today for your business. Together, we will see the sales graph rising as the Phoenix had risen from the ashes! SEO Marketing and Consulting Services I Offer My SEO marketing & consultancy service is data-driven and ROI-obsessed. No matter if your business is just a start-up or a million-dollar corporation. As a Google certified SEO analyst, I make sure your business leverages the power of online advertising to grow exponentially. However, my organic and paid digital marketing strategies primarily focus on your sales growth. At the same time, I aim for a sustainable search engine ranking through effective SEO consultancy.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,71263,False,False
Signal Processing Technologies,2019-04-01,http://sigprotec.com/,"Merrimack, New Hampshire, United States","Artificial Intelligence (AI), Data and Analytics, Hardware, Software","Machine Learning, Sensor, Telecommunications",180668.0,"Signal Processing Technologies is a research and development company for the commercial and defense markets. Their signal processing applications include communications, SIGINT, EW, underwater acoustics, and PNT. They focus on fundamental research through system integration.",1-10,1.0,,2020-01-31,224749.0,Grant,224749.0,,1-10,Private,,,,,,1,2019,20676,False,False
Stagerie,2020-01-01,https://www.stagerie.com/,"Clive, Iowa, United States","Real Estate, Software","Home Services, Software",229712.0,"Stagerie is an affordable, and professional online home staging software solution for home stagers, realtors, and homeowners.",1-10,1.0,,2020-09-21,25000.0,Debt Financing,25000.0,1.0,1-10,Private,,,,,,1,2020,24387,False,False
mesibo,2019-11-01,https://mesibo.com,"Palo Alto, California, United States","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Communications Infrastructure, Developer APIs, Messaging, Mobile, PaaS, SaaS, Software, Video Chat",346255.0,"mesibo is a cloud communication platform that makes it remarkably simple to add real-time chat, voice and video to mobile apps, and websites, in just a few hours. Mesibo underpins the complexities of messaging not only by providing a cross platform API, ready to use UI but also a solid, scalable carrier grade platform built from the ground-up to support millions of concurrent calls & messaging with low latency & high reliability.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,31294,False,False
