company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Mavi Tours,2021-10-01,https://mavitours.com/,"Bryan, Texas, United States",Travel and Tourism,"Business Travel, Tour Operator, Travel, Travel Agency",2218294.0,"Rich and energizing, Turkey is a place where local knowledge and 30 years of experience is of paramount importance. With our help and assistance, traveling tour of Turkey will be easy, stress-free and exciting.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2021,77909,False,False
Bluerock Wealth Management,2019-01-01,https://bluerockwealth.com,"Alpharetta, Georgia, United States","Financial Services, Professional Services","Consulting, Financial Services, Personal Finance, Tax Consulting, Wealth Management",1750661.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,67053,False,False
Roth Automation,2020-01-01,https://www.rothautomation.com,"Paramus, New Jersey, United States","Information Technology, Professional Services, Software","Consulting, Information Technology, Software",873410.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,49206,False,False
Entrustient,2020-10-01,http://www.entrustient.com/,"New York, New York, United States","Information Technology, Software","Information Technology, Software",330031.0,"Entrustient was founded on the belief that there’s a better way to ensure the visibility of an individual’s identity, is aligned to the ownership of their life-long digital footprint. This is done, by utilizing a network of secure, public permissioned, and redundant decentralized blockchain networks, to establish a trusted decentralized digital identity peer-to-peer ecosystem, which brings human trust from the offline physical world to the online digital world.  Our No Code solution for Self-Sovereign Identity, is fully automated and configurable, for instant onboarding to our redundant identity blockchain networks.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2020,30425,False,False
sustaira,2021-01-01,https://www.sustaira.com,"Boston, Massachusetts, United States","Information Technology, Software, Sustainability","Information Technology, Software, Sustainability",306118.0,"Sustaira is a web and mobile sustainability solution platform. Their services include sustainability app development, sustainability apps adoption program, and sustainability app brainstorm workshops.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,29074,False,False
Planetary DAO,2020-06-20,https://prajnainitiative.org/,"San Francisco, California, United States",Software,Software,1059131.0,"Planetary DAO is a software corporation that develops, new operating system for the Planet (s) https://physix.world/politix/",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,52931,False,False
bitoftrade,2021-01-01,https://bitoftrade.com,"Frisco, Texas, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software","Blockchain, Cryptocurrency, Finance, Financial Services, Trading Platform",657767.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,43261,False,False
Clean Direct,2019-01-01,https://clean.direct,"Sanford, North Carolina, United States",Manufacturing,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing",1899425.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,70360,False,False
ECL,2020-01-01,https://www.ecldc.com,"Mountain View, California, United States","Hardware, Information Technology, Software","Data Center, Information Technology, Software",394715.0,ECL is a modular data center that provides a green power generation system and sustainable construction. They enable clients to build a community-integrated data center that is totally sustainable and has no environmental effect.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,33618,False,False
Benchmark Income Group,2020-01-01,https://benchmarkincome.com,"Dallas, Texas, United States","Community and Lifestyle, Financial Services, Other","Financial Services, Insurance, Retirement, Wealth Management",2747981.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,1.0,,6,4,2020,85307,False,False
Pack Labs,2019-01-01,https://www.packlabs.com/,"Downingtown, Pennsylvania, United States","Data and Analytics, Design, Food and Beverage, Manufacturing, Other","Food and Beverage, Manufacturing, Product Management, Product Research",214968.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,5,2019,23267,False,False
Mu-Sync TV,2019-08-01,https://www.musynctalent.com,"Santa Monica, California, United States","Commerce and Shopping, Education","E-Commerce, Education, Marketplace",328284.0,"Mu-Sync TV  is an LA based tech startup with an innovative platform that allows Content Creators, Choreographers & Social Media Influencers to connect with users for user generated Tutorials, Virtual Dance Classes, 1 on 1 Online Mentor Sessions & Other Digital services.  Mu-Sync empowers Creators by developing new opportunities utilizing these creators’ existing content & audiences. Our platform is designed to establish avenues of residual income (a key to economic growth lacking in the minority community). This is done by centralizing multiple services in one platform while bridging the gap  between content creators & customers. Mu-Sync's platform encourages Creators to leverage their online audience into revenue & become masters & entrepreneurs of their own brand. We've partnered with some of the biggest Choreographers & Content Producers working with clients like Beyonce, Justin Beiber, Arianna Grande, Jennifer Lopez,  Disney, HBO Max & America's Got Talent",1-10,1.0,Seed,2020-01-17,20000.0,Seed,20000.0,2.0,1-10,Private,,,,,,0,4,2019,30334,False,False
Fastest Design,2020-01-01,https://www.fastestdesigninc.com/,"San Diego, California, United States","Design, Internet Services, Sales and Marketing, Software","Brand Marketing, Graphic Design, SEO, Web Development",2304858.0,,251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,4,2020,78169,False,False
Sitepact JA,2020-01-01,https://sitepactja.com,"Santa Ana, California, United States","Apps, Design, Information Technology, Internet Services, Software","CMS, Web Apps, Web Design, Web Development, Web Hosting",1380584.0,"Sitepact Developers are able to provide custom developments for Personal, Blogs, e-commerce, Portfolio, Brochure based, Business websites and just about any other type of website needed. Our Developers are able to combine the functional solutions of plugins and theme functions to make your objective achievable. While still, ensuring professional designs on an optimized platform.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,60254,False,False
LifeTomb,2021-01-01,https://lifetomb.com/,"Jacksonville, Florida, United States","Apps, Community and Lifestyle, Financial Services, Software","Apps, Communities, Personal Finance",134818.0,,1-10,1.0,Seed,2023-11-29,45000.0,Seed,45000.0,,1-10,Private,,,,,,0,3,2021,16982,False,False
Techoronic,2020-01-01,http://techoronicllc.com,"Lantana, Florida, United States","Advertising, Design, Sales and Marketing, Software","Advertising, Digital Marketing, Web Design, Web Development",1836153.0,"Techoronic provides web design and development services. They provide electronic recycling, CMS development, digital marketing, SEO marketing, and content writing services. They address inquiries through phone calls and emails.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,68517,False,False
Golden Eagle Lending,2022-01-02,https://goldeneaglelending.com,"Rochester Hills, Michigan, United States","Financial Services, Lending and Investments, Payments","Banking, Consumer Lending, Credit, Credit Cards",101133.0,"Streamlining your financial life is more straightforward with Golden Eagle Lending's services. We specialize in debt consolidation loans, giving you the ability to merge several high-interest credit card debts into one loan with a lower interest rate. This process not only simplifies your monthly payments but also could save you money on interest over time. For those wondering about the legitimacy of Golden Eagle Lending, it presents itself as a credible provider of debt consolidation services. By focusing on credit card consolidation, Golden Eagle Lending aims to help customers navigate their financial obligations with greater ease and efficiency. Their approach is about offering a helping hand to those who feel overwhelmed by their debts, allowing for a more manageable financial situation. As with any financial service, it's important to do your due diligence. Reading customer reviews, understanding the terms of service, and comparing offers are all sensible steps to ensure that you're making a well-informed decision about using Golden Eagle Lending's consolidation services. What does it cost to work with Golden Eagle Lending? To understand the precise cost and legitimacy of Golden Eagle Lending's services, it's recommended to contact them directly or to review the terms and conditions provided during the loan application process. Doing so will give you a clear understanding of what you can expect to pay and the legal standing of their services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,13427,False,False
CallCast,2019-01-01,https://callcast.co,"Santa Monica, California, United States","Information Technology, Internet Services, Messaging and Telecommunications, Software","Messaging, Software",1669983.0,"CallCast is an app for podcast recording, editing and publishing to iTunes. CallCast makes it easy for anyone to record a podcast though recording phone calls that can be turned into podcasts.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,65535,False,False
The SocialSect,2018-04-01,https://thesocialsect.com/,"New York, New York, United States",Sales and Marketing,Digital Marketing,2158818.0,"We are a passionate team of marketing experts, crafting innovative strategies that drive results. With attention to detail and a collaborative approach, we elevate brands to new heights. Trust us to be your trusted partner in digital marketing, exceeding your expectations and achieving your goals.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,5,2018,73923,False,False
Atlantic195,2021-01-01,https://atlantic195.com,"New York, New York, United States","Content and Publishing, Media and Entertainment, Music and Audio, Video","Broadcasting, Media and Entertainment, Music, News",2063176.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,72318,False,False
Groove Music Promotion,2019-03-14,https://www.grooveentertainments.com/,"Miramar Beach, Florida, United States","Advertising, Internet Services, Media and Entertainment, Music and Audio, Professional Services, Sales and Marketing","Advertising, Management Consulting, Marketing, Music, Music Streaming",1687063.0,"Groove Music Promotion is the best high-quality music promotion service which helps you to expose your music by gaining potential listeners and have a good start to turn your normal quality attempts into web sensation to make them high quality guaranteed outputs. Although your music are exposed in Soundcloud, Youtube, Spotify, or any other music platforms we assure you to increase your regular fan base across our music promotion campaigns. We are there with you to make your music expand in social media presence by giving guaranteed promotion campaigns packages which are more effective and efficient with 100% result and more satisfaction. We have got two different packages named viral and organic packages. Viral packages assist you to keep more and more popular in the music industry. Organic packages help you to build up a regular audience around you. So this is a vast opportunity to get a free ride to expand your music career.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,66765,False,False
Ascent Athlete,2021-01-01,https://ascentathlete.com,"Garnet Valley, Pennsylvania, United States","Commerce and Shopping, Education, Sports","Baseball, Retail, Sports, Training",1436573.0,"Ascent Athlete offers focused and extensive evaluation, training programs designed for athletes, a one-stop shop for players, and a competitive travel team experience. Their facility provides outside individuals, groups, or teams with multiple areas to utilize. They provide softball training for athletes of all ages, from private lessons to team and group training. They also prioritize helping you develop your overall athletic skills, including sprinting, strength, and agility, while continuing to focus on improving your baseball skills.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,60723,False,False
Positive+1,2018-06-04,https://linktr.ee/PositivePlusOne,"Harrogate, Tennessee, United States","Advertising, Apps, Health Care, Internet Services, Other, Social Impact, Software","Ad Network, Ad Server, Advertising Platforms, Apps, Internet, Peer to Peer, Personal Health, Social Impact, Social Network, Subscription Service",465269.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,5,2018,36588,False,False
Babe Mask,2020-01-01,https://babemask.com,"Brooklyn, New York, United States","Consumer Goods, Sales and Marketing","Beauty, Cosmetics, Marketing, Sales",2490619.0,"Babe Mask is a health and beauty store that supplies skincare subscription boxes for women-owned and women-of-color-owned businesses. It provides organic and vegan products. It contains morning skincare products, night skincare products, a soap bar, body scrubs, body butter, mud masks, and lip scrubs.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,81439,False,False
SmallRank,2021-01-01,https://smallrank.com,"New York, New York, United States","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing","Advertising, E-Commerce, Internet, Marketing",1520695.0,"SmallRank is a local business directory and marketing solutions provider. They are committed to helping businesses grow through the smart solutions they offer. Start your online shop in 30 seconds for free, Small Rank Smart-Run smart marketing campaigns across the world. They builds relationships through various digital media and marketing solutions, we help businesses find information on the goods and services around them, while enabling local businesses to make sure their products and services are seen and heard.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,62235,False,False
TGB Ventures,2020-06-09,https://tgb.ventures,"Austin, Texas, United States","Financial Services, Information Technology, Lending and Investments, Real Estate","Information Technology, Real Estate Investment, Venture Capital",1407426.0,A strategic global enterprise challenging the status quo and investing in disruptive technologies worldwide. The TGB Ventures flagship Fund I - through their real estate private equity arm - has an initial focus on deploying strategic capital in single-family residential properties with deep value and high long-term appreciative potential throughout the northwest Austin suburban metropolitan region.,1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,3,2020,61337,False,False
Aeras Technologies,2019-01-01,https://www.aeras.tech/,"Maitland, Florida, United States","Information Technology, Other, Professional Services","Consulting, Customer Service, Information Technology",560129.0,"Aeras builds empathy and understanding by creating relationships with users of Apple technology and core IT solutions. The Aeras approach is one that is collaborative, relationship focused, and builds upon existing technology ecosystems, using a cloud-forward approach. Apple's IT infrastructure. They identify your company’s specific tech needs and guide through best options for hardware, software, and services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,40062,False,False
Hela Health,2019-09-01,https://www.helahealth.io/,"New York, New York, United States","Apps, Community and Lifestyle, Health Care, Software, Sports","Apps, Fitness, Health Care, Wellness, Women's",343643.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,4,2019,31147,False,False
Manco Logistics,2020-02-01,https://www.mancolog.com,"Rome, Georgia, United States",Transportation,"Freight Service, Logistics, Transportation",397241.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,33725,False,False
Towpal,2021-11-05,https://www.towpal.com,"Dallas, Texas, United States",Software,Software,418753.0,"TowPal is your ultimate solution for rapid roadside assistance. Our platform allows you to request tow trucks within minutes, ensuring you receive prompt service when you need it most. Say goodbye to long waits and hello to quick and efficient towing services with TowPal.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,2.0,,6,2,2021,34683,False,False
Dimensional Ink Games,2020-01-01,https://www.dimensionalink.com/home,"San Diego, California, United States",Gaming,"Gamification, Gaming, Online Games, PC Games",490542.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2020,37570,False,False
Qore,2020-01-01,https://qorevirtual.com,"South Bend, Indiana, United States","Administrative Services, Professional Services","Consulting, Employment, Human Resources, Outsourcing, Recruiting",909694.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,50115,False,False
E-Pal,2020-01-01,https://www.epal.gg,"Irvine, California, United States","Gaming, Internet Services","Gaming, Internet, Online Games, Social Network",135345.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,17034,False,False
Glocal,2020-01-01,https://www.glocal.io/,"Chicago, Illinois, United States","Apps, Community and Lifestyle, Mobile, Software","Mobile Apps, Social",1668742.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,65564,False,False
Publicity Nation PR,2019-01-01,https://publicitynation.com,"Nashville, Tennessee, United States","Media and Entertainment, Music and Audio, Sales and Marketing","Media and Entertainment, Music, Public Relations",1499600.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,62668,False,False
CredCore Inc.,2021-11-01,http://credcore.com,"New York, New York, United States","Financial Services, Lending and Investments, Software","Banking, Credit, Financial Services, FinTech, SaaS, Software",211232.0,CredCore is a technology company that helps CFOs in North America manage complex large-scale debt lifecycle.,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,2,2021,22973,False,False
Menconi Consulting,2019-01-01,http://menconiconsulting.com/,"Raynham, Massachusetts, United States","Financial Services, Professional Services","Consulting, Financial Services",3021967.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,88849,False,False
Cloudbit,2019-01-01,https://cloudbitex.eu,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software","Cryptocurrency, Financial Exchanges, Financial Services",1363829.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,58953,False,False
Metastate,2022-05-01,https://metastate.bio,"Wilmington, Delaware, United States","Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software","Bioinformatics, Biotechnology, Genetics, Software",672079.0,"Metastate offers a sophisticated AI-powered platform that automates and refines the analysis of biological data, accelerating advancements in drug discovery and synthetic biology. Our technology provides robust support for scientific innovation with a focus on accessibility and efficiency, available at no cost for educational and research institutions.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,43654,False,False
Graybridge,2020-01-01,https://www.graybridge.org/,"Washington, District of Columbia, United States","Community and Lifestyle, Other, Social Impact","Charity, Communities, Non Profit",1439127.0,"Graybridge offers a platform for individuals, schools, businesses, and organizations against racism. Graybridge was founded in 2020 and was headquartered in Washington, DC.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,60662,False,False
Purpose Connect,2021-01-01,https://www.purposeconnect.us,"Springfield, Missouri, United States","Professional Services, Software","Consulting, Software",2051033.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,72526,False,False
Inspector Toolbelt,2018-11-01,https://inspectortoolbelt.com/,"Albany, New York, United States","Real Estate, Science and Engineering, Software","Real Estate, Software, Software Engineering",377039.0,"We are the fastest-growing, independently-owned SAAS provider for the home inspection industry. We do not share data with any 3rd parties. Period. Our app is driven by a modern cloud-computing software stack and is designed to use the least amount of taps to capture inspection report data than any of our competitors. We offer website hosting, marketing services, as well as a weekly industry-related podcast called Inspector Toolbelt Talk.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,32798,False,False
Sphinxstar,2020-06-01,https://sphinxstar.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Other","Blockchain, E-Commerce, Marketplace",2609517.0,"Sphinxstar is a marketplace to buy and sell tangible wares, events and memberships with crypto currency.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,82715,False,False
Medicus Management,2020-01-01,https://medicusmanagement.com,"Irvine, California, United States","Health Care, Payments, Professional Services, Software","Billing, Medical, Medical Device, Recruiting",872287.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,49176,False,False
Datamac,2019-01-01,https://www.datamac.io,"Fort Lauderdale, Florida, United States","Data and Analytics, Software","Analytics, Big Data, Software",1263224.0,"Datamac provides business analysis, data analysis, data model development, data preparation, and model testing. Their service includes big data, data science, and AI process management services.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,57815,False,False
Insuroo,2019-01-01,https://myinsuroo.com,"Freehold, New Jersey, United States","Financial Services, Internet Services","Insurance, Internet",2998172.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,89147,False,False
Eternate,2020-01-01,https://www.eternate.com,"New York, New York, United States","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design","E-Commerce, Fashion, Jewelry",914680.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,50244,False,False
Toolsy,2020-01-01,https://www.toolsy.com,"Los Angeles, California, United States","Education, Software","E-Learning, Education, Software, Training",1805241.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,69053,False,False
Vyrsa Technologies,2021-01-01,https://www.vyrsatech.com,"King Of Prussia, Pennsylvania, United States","Health Care, Manufacturing","Manufacturing, Medical",282666.0,Vyrsa Technologies provides a solution to chronic SI joint pain by securely stabilizing the SI joint.,11-50,0.0,M&A,,0.0,,0.0,,11-50,Private,,,,,,5,3,2021,27725,False,False
GL Capital Trust,2019-01-01,https://www.glcapitaltrust.com/,"Miami, Florida, United States","Financial Services, Lending and Investments, Professional Services","Asset Management, Business Development, Impact Investing",1622206.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,64934,False,False
Leo Berwick,2020-01-01,https://leoberwick.com/,"San Francisco, California, United States","Financial Services, Media and Entertainment, Professional Services","Advice, Finance, Financial Services, Management Consulting",249311.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,25698,False,False
GREL Solutions,2019-01-01,http://www.grelsolutions.com,"Orlando, Florida, United States","Consumer Electronics, Hardware, Sustainability","Electronics, Recycling, Waste Management",2110093.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,73132,False,False
Techinerd,2021-03-14,https://techinerd.com/,"New York, New York, United States","Content and Publishing, Gaming, Information Technology, Media and Entertainment, Privacy and Security","Blogging Platforms, Cyber Security, Online Games",2596230.0,"Techinerd is a platform on which quality articles written by a team of experts, and we update the readers about the present and future of technology, make the understanding of the subject simple and precise. From technological know how’s to affordability, we answer all the queries through our articles.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,82931,False,False
3D Continuum,2022-01-01,https://3dcontinuum.com/,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Enterprise, Infrastructure, Logistics, Predictive Analytics, Transportation",215868.0,"Using conversational AI to reduce friction to insights and action in the heavy industry sector. Think ""Siri for industrial applications""",1-10,1.0,Seed,2023-01-09,0.0,Pre-Seed,0.0,3.0,1-10,Private,,,,,,2,2,2022,23337,False,False
CycleWerx Marketing,2019-01-01,https://www.cyclewerxmarketing.com,"Fort Worth, Texas, United States","Advertising, Sales and Marketing","Advertising, Content Marketing, Digital Marketing, Marketing, Social Media Marketing",970329.0,"CycleWerx Marketing is a B2B digital marketing agency and marketing technology consultancy focused on the software, SaaS, and tech industries. They provide Marketing, Sales, and HubSpot Solutions for B2B Software and Technology companies. They leverage the right technologies and strategies to grow client traffic and increase the brand’s reach. Their dedicated team aims to help clients grow their business by harnessing the power of inbound digital marketing spanning every aspect of online, print, and event planning.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,51618,False,False
Legend Health,2020-01-01,http://www.legendhealth.org,"Southfield, Michigan, United States","Community and Lifestyle, Health Care","Communities, Health Care, Wellness",508110.0,"Legend Health is an organization that provides health care for communities. Their services include primary care health centers, wound healing institutes, diabetes care centers, heart and vascular institutes, bone and joint health institutes, sharp mind neuroscience centers, and so on.",251-500,0.0,,,0.0,,0.0,,251-500,Private,,,,,,6,4,2020,38204,False,False
Fabric Cryptography,2022-01-01,https://www.fabriccryptography.com/,"Santa Clara, California, United States","Blockchain and Cryptocurrency, Consumer Electronics, Hardware, Internet Services, Science and Engineering","Computer, Quantum Computing, Web3",279474.0,,11-50,1.0,Seed,2023-01-01,0.0,Pre-Seed,0.0,,11-50,Private,,,,,,2,2,2022,27546,False,False
Weldon,2019-01-01,https://www.helloweldon.com,"Fairfield, Connecticut, United States","Community and Lifestyle, Education, Health Care","Education, Health Care, Mental Health, Parenting, Personal Health",241254.0,Weldon is the first company to provide mental health support specifically for families. Weldon offers parents and caregivers a convenient way to get evidence-based and personalized guidance from top child development experts. We're on a mission to help parents raise great children.,1-10,1.0,M&A,2019-01-01,0.0,Pre-Seed,0.0,4.0,1-10,Private,,,,,,2,5,2019,25212,False,False
LUXEE,2020-05-14,https://luxeewellness.com/,"Kansas City, Missouri, United States","Commerce and Shopping, Hardware, Software","Retail, Retail Technology",1712113.0,Premium Men's Brand,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2020,66289,False,False
Axelaar,2019-01-01,http://axelaar.com,"Herndon, Virginia, United States","Education, Information Technology, Professional Services","Consulting, Information Technology, Training",551903.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,39780,False,False
ITHENA,2019-01-01,https://ithena.ai,"Glen Allen, Virginia, United States","Information Technology, Software","Information Technology, Software",239093.0,"Helping companies Monetize on their investments in Digital!  ITHENA helps customers transform their businesses using digital technologies.  From enabling I/IoT, Telemetry, Enterprise systems, and Big Data sources - to delivering exceptional customer experiences using Mobile, and Web 3.0 technologies.  ITHENA provides persona-based solutions across manufacturing, life sciences, automotive, energy & utilities, and government.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,5,2019,25064,False,False
Vicinity Energy,2020-01-01,https://www.vicinityenergy.us/,"Boston, Massachusetts, United States","Energy, Sustainability","Energy, Energy Efficiency",232240.0,"Vicinity Energy is a provider of district energy solutions, offering energy supply, infrastructure investment and management services to municipal, commercial and institutional customers with mission-critical energy needs. Our 450+ skilled engineers, operators and energy experts have a singular dedication to our customers' success and a relentless focus on delivering reliable and efficient energy products and services.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,,,,6,4,2020,24582,False,False
Fermenting Fairy,2020-01-01,https://fermentingfairy.com,"Los Angeles, California, United States","Food and Beverage, Health Care","Food and Beverage, Nutrition",1621858.0,"Fermenting fairy produces innovative probiotic meals and beverages for the healthcare industry. They employ a novel wild fermentation procedure that allows naturally occurring bacteria already present on the fruit or vegetable being fermented to grow and proliferate. They never use freeze dried laboratory made or dead organisms in their process, instead sourcing from mother nature herself.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,64949,False,False
Briidge,2021-01-01,https://briidge.live/,"New York, New York, United States","Internet Services, Other, Sales and Marketing, Software","Collaboration, Internet, Marketing, SaaS, Sales, Software",604949.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,41565,False,False
"Lumina Industries, Inc.",2021-01-01,https://getlumina.com/,"Johnston, Iowa, United States",Software,Software,229878.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,24403,False,False
LetsFlash,2021-06-11,https://letsflash.co/,"Austin, Texas, United States","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software","Artificial Intelligence (AI), EdTech, Education, Machine Learning, Software",844083.0,Virtual Study Assistant Study with efficiency by focusing on your competencies with an AI virtual assistant. Be able to study on the move without interruption or pause.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2021,48428,False,False
Ucardia,2019-01-01,https://www.ucardia.com,"Austin, Texas, United States",Health Care,"Health Care, Medical, Rehabilitation",245718.0,"Ucardia is the world’s first comprehensive cardiac and pulmonary virtual health recovery and prevention platform. We apply cutting-edge technology to clinical challenges in cardiac and pulmonary medical monitoring and rehabilitation, including COVID-19 associated cardiopulmonary syndromes, to deliver innovative solutions that extend and significantly improve patients’ lives. Every day, Ucardia colleagues and partners work to advance wellness, reduce severity of disease, improve outcomes and contribute to the quality of patients’ lives and address the most impactful conditions of our time. To learn more, visit www.ucardia.com.",1-10,1.0,Seed,2020-07-01,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,5,2019,25480,False,False
Zvook,2019-04-26,https://zvook.co/,"Brooklyn, New York, United States","Advertising, Media and Entertainment, Music and Audio, Sales and Marketing","Advertising, Audio, Brand Marketing, Digital Media, Podcast",87186.0,Zvook is the first smart platform to match brands by unlocking the advertising opportunities in podcasting. Their recommendation engine is based on a proprietary knowledge graph that analyzes both the meta data of podcasts as well as the audio of episodes to suggests perfect podcast matches based on relevancy and alignment with the brand. Their goal is to become a dominant player in the podcast monetization space.,1-10,1.0,Seed,2019-07-04,100000.0,Pre-Seed,100000.0,2.0,1-10,Private,,,,,,0,4,2019,11722,False,False
Technokratik,2021-01-01,https://www.technokratik.com,"San Diego, California, United States","Consumer Electronics, Data and Analytics, Hardware, Mobile","Analytics, Mobile Devices, Telecommunications",2229850.0,"Technokratik has an exceptional understanding of all aspects of system implementation requirements including policy and regulatory framework, RFPs, system integration with other existing in-country platforms, training, and operations. Their platforms address a wide range of industry issues including tax revenue loss, security, and consumer privacy.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,0.0,1.0,,6,3,2021,77754,False,False
Stateful,2022-12-01,https://withstateful.com/,"Austin, Texas, United States",Real Estate,Real Estate,117170.0,"A marketplace for homeowners to convert their spare backyard into sellable development land. On the demand side, we line up land buyers looking to build new housing for the purpose of selling living or renting in future.",1-10,1.0,Seed,2022-12-22,175000.0,Pre-Seed,175000.0,2.0,1-10,Private,,,,,,0,1,2022,15166,False,False
