company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Paragon HR Solutions,2019-01-01,https://www.paragonhrsolutions.org,"Box Elder, South Dakota, United States","Administrative Services, Education, Professional Services","Consulting, Human Resources, Recruiting, Staffing Agency, Training",1860567.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,69533,False,False
Cabbageleaf Digital,2020-01-01,https://cabbageleafdigital.com,"Ontario, California, United States","Design, Sales and Marketing, Software","Content Marketing, Digital Marketing, Social Media Marketing, Virtual Assistant, Web Design",1676956.0,"Cabbageleaf Digital offers digital marketing services. Their service include web design, e-mail and text message marketing, social media marketing and management, virtual assistants, content writing and marketing, and video creation and marketing. They also provide reputation management, google ,facebook,  youtube ads, listings and citations, google maps and google my business, chatbots, and graphic design.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,65390,False,False
Crescent Health,2020-01-01,https://crescent.co/,"San Francisco, California, United States",Health Care,"Health Care, Personal Health, Wellness",203929.0,"Crescent Health is working to make sleep health accessible to all. It hastens the development of individual health, beginning with sleep. They are employed by meet sleep coach. Connecting a sleep monitor to an app get monthly customized sleep plans, track sleep health, and find the ideal schedule.",1-10,2.0,Seed,2022-01-01,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,4,2020,22419,False,False
Energy Valves,2019-01-01,https://energyvalves.com,"Stafford, Texas, United States","Commerce and Shopping, Manufacturing","Industrial, Wholesale",1208664.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,56089,False,False
Opennity,2019-01-01,https://www.opennity.com,"San Mateo, California, United States","Administrative Services, Blockchain and Cryptocurrency, Community and Lifestyle, Other","Blockchain, Communities, Human Resources, Staffing Agency",963940.0,"Opennity is a new community and referral economy which connects global professionals in the blockchain industry. The purpose is to become a bridge between enterprises and talent, to help companies seek talent and recruitment, and to promote the development of the blockchain industry through a platform.",1-10,1.0,Seed,2019-05-22,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,5,2019,51471,False,False
CliqOnU,2020-01-01,https://www.cliqonu.com,"Los Angeles, California, United States","Commerce and Shopping, Consumer Goods","Consumer Goods, Cosmetics, Jewelry, Retail",2837869.0,"CliqOnU is a company that specializes in the production and distribution of press-on nails. They offer a variety of styles including almond nails, oval nails, and more. Their products are designed to be reusable and long-lasting, with a unique technology that allows for a secure fit. They also offer a range of bundles, allowing customers to choose a set that suits their personal style. In addition to their standard offerings, CliqOnU has also collaborated with artists to create unique, ready-to-wear nails. Their products are PETA approved and are available for purchase on their website, as well as through retailers such as Amazon and Rite Aid.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,87051,False,False
CIRCON Environmental,2019-07-08,https://circonenviro.com/,"La Porte, Texas, United States","Energy, Natural Resources, Sustainability","Biofuel, Fuel, Oil and Gas, Recycling, Renewable Energy, Waste Management, Water Purification",274623.0,Circon Environmental is a full-service environmental services provider that focuses on sustainability. It offers a suite of circularity-focused offerings in wastewater treatment and non-hazardous and hazardous waste management.,501-1000,0.0,M&A,,0.0,,0.0,,501-1000,Private,,,,,,5,4,2019,27309,False,False
Carbon Graze,2021-09-10,http://carbongraze.com,"Texas, South Carolina, United States","Energy, Professional Services, Science and Engineering, Sustainability","Clean Energy, Environmental Consulting, Environmental Engineering",684191.0,,1-10,1.0,Seed,2022-02-15,0.0,Pre-Seed,0.0,1.0,1-10,Private,,,,,,2,2,2021,43993,False,False
HearMe,2018-04-01,https://www.hearme.app,"New York, New York, United States","Apps, Health Care, Mobile, Software","Mobile Apps, Software, Wellness",29535.0,"24/7/365 on-demand, mobile application that connects peer support specialists to members seeking an outlet for emotional and mental well-being. HearMe alleviates three pain points in behavioral health: affordability, accessibility and immediacy. HearMe was founded in 2018 by CEO, Adam Lippin.",11-50,5.0,Early Stage Venture,2022-09-09,718890.0,Series A,2457790.0,2.0,11-50,Private,,,,,,0,5,2018,3158,False,False
BOLD Capital Group,2019-01-01,https://www.boldcapitalgroup.com/,"Charleston, South Carolina, United States","Financial Services, Lending and Investments, Professional Services","Business Development, Consulting, Finance, Venture Capital",486457.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,37407,False,False
DeepHive,2018-06-28,https://deephive.com,"Austin, Texas, United States","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Health Care, Other, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Blockchain, Health Care, Machine Learning",1906248.0,"DeepHive is developing a distributed enterprise data management system that merges cloud and DLT through machine intelligence. DeepHive was founded in 2018 and was headquartered in Texas, USA.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2018,70232,False,False
ArtBeek,2020-08-04,https://artbeek.com,"New York, New York, United States","Commerce and Shopping, Media and Entertainment","Art, E-Commerce",2511365.0,"ArtBeek is an E-commerce focuses on art supplies. Its main products include markers, canvas, pens, oil pastels, and others.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2020,81135,False,False
InStride,2019-01-01,https://www.instride.com/,"Los Angeles, California, United States","Education, Software","Continuing Education, E-Learning, EdTech, Education, Higher Education",318652.0,"As the premier global provider of strategic enterprise education, InStride enables employers to provide career-boosting education to their employees, through leading global academic institutions across the U.S., Mexico, Europe and Australia. Named as one of Fortune’s inaugural Impact 20 award honorees, InStride helps organizations achieve transformative business and social impact by unlocking the power of education.",101-250,1.0,Seed,2021-01-01,0.0,Seed,0.0,1.0,101-250,Private,,,,,,2,5,2019,29811,False,False
re-trēt,2021-01-01,https://re-tret.com,"Overland Park, Kansas, United States","Health Care, Sports","Fitness, Health Care, Wellness",2550795.0,"re-trēt is about transforming wellness from the inside out—being the best you can be and living fully on purpose with Purpose. Starting with advanced testing to understand your body on a foundational level, nutritional support, and a wellness advocate to guide the process. re-trēt partners with like-minded companies to provide their clients and customers with additional wellness testing, coaching, wellness retreats, supplements and more. This creates an additional revenue source with no investment or labor for companies in aesthetics, gyms, yoga, spas and other health-related areas.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,82060,False,False
Collaboration Nation,2019-01-01,https://www.collaborationnation.club ,"Irvine, California, United States","Advertising, Events, Hardware, Media and Entertainment, Sales and Marketing","Advertising, Communications Infrastructure, Events",2856416.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,86759,False,False
Tonian Renewables,2021-01-01,https://www.tonianrenewables.com/,"Houston, Texas, United States","Energy, Natural Resources, Science and Engineering, Sustainability","Energy, Environmental Engineering, Renewable Energy, Solar, Wind Energy",473899.0,"Tonian is a provider of operations and maintenance services in the commercial wind and solar industries. The company's offerings range from critical spare parts sourcing, site restoration services, to reengineering. It is headquartered in Phoenix, Arizona.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,36927,False,False
MULLIE,2018-10-01,https://www.mulliegolf.com/,"Nashville, Tennessee, United States",Commerce and Shopping,"E-Commerce, Marketplace, Social Shopping",118656.0,"MULLIE is golf's next-gen marketplace and the first-ever Golfer-2-Golfer social commerce experience where members can buy, sell, connect, and discover.",1-10,1.0,Seed,2021-09-01,550000.0,Pre-Seed,550000.0,1.0,1-10,Private,,,,,,0,5,2018,15327,False,False
FreshDrop,2020-03-26,https://shopfreshdrop.com/,"Palo Alto, California, United States",Commerce and Shopping,E-Commerce,1325577.0,,11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2020,58061,False,False
Transformania,2019-08-01,https://www.transformania.com,"Bethesda, Maryland, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Professional Services, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, CRM, Identity Management, Machine Learning, Natural Language Processing, Quality Assurance, Sales Automation",375200.0,"Transformania's data quality solution immediately and measurably improves the quality of contacts stored in any CRM platform. We use proprietary, patent pending NLP technology, automated web monitoring, and human analysis to clean and flag, format, personalize and enrich, and continuously update your contacts using millions of sources.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,4,2019,32707,False,False
Within Light Studio,2020-01-01,https://www.within-light.com,"Los Angeles, California, United States","Design, Hardware, Real Estate","Architecture, Lighting, Product Design",1666153.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,65616,False,False
plantmaker,2022-11-01,https://plantmaker.com/,"Bealeton, Virginia, United States","Agriculture and Farming, Biotechnology, Internet Services, Science and Engineering, Sustainability","AgTech, Biotechnology, Internet of Things, Organic",567796.0,"AgTech, BioTech hardware and IoT company. Three main products and data aggregation.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,40354,False,False
Nclude Capital,2022-01-01,https://ncludecapital.com,"Grand Rapids, Michigan, United States","Financial Services, Lending and Investments","Finance, Financial Services, Impact Investing",2452535.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,80473,False,False
TechOps Partners,2019-01-01,https://techopspartners.com,"Vero Beach, Florida, United States","Information Technology, Software","Information Technology, Software, Web Development",1351632.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,59227,False,False
Powerbuilding,2020-05-29,https://powerbuilding.com,"Staten Island, New York, United States","Food and Beverage, Health Care, Sports","Fitness, Nutrition, Wellness",1204512.0,Powerbuilding is a fitness application for mobile devices that offers advice and support.,1-10,1.0,Seed,2020-11-01,0.0,Pre-Seed,0.0,2.0,1-10,Private,,,,,,2,3,2020,56202,False,False
Diggeridoos,2020-09-01,https://www.diggeridoos.com,"Blacksburg, Virginia, United States",Manufacturing,"Industrial, Machinery Manufacturing, Manufacturing",2719496.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,85717,False,False
BuildPlane,2019-01-01,http://www.buildplane.com/,"Birmingham, Alabama, United States","Other, Real Estate, Software","Commercial, Construction, SaaS, Software",121453.0,"BuildPlane is a project management software that manages all subcontracts on a construction project. It is a dashboard for commercial construction project managers to manage project financials and workflows. Workflows automate submittals, startup documents, pay apps, RFPs, change orders, and financial status. By automating paperwork and communications, the client can focus on executing better projects.",1-10,1.0,Seed,2020-03-16,150000.0,Seed,150000.0,3.0,1-10,Private,,,,,,0,5,2019,15628,False,False
Dawfin,2018-09-03,https://dawfin.com,"Boise, Idaho, United States","Administrative Services, Information Technology, Software","Human Resources, Information Technology, Productivity Tools, Software",847864.0,"Dawfin is an employee engagement system that is designed to engage employees, keep them engaged, and encourages an amazing culture for your company. Dawfin does this through informative team member profiles, kudos, aligning current priorities through effective 1-on-1s, and by aligning for the future through professional development growth plans. Whether for your team or for the entire company, Dawfin enriches the culture of success.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,48551,False,False
Outfront Solutions,2020-01-01,https://www.outfront.solutions,"San Francisco, California, United States","Advertising, Sales and Marketing","Advertising, Content Marketing, Personal Branding",2010422.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,71674,False,False
SMB Services,2021-01-07,https://smbservices.co,"Palo Alto, California, United States","Data and Analytics, Design, Financial Services, Professional Services, Sales and Marketing","Accounting, Business Intelligence, Digital Marketing, Web Design",518650.0,"We are a trusted global provider of end-to-end tailored solutions for small and medium-sized businesses. Our services include Finance & Accounting, Digital Marketing, and Business Intelligence & Analytics to enable growth and operational efficiency.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2021,38632,False,False
Trove,2020-02-01,https://www.trove.so/,"San Francisco, California, United States","Community and Lifestyle, Software","Browser Extensions, Social, Software",144553.0,,1-10,2.0,Seed,2020-03-16,150000.0,Pre-Seed,150000.0,1.0,1-10,Private,,,,,,0,4,2020,17838,False,False
Stage Access,2019-01-01,https://www.stageaccess.com,"New York, New York, United States","Content and Publishing, Media and Entertainment, Video","Digital Media, Film Production, Media and Entertainment, Performing Arts, TV Production, Video Streaming",481228.0,"Stage Access is defining the digital performing arts ecosystem as the only company in North America that produces, licenses and distributes classical performing arts content, including a co-production agreement with IMAX, and through its own platform. Available on the web, iOS, Android and OTT, Stage Access is instrumental in enhancing and personalizing the way the world consumes arts and culture.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,37196,False,False
Equinox Technology LLC,2018-12-01,http://sohnne.com,"San Jose, California, United States","Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Software","Electronics, Home Appliances, Manufacturing, Retail, Software",218178.0,"Equinox Technology focuses on manufacturing high-end home appliances, electronics, and SaaS. Equinox Technology was founded in 2018 and was headquartered in San Francisco, California, USA.",51-100,0.0,,,0.0,,0.0,2.0,51-100,Private,,,,,,6,5,2018,23538,False,False
Katie Couric C-B-D Gummies eb6,2022-01-04,https://patch.com/california/orange-county/calendar/event/20220208/1770728/katie-couric-c-bd-gu-mmies-when-it-become-familiar,"New York, New York, United States",Health Care,Health Care,3013330.0,Katie Couric CBD Gummies is a still up in the CBD thing that is completely safeguarded and typical.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,2,2022,88947,False,False
Glowoasis,2020-01-01,https://www.glowoasis.com,"South Plainfield, New Jersey, United States","Consumer Goods, Manufacturing","Beauty, Cosmetics, Manufacturing",797381.0,,51-100,0.0,,,0.0,,0.0,2.0,51-100,Private,,,,,,6,4,2020,47182,False,False
BOSS.Tech,2022-01-01,https://boss.tech/,"Philadelphia, Pennsylvania, United States",Software,Software,304306.0,"Our MISSION: To empower entrepreneurs to achieve AI-enabled, data-driven success by connecting the siloed SaaS tools businesses use most, via a single, automated Business Operations SuperApp Solution (BOSS).",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,0.0,0.0,,6,2,2022,28962,False,False
InVivoCloud,2021-01-01,http://www.invivocloud.com,"San Diego, California, United States","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Biotechnology",580204.0,"InVivo Cloud's AI platform provides life science companies with a more efficient and effective way to monitor and analyze rodent behavior, providing valuable information for drug discovery and development.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,40762,False,False
Version Story,2020-01-01,https://versionstory.com/,"San Francisco, California, United States","Administrative Services, Information Technology, Other, Software","Collaboration, Document Management, Document Preparation, Software",244161.0,"Version Story is a software that provides document comparison and collaboration. It enables lawyers to view their document history as a visual map with lines connecting versions that, when clicked, display a redline comparison of the changes made. The company was founded in 2020 and based in San Francisco, California.",1-10,1.0,Seed,2021-03-22,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,4,2020,25381,False,False
PrimeLister,2019-01-01,https://www.primelister.com,"Wilmington, Delaware, United States","Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software","Internet, Sales Automation, Software Engineering, Task Management",606750.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,41621,False,False
A2Agile,2019-01-01,https://www.a2agile.com,"Ann Arbor, Michigan, United States","Education, Professional Services","Consulting, Corporate Training, Training",2649405.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,5,2019,83616,False,False
Workforce Kinetics,2019-01-04,https://workforcekinetics.com/,"Newark, Delaware, United States","Administrative Services, Information Technology, Software","Business Information Systems, Human Resources, SaaS, Software",1777836.0,"Workforce Kinetics HRMS brings together Payroll, Benefits, HR, Time, and more so you can manage all your People operations in one place, from onboarding to offboarding.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,68021,False,False
California Behavioral Health,2019-01-01,https://cabehavioral.com,"Cathedral City, California, United States",Health Care,"Addiction Treatment, Health Care, Therapeutics, Wellness",1804633.0,"California Behavioral Health provides detox, residential treatment, addiction therapy, medication-assisted treatment, holistic addiction treatment, EMDR therapy, and equine therapy.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,69061,False,False
Foodie Ave,2020-01-20,https://feasttt.com,"New York, New York, United States","Apps, Commerce and Shopping, Food and Beverage, Mobile, Software","Food and Beverage, Mobile Apps, Point of Sale, Restaurants, Software",148553.0,"Foodie Ave provides restaurant, explore interactive menus, place an order, request refills, and split or pay the bill. It offers browseable visual menus, food made-to-order, fast and easy refills, group orders, split billing, contactless payments, and tips.",11-50,1.0,Seed,2020-02-01,300000.0,Seed,300000.0,1.0,11-50,Private,,,,,,0,4,2020,18159,False,False
Rapid Commercialization Partners,2020-01-01,https://www.rcpbio.com,"Cambridge, Massachusetts, United States",Professional Services,"Business Development, Consulting",729268.0,Rapid Commercialization Partners is a highly specialized firm of industry experts dedicated to the pragmatic and efficient acceleration of the commercialization timeline for clinical-stage biotech companies.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,1.0,,6,4,2020,45330,False,False
Product Buds,2020-05-01,https://www.productbuds.co,"Remote, Oregon, United States","Community and Lifestyle, Events, Media and Entertainment, Other","Communities, Events, Product Management",1793800.0,"Product Buds offers protothon, fellowship, product case studies, mock interviews, book club, and ongoing events. They create access to opportunities in products, by connecting aspiring and early career product managers to industry resources, and helping them transition into the field of product management.",11-50,0.0,,,0.0,,0.0,2.0,11-50,Private,,,,,,6,3,2020,67728,False,False
1789,2020-01-14,https://www.1789group.com,"Brunswick, Georgia, United States","Media and Entertainment, Other, Professional Services","Advice, Business Development, Consulting, Customer Service",1121554.0,"1789 Group provides consulting and technical assistance to small and medium sized businesses in international trade through the development of the businesses. They provide consulting services in the areas of customs formalities, customs laws and regulations, supply chain security, import and export requirements, risk analysis, customs brokers, freight forwarders, and carriers.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,53795,False,False
ARC Business Management,2020-01-01,https://www.arcmgmt.co/,"Atlanta, Georgia, United States","Financial Services, Media and Entertainment, Other, Professional Services","Accounting, Advice, Financial Services, Professional Services",621833.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,42110,False,False
Epic Airway Systems,2021-01-01,https://epicairwaysystems.com,"New Albany, Ohio, United States",Health Care,"Health Care, Medical, Medical Device",572875.0,"Epic Airway Systems is a medical device company that is developing novel, patented airway treatment that will improve patient care.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,40525,False,False
RemoteWorx,2020-12-10,https://remoteworx.com,"Fairfield, New Jersey, United States","Administrative Services, Health Care, Software","Employee Benefits, Software, Wellness",437210.0,"RemoteWorx enables businesses to boost employee wellness, improve team collaboration and increase overall productivity through optimized work environments, live wellbeing coaching and expert consultative support. Our team is a collection of highly skilled and passionate professionals who understand how people communicate, collaborate and thrive. For over 25 years, our founders have built the AV communication platforms for some of the most prestigious companies in the USA and installed over 8,000 collaboration spaces.  Deploying and managing a remote or hybrid workforce that has a sustainable, wellbeing mindset can be a major challenge. Let us help insure that each person in your organization is thriving and living the best version of themselves! The RemoteWorx Wellbeing Platform, with live coaches and a robust employee rewards system, can positively impact your entire organization and boost overall wellbeing and team engagement.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,35488,False,False
Polaris Realty,2019-01-01,https://www.polaris-re.com,"San Francisco, California, United States",Real Estate,"Commercial Real Estate, Property Management, Real Estate",884667.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,49506,False,False
Compound Digital,2020-01-01,https://www.compound-digital.com,"Tampa, Florida, United States","Advertising, Sales and Marketing","Advertising, Marketing, Social Media Marketing",1179351.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,55432,False,False
Lov Retail,2020-01-01,https://www.lovretail.com/,"Minneapolis, Minnesota, United States","Commerce and Shopping, Professional Services, Sales and Marketing","Consulting, E-Commerce, Marketing, Retail, Sales",2215480.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,76285,False,False
Vague,2022-01-01,http://vague.so,"New York, New York, United States","Community and Lifestyle, Media and Entertainment, Video","Content, Social, Video",744210.0,"Vague is a content company producing and managing the world’s leading print, digital, video and social brands.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,2,2022,45730,False,False
TroutRoutes,2019-01-01,https://troutinsights.com/,"Minneapolis, Minnesota, United States","Apps, Software",Apps,527615.0,TroutRoutes is an angler that can identify high-quality streams using a computerized platform in real-time.,1-10,1.0,Early Stage Venture,2022-09-14,0.0,Series A,0.0,,1-10,Private,,,,,,2,5,2019,38941,False,False
Aries Solutions,2020-01-01,https://www.ariessolutions.io/,"Columbus, Ohio, United States","Information Technology, Professional Services","Consulting, Information Services, IT Management",435959.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,35429,False,False
RAD BIO Technologies,2020-01-01,https://www.radbiotechnologies.com/,"Dallas, Texas, United States","Health Care, Manufacturing","Health Care, Manufacturing, Medical Device",2446960.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,80568,False,False
Youvvy,2019-01-01,https://youvvy.com,"Charlotte, North Carolina, United States","Apps, Internet Services, Real Estate, Software","Apps, Online Portals, Real Estate, Web Apps",186024.0,"Youvvy is a web app that helps home buyers search, find, and build a new construction home. The platform enables home buyers to search for new construction homes, standard home features, and community amenities. Youvvy also connects buyers with certified agents. The company was founded in 2019 and is headquartered in Charlotte, North Carolina.",1-10,1.0,Seed,2019-06-01,110000.0,Pre-Seed,110000.0,1.0,1-10,Private,,,,,,0,5,2019,21072,False,False
KnightSwan Acquisition Corporation,2021-01-01,http://www.knightswan.com,"New York, New York, United States","Financial Services, Lending and Investments","Finance, Financial Services, Stock Exchanges",306324.0,"KnightSwan Acquisition Corporation is a blank check company incorporated as a Delaware corporation. The primary business purpose of KnightSwan is to effect a merger, consolidation, or similar business combination. The company is known for its focus on the financial services industry. KnightSwan Acquisition Corporation is favored by institutional owners who hold a significant percentage of the company. The company recently closed a $230 million Initial Public Offering. The company's board of directors includes notable figures such as Teresa Carlson, who is the Non-Executive Chair, and Matt McElroy, the Chief Financial Officer.",1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2021,29087,False,False
Eighth Fund,2020-10-01,https://eighthfund.com,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other","Blockchain, FinTech, Trading Platform",2380371.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2020,80065,False,False
Zaphod Corporation,2018-04-04,https://www.zaphod.aero,"Saint Louis, Missouri, United States","Science and Engineering, Transportation","Aerospace, Air Transportation, Automotive, Autonomous Vehicles, Public Transportation, Ride Sharing, Transportation",2013712.0,Zaphod (Zay-fod) is a Mobility as a Service (MaaS) company. Our product Skyride is an environment-friendly autonomous road and air ride-hailing service.,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2018,71622,False,False
Velvet,2022-01-01,https://velvettech.io,"New York, New York, United States","Media and Entertainment, Music and Audio, Software","Music, SaaS, Software",323663.0,"Velvet is a venture-backed software company helping music venues grow profitably by allowing them to plan, book and execute live events automatically in a single platform.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,30063,False,False
Reindeer Consultants,2020-01-01,https://reindeerconsultants.com/,"Brooklyn, New York, United States","Financial Services, Professional Services","Accounting, Consulting, Financial Services, FinTech",323027.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,30028,False,False
The Steven J Sless Group,2019-01-01,https://thestevenjslessgroup.com,"Owings Mills, Maryland, United States",Financial Services,Financial Services,2584312.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,83116,False,False
Seneca Village Capital,2020-01-01,https://www.senvcap.com/,"New York, New York, United States",Financial Services,"Finance, Financial Services, Lending",1855255.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,69645,False,False
Land Betterment,2020-01-01,https://www.landbetterment.com,"Fishers, Indiana, United States","Professional Services, Science and Engineering, Sustainability","Environmental Consulting, Environmental Engineering, Recycling",2719425.0,"Land Betterment offers restoring impacted land from prior coal mining sites and improving the land into areas that local communities can be proud of, all while creating long-term jobs and revitalizing the region. They promote positive social and environmental impact by repurposing former coal mining sites to create long-term community development and job opportunities.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,85718,False,False
City Super Apps,2022-06-09,https://citysuperapps.com,"New York, New York, United States",Software,Software,2148935.0,"City Super Apps (City App Store) is an app distribution platform developed and maintained by New York Engineer LLC. It operates as a “digital real estate” company that builds, deploys and manages all-in-one (one-stop shop) apps for cities worldwide.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2022,74078,False,False
Vibrance Physical Therapy & Wellness,2019-01-01,https://vibranceptandwellness.com/,"Salem, Oregon, United States","Food and Beverage, Health Care","Health Care, Nutrition, Therapeutics, Wellness",2599294.0,"Vibrance Physical Therapy & Wellness provides outpatient orthopedic care. They offer therapeutic programming for patients with osteoporosis, arthritis, and fibromyalgia. Their treatments include those for automobile accidents, sports injuries, or chronic diseases.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,82887,False,False
Datatera.ai,2021-09-01,https://datatera.ai/,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Cloud Data Services, Data Integration, Machine Learning, SaaS, Software, Text Analytics",317523.0,"Solution to convert any files or websites to the CRM in seconds. Datatera.ai AI engine and Large Language Models transforms diverse data formats — HTML, XML, JSON, TXT, CSV, PDF, PPTX, Excel, Docs, Audio and more to structured datasets and CRM/ERP or other solutions. No coding or mappings needed, user-friendly interface—accurate parsing of complex data types in seconds without onboarding.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,29747,False,False
International Sports & Orthopedic Manual Therapy,2020-01-01,https://theisomt.com ,"Austin, Texas, United States","Education, Health Care, Sports","Education, Health Care, Sports, Therapeutics",3023295.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,88828,False,False
Podcast Hawk,2021-01-01,https://www.podcasthawk.com,"Newark, Delaware, United States",Software,"PaaS, SaaS, Software",130379.0,"The smartest way to get booked on 1000's podcasts Save even more time! Search Millions of Podcasts in Seconds It used to take hours, if not days, to find podcasts to pitch and appear as a guest.  With Podcasts Hawk custom search filters you can find your ideal podcasts in seconds! Create A Targeted Pitch With the Podcast Hawk pitch wizard, you don’t have to scour the web looking for information on each show so you can easily customize your pitch.  You can see all the information and customize each email and the follow-up all in one screen! Grow your brand Podcasting is more than just showing up for the interview; it allows you to grow your brand and business in ways most people never expect.",1-10,1.0,Seed,2022-08-01,100000.0,Seed,100000.0,2.0,1-10,Private,,,,,,0,3,2021,16546,False,False
Credit Parent,2018-11-27,https://creditparent.com,"San Francisco, California, United States","Financial Services, Information Technology, Internet Services, Privacy and Security","Cyber Security, Financial Services, Internet",2087436.0,"Credit Parent is the easiest way to freeze your child's credit report to prevent them from becoming a victim of identity theft. Our fast and easy web-based form helps parents finish this important task in 15 minutes or less and can be done entirely from a phone, tablet, or desktop.",1-10,1.0,Seed,2019-01-01,0.0,Seed,0.0,3.0,1-10,Private,,,,,,2,5,2018,73503,False,False
